Rk,Player,Nation,Pos1,Pos2,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
1979,Nicolás Tagliafico,ar,DF,,Lyon,Ligue 1,32,1992,2.0,1,4,2,50.0,2.00,1.00,0.25,0.50,15.6,0,0,0,0.6,0.6,0.15,+0.4,+0.4
1980,Jonathan Tah,de,DF,,Leverkusen,Bundesliga,28,1996,7.0,1,8,3,37.5,1.14,0.43,0.13,0.33,15.7,0,0,0,0.4,0.4,0.05,+0.6,+0.6
1981,Adrien Tameze,cm,MF,DF,Torino,Serie A,30,1994,2.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1982,Renato Tapia,pe,MF,,Leganés,La Liga,29,1995,4.1,0,1,0,0.0,0.24,0.00,0.00,,33.8,0,0,0,0.0,0.0,0.01,0.0,0.0
1983,Edmond Tapsoba,bf,DF,,Leverkusen,Bundesliga,25,1999,6.9,0,5,1,20.0,0.72,0.14,0.00,0.00,18.1,0,0,0,0.2,0.2,0.05,-0.2,-0.2
1984,Florian Tardieu,fr,MF,,Saint-Étienne,Ligue 1,32,1992,1.8,0,1,0,0.0,0.55,0.00,0.00,,22.2,0,0,0,0.0,0.0,0.02,0.0,0.0
1985,Mehdi Taremi,ir,FW,,Inter,Serie A,32,1992,2.1,0,4,2,50.0,1.87,0.94,0.00,0.00,9.6,0,0,0,0.9,0.9,0.23,-0.9,-0.9
1986,Oussama Targhalline,ma,MF,,Le Havre,Ligue 1,22,2002,5.4,0,2,0,0.0,0.37,0.00,0.00,,28.5,0,0,0,0.1,0.1,0.04,-0.1,-0.1
1987,James Tarkowski,eng,DF,,Everton,Premier League,31,1992,8.0,0,6,0,0.0,0.75,0.00,0.00,,6.8,0,0,0,0.6,0.6,0.10,-0.6,-0.6
1988,César Tárrega,es,DF,,Valencia,La Liga,22,2002,8.0,1,6,1,16.7,0.75,0.12,0.17,1.00,10.1,0,0,0,0.8,0.8,0.13,+0.2,+0.2
1989,Nuno Tavares,pt,DF,,Lazio,Serie A,24,2000,5.5,0,9,2,22.2,1.63,0.36,0.00,0.00,26.0,1,0,0,0.5,0.5,0.05,-0.5,-0.5
1990,Marcus Tavernier,eng,MF,FW,Bournemouth,Premier League,25,1999,7.4,1,21,8,38.1,2.85,1.09,0.05,0.13,20.4,2,0,0,2.5,2.5,0.12,-1.5,-1.5
1991,Charlie Taylor,eng,DF,,Southampton,Premier League,31,1993,2.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1992,Jack Taylor,ie,MF,,Ipswich Town,Premier League,26,1998,1.5,0,5,2,40.0,3.36,1.34,0.00,0.00,23.4,0,0,0,0.3,0.3,0.06,-0.3,-0.3
1993,Loum Tchaouna,fr,FW,MF,Lazio,Serie A,21,2003,1.6,0,4,2,50.0,2.47,1.23,0.00,0.00,19.3,0,0,0,0.8,0.8,0.19,-0.8,-0.8
1994,Jackson Tchatchoua,cm,DF,MF,Hellas Verona,Serie A,23,2001,8.0,1,4,1,25.0,0.50,0.13,0.25,1.00,18.5,0,0,0,0.2,0.2,0.06,+0.8,+0.8
1995,Enzo Tchato,cm,DF,,Montpellier,Ligue 1,21,2002,5.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1996,Aurélien Tchouaméni,fr,MF,DF,Real Madrid,La Liga,24,2000,8.7,0,5,0,0.0,0.58,0.00,0.00,,13.9,0,0,0,0.5,0.5,0.10,-0.5,-0.5
1997,Álvaro Tejero,es,MF,DF,Espanyol,La Liga,28,1996,5.7,1,7,2,28.6,1.22,0.35,0.14,0.50,23.5,3,0,0,0.3,0.3,0.05,+0.7,+0.7
1998,Martín Tejón,es,MF,DF,Valencia,La Liga,20,2004,0.5,0,1,0,0.0,1.84,0.00,0.00,,11.7,0,0,0,0.1,0.1,0.08,-0.1,-0.1
1999,Mathys Tel,fr,MF,FW,Bayern Munich,Bundesliga,19,2005,1.0,0,1,0,0.0,0.98,0.00,0.00,,12.3,0,0,0,0.0,0.0,0.04,0.0,0.0
2000,Nathan Tella,ng,DF,FW,Leverkusen,Bundesliga,25,1999,1.0,0,2,1,50.0,1.91,0.96,0.00,0.00,13.4,0,0,0,0.2,0.2,0.08,-0.2,-0.2
2001,Nahuel Tenaglia,ar,DF,,Alavés,La Liga,28,1996,7.5,1,2,2,100.0,0.27,0.27,0.50,0.50,8.5,0,0,0,0.1,0.1,0.06,+0.9,+0.9
2002,Casper Tengstedt,dk,FW,MF,Hellas Verona,Serie A,24,2000,6.4,3,11,3,27.3,1.71,0.47,0.18,0.67,14.7,0,1,1,2.8,2.0,0.18,+0.2,0.0
2003,Marc-André ter Stegen,de,GK,,Barcelona,La Liga,32,1992,5.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2004,Filippo Terracciano,it,DF,,Milan,Serie A,21,2003,2.0,0,1,0,0.0,0.50,0.00,0.00,,16.3,0,0,0,0.1,0.1,0.07,-0.1,-0.1
2005,Pietro Terracciano,it,GK,,Fiorentina,Serie A,34,1990,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2006,Ramón Terrats,es,MF,,Villarreal,La Liga,24,2000,0.9,0,1,0,0.0,1.13,0.00,0.00,,25.1,0,0,0,0.0,0.0,0.03,0.0,0.0
2007,Martin Terrier,fr,MF,,Leverkusen,Bundesliga,27,1997,4.0,1,13,4,30.8,3.24,1.00,0.08,0.25,12.9,0,0,0,2.1,2.1,0.16,-1.1,-1.1
2008,Tanner Tessmann,us,MF,,Lyon,Ligue 1,23,2001,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2009,Kenny Tete,nl,DF,,Fulham,Premier League,29,1995,7.8,0,12,1,8.3,1.53,0.13,0.00,0.00,14.4,0,0,0,0.8,0.8,0.07,-0.8,-0.8
2010,Teddy Teuma,mt,MF,,Reims,Ligue 1,31,1993,2.2,1,2,1,50.0,0.91,0.45,0.00,0.00,25.6,1,1,1,1.0,0.2,0.12,0.0,-0.2
2011,Jordan Teze,nl,DF,,Monaco,Ligue 1,25,1999,2.5,1,4,1,25.0,1.59,0.40,0.25,1.00,10.8,0,0,0,1.2,1.2,0.30,-0.2,-0.2
2012,Florian Thauvin,fr,MF,FW,Udinese,Serie A,31,1993,5.0,3,9,5,55.6,1.80,1.00,0.33,0.60,14.9,0,0,1,2.8,2.0,0.22,+0.2,+1.0
2013,Arthur Theate,be,DF,,Eint Frankfurt,Bundesliga,24,2000,6.8,0,6,1,16.7,0.89,0.15,0.00,0.00,22.4,0,0,0,0.1,0.1,0.02,-0.1,-0.1
2014,Malick Thiaw,de,DF,,Milan,Serie A,23,2001,2.0,0,1,0,0.0,0.50,0.00,0.00,,6.6,0,0,0,0.1,0.1,0.09,-0.1,-0.1
2015,Sorba Thomas,wls,FW,,Nantes,Ligue 1,25,1999,5.1,1,6,1,16.7,1.18,0.20,0.17,1.00,16.8,0,0,0,1.2,1.2,0.21,-0.2,-0.2
2016,Adrien Thomasson,fr,MF,,Lens,Ligue 1,30,1993,7.2,0,5,2,40.0,0.69,0.28,0.00,0.00,18.5,0,0,0,0.3,0.3,0.05,-0.3,-0.3
2017,Morten Thorsby,no,MF,FW,Genoa,Serie A,28,1996,3.2,0,2,0,0.0,0.62,0.00,0.00,,11.1,0,0,0,0.5,0.5,0.24,-0.5,-0.5
2018,Khéphren Thuram,fr,MF,,Juventus,Serie A,23,2001,2.8,0,4,0,0.0,1.43,0.00,0.00,,22.7,0,0,0,0.2,0.2,0.04,-0.2,-0.2
2019,Marcus Thuram,fr,FW,,Inter,Serie A,27,1997,7.1,7,23,14,60.9,3.25,1.98,0.30,0.50,12.2,0,0,0,2.9,2.9,0.13,+4.1,+4.1
2020,Youri Tielemans,be,MF,,Aston Villa,Premier League,27,1997,7.9,0,5,1,20.0,0.63,0.13,0.00,0.00,23.8,0,0,0,0.3,0.3,0.06,-0.3,-0.3
2021,Phillip Tietz,de,FW,,Augsburg,Bundesliga,27,1997,4.8,2,11,3,27.3,2.31,0.63,0.18,0.67,13.5,0,0,0,1.3,1.3,0.12,+0.7,+0.7
2022,Jurriën Timber,nl,DF,,Arsenal,Premier League,23,2001,5.0,0,4,0,0.0,0.80,0.00,0.00,,15.9,0,0,0,0.3,0.3,0.07,-0.3,-0.3
2023,Jean-Clair Todibo,fr,DF,,West Ham,Premier League,24,1999,3.1,0,2,0,0.0,0.65,0.00,0.00,,12.6,0,0,0,0.1,0.1,0.05,-0.1,-0.1
2024,Harry Toffolo,eng,DF,,Nott'ham Forest,Premier League,29,1995,0.4,0,1,0,0.0,2.43,0.00,0.00,,28.5,0,0,0,0.0,0.0,0.02,0.0,0.0
2025,Umut Tohumcu,de,MF,,Hoffenheim,Bundesliga,20,2004,2.1,0,1,1,100.0,0.48,0.48,0.00,0.00,27.6,0,0,0,0.0,0.0,0.04,0.0,0.0
2026,Corentin Tolisso,fr,MF,,Lyon,Ligue 1,30,1994,4.7,1,12,4,33.3,2.56,0.85,0.08,0.25,18.5,0,0,0,0.9,0.9,0.08,+0.1,+0.1
2027,Rafael Tolói,it,DF,,Atalanta,Serie A,34,1990,0.4,0,1,0,0.0,2.73,0.00,0.00,,27.1,0,0,0,0.0,0.0,0.03,0.0,0.0
2028,Tiago Tomás,pt,FW,MF,Wolfsburg,Bundesliga,22,2002,5.9,2,10,4,40.0,1.69,0.67,0.20,0.50,16.9,0,0,0,1.6,1.6,0.16,+0.4,+0.4
2029,Takehiro Tomiyasu,jp,DF,,Arsenal,Premier League,25,1998,0.1,0,1,0,0.0,12.86,0.00,0.00,,1.2,0,0,0,0.2,0.2,0.18,-0.2,-0.2
2030,Fikayo Tomori,eng,DF,,Milan,Serie A,26,1997,6.0,0,2,0,0.0,0.33,0.00,0.00,,12.5,0,0,0,0.1,0.1,0.04,-0.1,-0.1
2031,Sandro Tonali,it,MF,,Newcastle Utd,Premier League,24,2000,3.3,0,5,3,60.0,1.53,0.92,0.00,0.00,13.6,1,0,0,0.7,0.7,0.14,-0.7,-0.7
2032,Pablo Torre,es,MF,,Barcelona,La Liga,21,2003,2.2,3,3,3,100.0,1.34,1.34,1.00,1.00,22.0,1,0,0,0.3,0.3,0.08,+2.7,+2.7
2033,David Torres,es,DF,,Valladolid,La Liga,21,2003,4.7,0,1,0,0.0,0.21,0.00,0.00,,16.4,0,0,0,0.0,0.0,0.01,0.0,0.0
2034,Ferrán Torres,es,FW,,Barcelona,La Liga,24,2000,3.6,1,7,4,57.1,1.92,1.10,0.14,0.25,16.6,0,0,0,0.8,0.8,0.11,+0.2,+0.2
2035,Pau Torres,es,DF,,Aston Villa,Premier League,27,1997,8.0,0,1,0,0.0,0.12,0.00,0.00,,4.6,0,0,0,0.1,0.1,0.12,-0.1,-0.1
2036,Lucas Torró,es,MF,,Osasuna,La Liga,30,1994,9.5,1,5,2,40.0,0.52,0.21,0.20,0.50,17.7,0,0,0,0.6,0.6,0.12,+0.4,+0.4
2037,Abdoulaye Touré,gn,MF,,Le Havre,Ligue 1,30,1994,8.1,2,10,2,20.0,1.23,0.25,0.00,0.00,24.7,0,2,2,2.5,0.9,0.09,-0.5,-0.9
2038,Birama Touré,ml,MF,DF,Montpellier,Ligue 1,32,1992,2.2,0,2,0,0.0,0.90,0.00,0.00,,29.5,0,0,0,0.0,0.0,0.02,0.0,0.0
2039,Souleymane Touré,fr,DF,,Udinese,Serie A,21,2003,4.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2040,Lucas Tousart,fr,MF,,Union Berlin,Bundesliga,27,1997,1.4,0,3,2,66.7,2.08,1.38,0.00,0.00,17.0,0,0,0,0.2,0.2,0.07,-0.2,-0.2
2041,Adama Traoré,es,FW,MF,Fulham,Premier League,28,1996,6.9,1,16,6,37.5,2.31,0.87,0.06,0.17,15.5,0,0,0,2.5,2.5,0.15,-1.5,-1.5
2042,Hamari Traoré,ml,DF,,Real Sociedad,La Liga,32,1992,3.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2043,Omar Traoré,de,DF,FW,Heidenheim,Bundesliga,26,1998,5.5,0,1,1,100.0,0.18,0.18,0.00,0.00,22.3,0,0,0,0.0,0.0,0.03,0.0,0.0
2044,Kevin Trapp,de,GK,,Eint Frankfurt,Bundesliga,34,1990,3.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2045,Mark Travers,ie,GK,,Bournemouth,Premier League,25,1999,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2046,Óscar Trejo,ar,MF,FW,Rayo Vallecano,La Liga,36,1988,1.4,0,2,0,0.0,1.38,0.00,0.00,,16.3,0,0,0,0.3,0.3,0.13,-0.3,-0.3
2047,Philipp Treu,de,MF,DF,St. Pauli,Bundesliga,23,2000,6.9,0,6,0,0.0,0.87,0.00,0.00,,16.2,0,0,0,0.2,0.2,0.04,-0.2,-0.2
2048,Ryan Trevitt,eng,MF,,Brentford,Premier League,21,2003,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2049,Christopher Trimmel,at,MF,DF,Union Berlin,Bundesliga,37,1987,3.2,0,4,1,25.0,1.27,0.32,0.00,0.00,22.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1
2050,Kieran Trippier,eng,DF,,Newcastle Utd,Premier League,34,1990,3.1,0,1,0,0.0,0.32,0.00,0.00,,17.0,0,0,0,0.0,0.0,0.03,0.0,0.0
2051,Leandro Trossard,be,FW,,Arsenal,Premier League,29,1994,4.4,2,10,4,40.0,2.25,0.90,0.20,0.50,16.6,0,0,0,1.5,1.5,0.15,+0.5,+0.5
2052,Adrien Truffert,fr,DF,MF,Rennes,Ligue 1,22,2001,7.3,0,10,3,30.0,1.37,0.41,0.00,0.00,25.3,0,0,0,0.2,0.2,0.02,-0.2,-0.2
2053,Kostas Tsimikas,gr,DF,,Liverpool,Premier League,28,1996,1.3,0,1,0,0.0,0.79,0.00,0.00,,22.2,0,0,0,0.0,0.0,0.03,0.0,0.0
2054,Viktor Tsyhankov,ua,MF,FW,Girona,La Liga,26,1997,4.9,1,7,3,42.9,1.43,0.61,0.14,0.33,21.9,1,0,0,0.8,0.8,0.11,+0.2,+0.2
2055,Axel Tuanzebe,cd,DF,,Ipswich Town,Premier League,26,1997,5.7,0,3,0,0.0,0.53,0.00,0.00,,11.5,0,0,0,0.2,0.2,0.06,-0.2,-0.2
2056,Stefano Turati,it,GK,,Monza,Serie A,23,2001,5.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2057,Beñat Turrientes,es,MF,,Real Sociedad,La Liga,22,2002,4.9,0,5,1,20.0,1.02,0.20,0.00,0.00,19.5,0,0,0,0.4,0.4,0.09,-0.4,-0.4
2058,Tuta,br,DF,MF,Eint Frankfurt,Bundesliga,25,1999,6.9,1,1,1,100.0,0.15,0.15,1.00,1.00,8.5,0,0,0,0.2,0.2,0.23,+0.8,+0.8
2059,Chrisantus Uche,ng,FW,MF,Getafe,La Liga,21,2003,8.8,1,13,3,23.1,1.48,0.34,0.08,0.33,15.4,0,0,0,1.5,1.5,0.12,-0.5,-0.5
2060,Destiny Udogie,it,DF,,Tottenham,Premier League,21,2002,7.3,0,5,1,20.0,0.69,0.14,0.00,0.00,15.1,0,0,0,0.3,0.3,0.06,-0.3,-0.3
2061,Manuel Ugarte Ribeiro,uy,MF,,Manchester Utd,Premier League,23,2001,1.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2062,Lesley Ugochukwu,fr,MF,,Southampton,Premier League,20,2004,1.6,0,1,0,0.0,0.64,0.00,0.00,,7.4,0,0,0,0.2,0.2,0.21,-0.2,-0.2
2063,Sven Ulreich,de,GK,,Bayern Munich,Bundesliga,36,1988,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2064,Enes Ünal,tr,FW,,Bournemouth,Premier League,27,1997,0.7,0,5,2,40.0,7.03,2.81,0.00,0.00,16.6,1,0,0,0.6,0.6,0.11,-0.6,-0.6
2065,Deniz Undav,de,FW,MF,Stuttgart,Bundesliga,28,1996,5.4,4,29,13,44.8,5.39,2.42,0.14,0.31,14.6,0,0,0,3.9,3.9,0.13,+0.1,+0.1
2066,Naci Ünüvar,nl,MF,DF,Espanyol,La Liga,21,2003,0.2,0,1,0,0.0,5.00,0.00,0.00,,14.2,0,0,0,0.0,0.0,0.05,0.0,0.0
2067,Dayot Upamecano,fr,DF,,Bayern Munich,Bundesliga,25,1998,6.9,1,5,2,40.0,0.73,0.29,0.20,0.50,7.9,0,0,0,0.7,0.7,0.14,+0.3,+0.3
2068,Kacper Urbanski,pl,MF,,Bologna,Serie A,20,2004,1.8,1,3,1,33.3,1.69,0.56,0.33,1.00,13.6,0,0,0,0.3,0.3,0.09,+0.7,+0.7
2069,Can Uzun,tr,FW,MF,Eint Frankfurt,Bundesliga,18,2005,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2070,Josha Vagnoman,de,DF,,Stuttgart,Bundesliga,23,2000,4.4,0,1,0,0.0,0.23,0.00,0.00,,13.1,0,0,0,0.2,0.2,0.21,-0.2,-0.2
2071,Óscar Valentín,es,MF,,Rayo Vallecano,La Liga,30,1994,7.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2072,Germán Valera,es,MF,FW,Valencia,La Liga,22,2002,0.3,0,1,0,0.0,3.10,0.00,0.00,,27.5,0,0,0,0.0,0.0,0.03,0.0,0.0
2073,Emanuele Valeri,it,DF,,Parma,Serie A,25,1998,4.6,0,2,0,0.0,0.44,0.00,0.00,,25.2,0,0,0,0.1,0.1,0.04,-0.1,-0.1
2074,Martin Valjent,sk,DF,,Mallorca,La Liga,28,1995,6.8,0,2,1,50.0,0.30,0.15,0.00,0.00,11.0,0,0,0,0.1,0.1,0.07,-0.1,-0.1
2075,Jesús Vallejo,es,DF,,Real Madrid,La Liga,27,1997,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2076,Federico Valverde,uy,MF,,Real Madrid,La Liga,26,1998,9.4,2,13,7,53.8,1.38,0.74,0.15,0.29,28.0,2,0,0,0.4,0.4,0.03,+1.6,+1.6
2077,Ignace Van Der Brempt,be,DF,,Como,Serie A,22,2002,4.4,0,3,1,33.3,0.68,0.23,0.00,0.00,12.3,0,0,0,0.2,0.2,0.06,-0.2,-0.2
2078,Virgil van Dijk,nl,DF,,Liverpool,Premier League,33,1991,8.0,0,5,1,20.0,0.62,0.12,0.00,0.00,20.5,1,0,0,0.2,0.2,0.04,-0.2,-0.2
2079,Vanderson,br,DF,,Monaco,Ligue 1,23,2001,5.0,1,4,3,75.0,0.80,0.60,0.25,0.33,17.3,0,0,0,0.3,0.3,0.09,+0.7,+0.7
2080,Jamie Vardy,eng,FW,,Leicester City,Premier League,37,1987,8.4,4,10,4,40.0,1.20,0.48,0.30,0.75,14.4,0,1,1,3.2,2.4,0.24,+0.8,+0.6
2081,Ruben Vargas,ch,MF,,Augsburg,Bundesliga,26,1998,2.6,0,7,1,14.3,2.69,0.38,0.00,0.00,19.0,0,0,0,0.5,0.5,0.07,-0.5,-0.5
2082,Nikola Vasilj,ba,GK,,St. Pauli,Bundesliga,28,1995,7.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2083,Devis Vásquez,co,GK,,Empoli,Serie A,26,1998,8.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2084,Johan Vásquez,mx,DF,,Genoa,Serie A,26,1998,7.3,0,5,0,0.0,0.68,0.00,0.00,,18.5,0,0,0,0.6,0.6,0.12,-0.6,-0.6
2085,Denis Vavro,sk,DF,,Wolfsburg,Bundesliga,28,1996,2.0,0,1,0,0.0,0.50,0.00,0.00,,4.3,0,0,0,0.4,0.4,0.37,-0.4,-0.4
2086,José Luis García Vayá,es,MF,,Valencia,La Liga,26,1998,9.5,1,6,3,50.0,0.63,0.32,0.00,0.00,28.7,0,1,1,1.0,0.2,0.03,0.0,-0.2
2087,Jesus Vazquez,es,DF,,Valencia,La Liga,21,2003,6.2,0,3,1,33.3,0.48,0.16,0.00,0.00,18.3,0,0,0,0.1,0.1,0.04,-0.1,-0.1
2088,Lucas Vázquez,es,DF,,Real Madrid,La Liga,33,1991,3.5,1,1,1,100.0,0.29,0.29,1.00,1.00,8.8,0,0,0,0.2,0.2,0.22,+0.8,+0.8
2089,Matías Vecino,uy,MF,,Lazio,Serie A,33,1991,1.9,0,4,1,25.0,2.08,0.52,0.00,0.00,14.4,0,0,0,0.2,0.2,0.05,-0.2,-0.2
2090,Renato Veiga,pt,DF,MF,Chelsea,Premier League,21,2003,1.9,0,3,1,33.3,1.61,0.54,0.00,0.00,17.1,0,0,0,0.2,0.2,0.05,-0.2,-0.2
2091,Alejo Véliz,ar,FW,,Espanyol,La Liga,21,2003,7.2,1,13,4,30.8,1.81,0.56,0.08,0.25,11.0,0,0,0,1.7,1.7,0.13,-0.7,-0.7
2092,Miloš Veljković,rs,DF,,Werder Bremen,Bundesliga,29,1995,1.0,0,1,0,0.0,1.00,0.00,0.00,,2.2,0,0,0,0.2,0.2,0.15,-0.2,-0.2
2093,Joël Veltman,nl,DF,,Brighton,Premier League,32,1992,6.8,0,1,0,0.0,0.15,0.00,0.00,,18.0,0,0,0,0.1,0.1,0.05,-0.1,-0.1
2094,Micky van de Ven,nl,DF,,Tottenham,Premier League,23,2001,6.9,0,3,1,33.3,0.44,0.15,0.00,0.00,12.6,0,0,0,0.1,0.1,0.04,-0.1,-0.1
2095,Nikolas Veratschnig,at,MF,,Mainz 05,Bundesliga,21,2003,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2096,Bart Verbruggen,nl,GK,,Brighton,Premier League,22,2002,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2097,Simone Verdi,it,MF,FW,Como,Serie A,32,1992,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2098,Jordan Veretout,fr,MF,,Lyon,Ligue 1,31,1993,3.6,0,2,0,0.0,0.56,0.00,0.00,,12.9,0,0,0,0.1,0.1,0.07,-0.1,-0.1
2099,Arthur Vermeeren,be,MF,,RB Leipzig,Bundesliga,19,2005,2.4,0,1,0,0.0,0.42,0.00,0.00,,15.2,0,0,0,0.2,0.2,0.23,-0.2,-0.2
2100,Yorbe Vertessen,be,MF,FW,Union Berlin,Bundesliga,23,2001,3.6,1,10,2,20.0,2.80,0.56,0.10,0.50,21.0,0,0,0,0.6,0.6,0.06,+0.4,+0.4
2101,Mikel Vesga,es,MF,,Athletic Club,La Liga,31,1993,3.5,0,1,0,0.0,0.29,0.00,0.00,,9.9,0,0,0,0.0,0.0,0.05,0.0,0.0
2102,Jannik Vestergaard,dk,DF,,Leicester City,Premier League,32,1992,2.0,0,1,0,0.0,0.50,0.00,0.00,,12.2,0,0,0,0.0,0.0,0.01,0.0,0.0
2103,Ben Viadere,fr,MF,,Auxerre,Ligue 1,19,2005,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2104,Guglielmo Vicario,it,GK,,Tottenham,Premier League,28,1996,8.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2105,Carlos Vicente,es,FW,MF,Alavés,La Liga,25,1999,8.9,2,11,3,27.3,1.24,0.34,0.18,0.67,16.5,1,0,0,1.1,1.1,0.10,+0.9,+0.9
2106,Pau Victor Delgado,es,FW,,Barcelona,La Liga,22,2001,1.6,1,5,3,60.0,3.12,1.87,0.20,0.33,16.0,0,0,0,0.9,0.9,0.18,+0.1,+0.1
2107,Nacho Vidal,es,DF,,Osasuna,La Liga,29,1995,1.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2108,Gabriel Vidovic,hr,MF,,Mainz 05,Bundesliga,20,2003,0.0,0,1,0,0.0,22.50,0.00,0.00,,13.4,0,0,0,0.1,0.1,0.05,-0.1,-0.1
2109,Samuele Vignato,it,MF,,Monza,Serie A,20,2004,1.2,0,1,0,0.0,0.84,0.00,0.00,,10.5,0,0,0,0.0,0.0,0.04,0.0,0.0
2110,Asier Villalibre,es,FW,,Alavés,La Liga,27,1997,2.2,1,4,1,25.0,1.85,0.46,0.00,0.00,16.3,0,1,1,1.3,0.5,0.12,-0.3,-0.5
2111,Iván Villar,es,GK,,Celta Vigo,La Liga,27,1997,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2112,Nicolas Viola,it,MF,FW,Cagliari,Serie A,35,1989,2.6,1,7,4,57.1,2.68,1.53,0.14,0.25,23.4,2,0,0,0.4,0.4,0.06,+0.6,+0.6
2113,Viti,es,DF,,Las Palmas,La Liga,27,1997,4.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2114,Mattia Viti,it,DF,,Empoli,Serie A,22,2002,8.0,0,7,1,14.3,0.87,0.12,0.00,0.00,12.4,0,0,0,0.5,0.5,0.07,-0.5,-0.5
2115,Vitinha,pt,FW,,Genoa,Serie A,24,2000,5.5,0,14,2,14.3,2.53,0.36,0.00,0.00,21.4,1,0,0,0.6,0.6,0.04,-0.6,-0.6
2116,Vitinha,pt,MF,,Paris S-G,Ligue 1,24,2000,5.0,1,3,2,66.7,0.60,0.40,0.00,0.00,30.6,0,1,1,1.1,0.3,0.12,-0.1,-0.3
2117,Daniel Vivian,es,DF,,Athletic Club,La Liga,25,1999,8.1,2,5,2,40.0,0.62,0.25,0.40,1.00,10.7,0,0,0,0.7,0.7,0.14,+1.3,+1.3
2118,Dušan Vlahović,rs,FW,,Juventus,Serie A,24,2000,7.4,5,30,7,23.3,4.05,0.94,0.07,0.29,16.4,4,3,3,6.0,3.7,0.12,-1.0,-1.7
2119,Vanja Vlahović,rs,MF,FW,Atalanta,Serie A,20,2004,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2120,Nikola Vlašić,hr,MF,FW,Torino,Serie A,27,1997,2.1,1,4,0,0.0,1.91,0.00,0.00,,23.9,0,1,1,1.0,0.2,0.06,0.0,-0.2
2121,Alessandro Vogliacco,it,DF,,Genoa,Serie A,26,1998,3.2,1,2,1,50.0,0.63,0.32,0.50,1.00,5.7,0,0,0,0.9,0.9,0.43,+0.1,+0.1
2122,Kevin Vogt,de,DF,,Union Berlin,Bundesliga,33,1991,6.6,1,0,0,,0.00,0.00,,,,0,1,1,0.8,0.0,,+0.2,0.0
2123,Mërgim Vojvoda,xk,DF,,Torino,Serie A,29,1995,5.6,0,2,0,0.0,0.36,0.00,0.00,,26.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1
2124,Aster Vranckx,be,MF,,Wolfsburg,Bundesliga,22,2002,1.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2125,Stefan de Vrij,nl,DF,,Inter,Serie A,32,1992,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2126,Ibrahima Wadji,sn,FW,,Saint-Étienne,Ligue 1,29,1995,0.5,0,3,0,0.0,6.00,0.00,0.00,,17.4,0,0,0,0.2,0.2,0.06,-0.2,-0.2
