Rk,Player,Nation,Pos1,Pos2,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
2336,Antonio Sánchez,es,MF,,Mallorca,La Liga,26,1997,16.1,3,23,9,39.1,1.43,0.56,0.13,0.33,20.1,0,0,0,2.5,2.5,0.11,+0.5,+0.5
2337,Davinson Sánchez,co,DF,,Tottenham,Premier League,27,1996,0.9,0,1,0,0.0,1.17,0.00,0.00,,8.6,0,0,0,0.1,0.1,0.12,-0.1,-0.1
2338,Juanlu Sánchez,es,DF,,Sevilla,La Liga,19,2003,13.1,0,11,2,18.2,0.84,0.15,0.00,0.00,20.5,0,0,0,0.9,0.9,0.08,-0.9,-0.9
2339,Manu Sánchez,es,DF,MF,Celta Vigo,La Liga,22,2000,19.7,0,9,1,11.1,0.46,0.05,0.00,0.00,18.6,0,0,0,0.5,0.5,0.05,-0.5,-0.5
2340,Robert Sánchez,es,GK,,Chelsea,Premier League,25,1997,15.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2341,Jadon Sancho,eng,FW,MF,Manchester Utd,Premier League,23,2000,0.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2342,Jadon Sancho,eng,FW,MF,Dortmund,Bundesliga,23,2000,10.5,2,9,4,44.4,0.86,0.38,0.22,0.50,13.3,0,0,0,0.7,0.7,0.08,+1.3,+1.3
2343,Alex Sandro,br,DF,,Juventus,it Serie A,32,1991,8.0,1,5,1,20.0,0.62,0.12,0.20,1.00,8.2,0,0,0,0.4,0.4,0.08,+0.6,+0.6
2344,Ibou Sané,sn,MF,FW,Metz,Ligue 1,18,2005,1.4,1,2,1,50.0,1.41,0.70,0.50,1.00,16.9,0,0,0,0.7,0.7,0.35,+0.3,+0.3
2345,Leroy Sané,de,FW,,Bayern Munich,Bundesliga,27,1996,23.7,8,73,28,38.4,3.07,1.18,0.11,0.29,17.6,6,0,0,10.9,10.9,0.15,-2.9,-2.9
2346,Sadibou Sané,sn,DF,,Metz,Ligue 1,19,2004,9.4,0,5,0,0.0,0.53,0.00,0.00,,14.2,0,0,0,0.4,0.4,0.07,-0.4,-0.4
2347,Arouna Sangante,sn,DF,,Le Havre,Ligue 1,21,2002,29.9,0,16,3,18.8,0.54,0.10,0.00,0.00,15.2,0,0,0,0.9,0.9,0.06,-0.9,-0.9
2348,Ibrahim Sangaré,ci,MF,,Nott'ham Forest,Premier League,25,1997,11.5,0,8,0,0.0,0.70,0.00,0.00,,17.0,0,0,0,0.6,0.6,0.08,-0.6,-0.6
2349,Morgan Sanson,fr,MF,,Nice,Ligue 1,28,1994,21.8,2,41,9,22.0,1.88,0.41,0.05,0.22,20.6,1,0,0,3.3,3.3,0.08,-1.3,-1.3
2350,Nicola Sansone,it,FW,MF,Lecce,it Serie A,31,1991,8.5,2,23,5,21.7,2.70,0.59,0.09,0.40,18.9,2,0,0,2.8,2.8,0.12,-0.8,-0.8
2351,Baptiste Santamaria,fr,MF,,Rennes,Ligue 1,28,1995,21.4,0,28,9,32.1,1.31,0.42,0.00,0.00,23.6,0,0,0,1.9,1.9,0.07,-1.9,-1.9
2352,Jesús Santiago,es,MF,,Getafe,La Liga,19,2004,7.3,1,5,2,40.0,0.69,0.27,0.20,0.50,18.5,0,0,0,0.6,0.6,0.12,+0.4,+0.4
2353,Andrey Santos,br,MF,,Nott'ham Forest,Premier League,19,2004,0.1,0,2,0,0.0,22.50,0.00,0.00,,22.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1
2354,Andrey Santos,br,MF,,Strasbourg,Ligue 1,19,2004,9.2,1,12,4,33.3,1.30,0.43,0.08,0.25,22.1,0,0,0,1.0,1.0,0.08,0.0,0.0
2355,Tiago Santos,pt,DF,,Lille,Ligue 1,21,2002,26.3,1,33,7,21.2,1.26,0.27,0.03,0.14,22.5,0,0,0,1.4,1.4,0.04,-0.4,-0.4
2356,Paco Sanz,es,DF,,Almería,La Liga,18,2004,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2357,Riccardo Saponara,it,FW,MF,Hellas Verona,it Serie A,31,1991,3.8,0,5,1,20.0,1.32,0.26,0.00,0.00,25.6,0,0,0,0.1,0.1,0.02,-0.1,-0.1
2358,Pablo Sarabia,es,MF,FW,Wolves,Premier League,31,1992,19.4,4,44,16,36.4,2.27,0.83,0.05,0.13,19.1,7,2,2,5.5,3.9,0.09,-1.5,-1.9
2359,Amin Sarr,se,FW,MF,Lyon,Ligue 1,22,2001,1.1,0,5,2,40.0,4.59,1.84,0.00,0.00,13.5,0,0,0,0.3,0.3,0.07,-0.3,-0.3
2360,Amin Sarr,se,FW,MF,Wolfsburg,Bundesliga,22,2001,4.3,0,6,2,33.3,1.40,0.47,0.00,0.00,15.7,0,0,0,0.6,0.6,0.09,-0.6,-0.6
2361,Bouna Sarr,sn,DF,,Bayern Munich,Bundesliga,31,1992,1.2,0,1,1,100.0,0.85,0.85,0.00,0.00,5.0,0,0,0,0.2,0.2,0.22,-0.2,-0.2
2362,Ismaila Sarr,sn,FW,MF,Marseille,Ligue 1,25,1998,16.1,3,25,10,40.0,1.55,0.62,0.12,0.30,12.7,0,0,0,3.2,3.2,0.13,-0.2,-0.2
2363,Mamadou Sarr,fr,DF,,Lyon,Ligue 1,17,2005,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2364,Martin Satriano,uy,FW,,Brest,Ligue 1,22,2001,20.7,4,63,20,31.7,3.04,0.97,0.06,0.20,16.2,0,0,0,6.1,6.1,0.10,-2.1,-2.1
2365,Téji Savanier,fr,MF,,Montpellier,Ligue 1,31,1991,30.7,9,75,22,29.3,2.44,0.72,0.03,0.09,26.8,21,7,7,9.1,3.6,0.05,-0.1,-1.6
2366,Stefan Savić,me,DF,,Atlético Madrid,La Liga,32,1991,18.1,0,5,1,20.0,0.28,0.06,0.00,0.00,11.9,0,0,0,0.3,0.3,0.07,-0.3,-0.3
2367,Sávio,br,FW,MF,Girona,La Liga,19,2004,33.1,9,45,20,44.4,1.36,0.60,0.20,0.45,16.6,0,0,0,6.1,6.1,0.13,+2.9,+2.9
2368,Zanos Savva,cy,DF,MF,Torino,it Serie A,17,2005,0.3,1,1,1,100.0,3.21,3.21,1.00,1.00,8.2,0,0,0,0.2,0.2,0.16,+0.8,+0.8
2369,Saba Sazonov,ge,DF,,Torino,it Serie A,21,2002,4.0,0,1,0,0.0,0.25,0.00,0.00,,3.0,0,0,0,0.2,0.2,0.16,-0.2,-0.2
2370,Joe Scally,us,DF,,Gladbach,Bundesliga,20,2002,24.8,1,11,1,9.1,0.44,0.04,0.09,1.00,22.0,0,0,0,0.6,0.6,0.05,+0.4,+0.4
2371,Giorgio Scalvini,it,DF,,Atalanta,it Serie A,19,2003,28.3,1,19,6,31.6,0.67,0.21,0.05,0.17,14.6,0,0,0,1.4,1.4,0.08,-0.4,-0.4
2372,Gianluca Scamacca,it,FW,,Atalanta,it Serie A,24,1999,16.1,12,60,26,43.3,3.72,1.61,0.20,0.46,15.1,0,0,0,6.5,6.5,0.11,+5.5,+5.5
2373,Dane Scarlett,eng,FW,,Tottenham,Premier League,19,2004,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2374,Kevin Schade,de,FW,MF,Brentford,Premier League,21,2001,3.7,2,8,4,50.0,2.16,1.08,0.25,0.50,15.8,0,0,0,1.2,1.2,0.15,+0.8,+0.8
2375,András Schäfer,hu,MF,,Union Berlin,Bundesliga,24,1999,13.5,1,21,5,23.8,1.56,0.37,0.05,0.20,16.9,0,0,0,1.8,1.8,0.08,-0.8,-0.8
2376,Fabian Schär,ch,DF,,Newcastle Utd,Premier League,31,1991,33.9,4,35,9,25.7,1.03,0.27,0.11,0.44,18.9,3,0,0,2.5,2.5,0.07,+1.5,+1.5
2377,Patrik Schick,cz,FW,,Leverkusen,Bundesliga,27,1996,11.8,7,39,12,30.8,3.30,1.02,0.15,0.50,12.7,0,1,1,6.0,5.3,0.13,+1.0,+0.7
2378,Stefan Schimmer,de,MF,FW,Heidenheim,Bundesliga,29,1994,1.7,0,5,0,0.0,2.94,0.00,0.00,,9.7,0,0,0,0.6,0.6,0.12,-0.6,-0.6
2379,Xaver Schlager,at,MF,,RB Leipzig,Bundesliga,25,1997,27.5,0,21,3,14.3,0.76,0.11,0.00,0.00,26.0,0,0,0,1.1,1.1,0.05,-1.1,-1.1
2380,Keven Schlotterbeck,de,DF,,Bochum,Bundesliga,26,1997,24.3,5,27,12,44.4,1.11,0.49,0.19,0.42,12.9,0,0,0,2.0,2.0,0.08,+3.0,+3.0
2381,Nico Schlotterbeck,de,DF,,Dortmund,Bundesliga,23,1999,31.8,2,27,6,22.2,0.85,0.19,0.07,0.33,13.4,0,0,0,3.0,3.0,0.11,-1.0,-1.0
2382,Jeffrey Schlupp,gh,FW,MF,Crystal Palace,Premier League,30,1992,15.0,2,19,11,57.9,1.26,0.73,0.11,0.18,19.4,0,0,0,1.8,1.8,0.10,+0.2,+0.2
2383,Romano Schmid,at,MF,FW,Werder Bremen,Bundesliga,23,2000,28.9,4,38,10,26.3,1.31,0.35,0.11,0.40,19.6,1,0,0,5.2,5.2,0.14,-1.2,-1.2
2384,Kenneth Schmidt,de,DF,,Freiburg,Bundesliga,21,2002,0.8,0,1,0,0.0,1.32,0.00,0.00,,29.0,0,0,0,0.0,0.0,0.02,0.0,0.0
2385,Niklas Schmidt,de,MF,,Toulouse,Ligue 1,25,1998,14.1,1,20,13,65.0,1.42,0.92,0.05,0.08,27.6,2,0,0,1.2,1.2,0.06,-0.2,-0.2
2386,Benno Schmitz,de,DF,,Köln,Bundesliga,28,1994,12.8,0,8,5,62.5,0.62,0.39,0.00,0.00,23.4,0,0,0,0.2,0.2,0.03,-0.2,-0.2
2387,Fabian Schnellhardt,de,MF,,Darmstadt 98,Bundesliga,29,1994,2.6,0,5,2,40.0,1.91,0.77,0.00,0.00,27.1,1,0,0,0.2,0.2,0.04,-0.2,-0.2
2388,Jan Schöppner,de,MF,,Heidenheim,Bundesliga,24,1999,22.2,2,17,4,23.5,0.77,0.18,0.12,0.50,17.4,0,0,0,1.1,1.1,0.06,+0.9,+0.9
2389,Marcel Schuhen,de,GK,,Darmstadt 98,Bundesliga,30,1993,31.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2390,Perr Schuurs,nl,DF,,Torino,it Serie A,23,1999,8.6,1,7,1,14.3,0.82,0.12,0.14,1.00,25.5,0,0,0,0.7,0.7,0.10,+0.3,+0.3
2391,Marvin Schwäbe,de,GK,,Köln,Bundesliga,28,1995,34.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2392,Alexander Schwolow,de,GK,,Union Berlin,Bundesliga,31,1992,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2393,Alex Scott,eng,MF,,Bournemouth,Premier League,19,2003,11.3,1,15,3,20.0,1.33,0.27,0.07,0.33,22.8,2,0,0,0.7,0.7,0.05,+0.3,+0.3
2394,Simone Scuffet,it,GK,,Cagliari,it Serie A,27,1996,31.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2395,Jérémy Sebas,mq,FW,MF,Strasbourg,Ligue 1,20,2003,4.4,2,7,4,57.1,1.58,0.90,0.29,0.50,14.7,0,0,0,1.0,1.0,0.14,+1.0,+1.0
2396,Demba Seck,sn,MF,,Torino,it Serie A,22,2001,4.7,0,9,2,22.2,1.91,0.42,0.00,0.00,17.6,0,0,0,0.3,0.3,0.04,-0.3,-0.3
2397,Demba Seck,sn,FW,MF,Frosinone,it Serie A,22,2001,3.3,0,7,2,28.6,2.11,0.60,0.00,0.00,16.8,0,0,0,1.1,1.1,0.16,-1.1,-1.1
2398,Aleksandar Sedlar,rs,DF,,Alavés,La Liga,31,1991,10.5,1,4,1,25.0,0.38,0.10,0.25,1.00,10.7,0,0,0,0.3,0.3,0.07,+0.7,+0.7
2399,Alidu Seidu,gh,DF,,Rennes,Ligue 1,23,2000,6.6,0,2,0,0.0,0.30,0.00,0.00,,28.7,0,0,0,0.2,0.2,0.12,-0.2,-0.2
2400,Alidu Seidu,gh,DF,,Clermont Foot,Ligue 1,23,2000,12.6,0,6,1,16.7,0.48,0.08,0.00,0.00,36.3,0,0,0,0.1,0.1,0.01,-0.1,-0.1
2401,Nicolas Seiwald,at,MF,,RB Leipzig,Bundesliga,22,2001,8.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2402,Nikola Sekulov,it,FW,,Juventus,it Serie A,21,2002,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2403,Davie Selke,de,FW,,Köln,Bundesliga,28,1995,14.1,6,33,11,33.3,2.35,0.78,0.18,0.55,11.1,0,0,0,4.8,4.8,0.14,+1.2,+1.2
2404,Matz Sels,be,GK,,Nott'ham Forest,Premier League,31,1992,16.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2405,Matz Sels,be,GK,,Strasbourg,Ligue 1,31,1992,19.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2406,Nélson Semedo,pt,DF,MF,Wolves,Premier League,29,1993,34.3,0,17,4,23.5,0.50,0.12,0.00,0.00,19.7,0,0,0,1.3,1.3,0.07,-1.3,-1.3
2407,Vivaldo Semedo,pt,FW,,Udinese,it Serie A,18,2005,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2408,Antoine Semenyo,gh,FW,,Bournemouth,Premier League,23,2000,23.4,8,70,30,42.9,2.99,1.28,0.11,0.27,17.8,0,0,0,4.6,4.6,0.07,+3.4,+3.4
2409,Marvin Senaya,tg,DF,MF,Strasbourg,Ligue 1,22,2001,23.8,1,17,4,23.5,0.72,0.17,0.06,0.25,21.5,0,0,0,1.2,1.2,0.07,-0.2,-0.2
2410,Marcos Senesi,ar,DF,,Bournemouth,Premier League,26,1997,24.9,4,13,4,30.8,0.52,0.16,0.31,1.00,12.3,0,0,0,2.0,2.0,0.16,+2.0,+2.0
2411,Stefano Sensi,it,MF,,Inter,it Serie A,27,1995,0.5,0,2,0,0.0,3.91,0.00,0.00,,28.5,1,0,0,0.1,0.1,0.04,-0.1,-0.1
2412,Suat Serdar,de,MF,,Hellas Verona,it Serie A,26,1997,18.4,0,22,7,31.8,1.19,0.38,0.00,0.00,22.4,0,0,0,1.0,1.0,0.05,-1.0,-1.0
2413,Benjamin Šeško,si,FW,,RB Leipzig,Bundesliga,20,2003,17.0,14,47,25,53.2,2.77,1.47,0.30,0.56,13.0,0,0,0,7.7,7.7,0.16,+6.3,+6.3
2414,Kevin Sessa,de,MF,FW,Heidenheim,Bundesliga,23,2000,11.2,3,29,7,24.1,2.58,0.62,0.10,0.43,19.9,1,0,0,2.9,2.9,0.10,+0.1,+0.1
2415,Aaron Seydel,de,FW,,Darmstadt 98,Bundesliga,27,1996,6.9,1,14,6,42.9,2.04,0.87,0.07,0.17,16.8,0,0,0,1.0,1.0,0.07,0.0,0.0
2416,Andres Sfait,ro,DF,MF,Salernitana,it Serie A,18,2004,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2417,Stephan El Shaarawy,it,FW,DF,Roma,it Serie A,30,1992,19.3,3,40,10,25.0,2.07,0.52,0.08,0.30,19.1,1,0,0,2.5,2.5,0.06,+0.5,+0.5
2418,Luke Shaw,eng,DF,,Manchester Utd,Premier League,28,1995,10.7,0,2,0,0.0,0.19,0.00,0.00,,21.2,0,0,0,0.0,0.0,0.02,0.0,0.0
2419,James Shea,eng,GK,,Luton Town,Premier League,32,1991,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2420,Eldor Shomurodov,uz,FW,MF,Cagliari,it Serie A,28,1995,10.4,3,21,7,33.3,2.02,0.67,0.14,0.43,11.9,0,0,0,3.5,3.5,0.19,-0.5,-0.5
2421,Steven Shpendi,al,FW,MF,Empoli,it Serie A,20,2003,4.6,0,7,3,42.9,1.53,0.66,0.00,0.00,16.8,0,0,0,0.4,0.4,0.06,-0.4,-0.4
2422,Sofiane Sidi Ali,fr,MF,,Marseille,Ligue 1,28,1995,0.2,0,1,0,0.0,5.00,0.00,0.00,,16.5,0,0,0,0.0,0.0,0.02,0.0,0.0
2423,Vincent Sierro,ch,MF,,Toulouse,Ligue 1,27,1995,25.1,6,31,6,19.4,1.23,0.24,0.06,0.33,25.2,7,4,5,5.9,1.9,0.06,+0.1,+0.1
2424,Tim Siersleben,de,DF,,Heidenheim,Bundesliga,23,2000,10.1,0,3,0,0.0,0.30,0.00,0.00,,28.2,0,0,0,0.2,0.2,0.06,-0.2,-0.2
2425,Kiliann Sildillia,fr,DF,,Freiburg,Bundesliga,21,2002,20.1,0,7,1,14.3,0.35,0.05,0.00,0.00,18.7,0,0,0,0.6,0.6,0.08,-0.6,-0.6
2426,André Silva,pt,FW,,Real Sociedad,La Liga,27,1995,8.1,3,15,5,33.3,1.85,0.62,0.13,0.40,19.1,1,1,1,3.3,2.5,0.17,-0.3,-0.5
2427,Bernardo Silva,pt,MF,FW,Manchester City,Premier League,28,1994,28.6,6,34,15,44.1,1.19,0.52,0.18,0.40,15.9,0,0,0,3.7,3.7,0.11,+2.3,+2.3
2428,Caio Henrique Oliveira Silva,br,DF,,Monaco,Ligue 1,26,1997,6.9,0,6,1,16.7,0.87,0.14,0.00,0.00,26.9,1,0,0,0.2,0.2,0.04,-0.2,-0.2
2429,Fábio Silva,pt,FW,,Wolves,Premier League,21,2002,2.9,0,7,3,42.9,2.39,1.02,0.00,0.00,13.8,0,0,0,1.0,1.0,0.15,-1.0,-1.0
2430,Rui Silva,pt,GK,,Betis,La Liga,29,1994,27.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2431,Thiago Silva,br,DF,,Chelsea,Premier League,38,1984,28.1,3,14,4,28.6,0.50,0.14,0.21,0.75,9.4,0,0,0,0.8,0.8,0.06,+2.2,+2.2
2432,Marco Silvestri,it,GK,,Udinese,it Serie A,32,1991,17.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2433,Mohamed Simakan,fr,DF,,RB Leipzig,Bundesliga,23,2000,23.8,2,30,11,36.7,1.26,0.46,0.07,0.18,11.3,0,0,0,3.9,3.9,0.13,-1.9,-1.9
2434,Giovanni Simeone,ar,FW,,Napoli,it Serie A,28,1995,8.9,1,35,12,34.3,3.94,1.35,0.03,0.08,14.6,0,0,0,3.4,3.4,0.10,-2.4,-2.4
2435,Giuliano Simeone,ar,FW,,Alavés,La Liga,20,2002,7.0,1,14,2,14.3,2.00,0.29,0.07,0.50,19.7,0,0,1,2.4,1.6,0.12,-1.4,-0.6
2436,Jan-Carlo Simic,rs,DF,,Milan,it Serie A,18,2005,1.6,1,2,1,50.0,1.23,0.62,0.50,1.00,6.2,0,0,0,0.6,0.6,0.31,+0.4,+0.4
2437,Moses Simon,ng,FW,MF,Nantes,Ligue 1,28,1995,19.9,3,33,12,36.4,1.66,0.60,0.06,0.17,16.5,0,1,1,4.1,3.3,0.10,-1.1,-1.3
2438,Unai Simón,es,GK,,Athletic Club,La Liga,26,1997,35.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2439,Xavi Simons,nl,MF,,RB Leipzig,Bundesliga,20,2003,29.5,8,79,31,39.2,2.68,1.05,0.09,0.23,21.1,3,1,2,8.3,6.7,0.08,-0.3,+0.3
2440,Wilfried Singo,ci,DF,,Monaco,Ligue 1,22,2000,24.3,1,19,7,36.8,0.78,0.29,0.05,0.14,16.1,0,0,0,0.8,0.8,0.04,+0.2,+0.2
2441,Luis Sinisterra,co,FW,MF,Bournemouth,Premier League,24,1999,7.8,2,27,8,29.6,3.48,1.03,0.07,0.25,13.9,0,0,0,2.5,2.5,0.09,-0.5,-0.5
2442,Daley Sinkgraven,nl,DF,,Las Palmas,La Liga,28,1995,4.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2443,Jailson Siqueira,br,DF,MF,Celta Vigo,La Liga,27,1995,10.0,0,5,3,60.0,0.50,0.30,0.00,0.00,22.2,1,0,0,0.2,0.2,0.04,-0.2,-0.2
2444,Ayanda Sishuba,be,MF,FW,Lens,Ligue 1,18,2005,0.7,0,12,2,16.7,17.42,2.90,0.00,0.00,18.1,0,0,0,0.9,0.9,0.08,-0.9,-0.9
2445,Ibrahima Sissoko,ml,MF,,Strasbourg,Ligue 1,25,1997,18.2,0,14,3,21.4,0.77,0.16,0.00,0.00,17.2,0,0,0,1.0,1.0,0.07,-1.0,-1.0
2446,Moussa Sissoko,fr,MF,,Nantes,Ligue 1,33,1989,20.2,0,10,3,30.0,0.49,0.15,0.00,0.00,16.0,0,0,0,1.3,1.3,0.13,-1.3,-1.3
2447,Antonio Sivera,es,GK,,Alavés,La Liga,26,1996,34.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2448,Tim Skarke,de,FW,DF,Darmstadt 98,Bundesliga,26,1996,26.7,8,69,20,29.0,2.58,0.75,0.12,0.40,21.9,1,0,0,3.6,3.6,0.05,+4.4,+4.4
2449,Ellyes Skhiri,tn,MF,,Eint Frankfurt,Bundesliga,28,1995,24.1,2,18,8,44.4,0.75,0.33,0.11,0.25,16.7,0,0,0,2.3,2.3,0.13,-0.3,-0.3
2450,Oliver Skipp,eng,MF,DF,Tottenham,Premier League,22,2000,7.9,0,4,1,25.0,0.51,0.13,0.00,0.00,13.7,0,0,0,0.7,0.7,0.17,-0.7,-0.7
2451,Leo Skiri Østigård,no,DF,,Napoli,it Serie A,23,1999,18.1,1,7,1,14.3,0.39,0.06,0.14,1.00,13.2,0,0,0,0.6,0.6,0.09,+0.4,+0.4
2452,Łukasz Skorupski,pl,GK,,Bologna,it Serie A,32,1991,32.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2453,Robert Skov,dk,DF,FW,Hoffenheim,Bundesliga,27,1996,14.0,3,32,7,21.9,2.29,0.50,0.09,0.43,19.8,6,0,0,1.8,1.8,0.06,+1.2,+1.2
2454,Milan Škriniar,sk,DF,,Paris S-G,Ligue 1,28,1995,18.1,0,3,1,33.3,0.17,0.06,0.00,0.00,9.5,0,0,0,0.2,0.2,0.06,-0.2,-0.2
2455,Naatan Skyttä,fi,MF,FW,Toulouse,Ligue 1,21,2002,1.3,0,5,2,40.0,3.75,1.50,0.00,0.00,12.9,0,0,0,0.5,0.5,0.10,-0.5,-0.5
2456,Chris Smalling,eng,DF,,Roma,it Serie A,33,1989,4.3,0,1,1,100.0,0.23,0.23,0.00,0.00,7.1,0,0,0,0.0,0.0,0.05,0.0,0.0
2457,Adam Smith,eng,DF,,Bournemouth,Premier League,32,1991,23.9,0,2,0,0.0,0.08,0.00,0.00,,26.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1
2458,Emile Smith Rowe,eng,MF,,Arsenal,Premier League,23,2000,3.9,0,15,5,33.3,3.82,1.27,0.00,0.00,15.6,0,0,0,2.0,2.0,0.13,-2.0,-2.0
2459,Hrvoje Smolčić,hr,DF,,Eint Frankfurt,Bundesliga,22,2000,3.9,1,3,1,33.3,0.78,0.26,0.33,1.00,15.5,0,0,0,1.0,1.0,0.34,0.0,0.0
2460,Cédric Soares,pt,DF,,Arsenal,Premier League,31,1991,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2461,Danilo Soares,br,DF,,Bochum,Bundesliga,31,1991,3.9,0,3,0,0.0,0.77,0.00,0.00,,28.4,0,0,0,0.0,0.0,0.01,0.0,0.0
2462,Eduard Sobol,ua,DF,,Strasbourg,Ligue 1,28,1995,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2463,Rubén Sobrino,es,MF,FW,Cádiz,La Liga,31,1992,18.3,0,21,3,14.3,1.15,0.16,0.00,0.00,17.9,0,0,0,1.8,1.8,0.09,-1.8,-1.8
2464,Andrea Sodero,it,MF,,Empoli,it Serie A,18,2004,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2465,Emran Soglo,eng,MF,DF,Marseille,Ligue 1,18,2005,1.2,1,1,1,100.0,0.83,0.83,1.00,1.00,12.1,0,0,0,0.1,0.1,0.08,+0.9,+0.9
2466,Alex Sola,es,FW,MF,Alavés,La Liga,24,1999,14.0,0,28,7,25.0,2.00,0.50,0.00,0.00,17.6,2,0,0,1.6,1.6,0.06,-1.6,-1.6
2467,Alex Sola,es,DF,MF,Real Sociedad,La Liga,24,1999,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2468,Dominic Solanke,eng,FW,,Bournemouth,Premier League,25,1997,36.9,19,106,35,33.0,2.87,0.95,0.16,0.49,12.2,0,2,3,19.6,17.2,0.16,-0.6,-0.2
2469,Ola Solbakken,no,FW,,Roma,it Serie A,24,1998,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2470,Carlos Soler,es,MF,DF,Paris S-G,Ligue 1,26,1997,12.1,2,14,5,35.7,1.16,0.41,0.14,0.40,15.0,0,0,0,1.5,1.5,0.11,+0.5,+0.5
2471,Jhon Solis,co,MF,,Girona,La Liga,18,2004,4.3,0,9,2,22.2,2.11,0.47,0.00,0.00,17.3,0,0,0,1.0,1.0,0.12,-1.0,-1.0
2472,Manor Solomon,il,FW,,Tottenham,Premier League,24,1999,2.2,0,7,1,14.3,3.17,0.45,0.00,0.00,16.8,0,0,0,0.4,0.4,0.06,-0.4,-0.4
2473,Daniele Sommariva,it,GK,,Genoa,it Serie A,26,1997,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2474,Yann Sommer,ch,GK,,Inter,it Serie A,34,1988,34.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2475,Brandon Soppy,fr,DF,,Torino,it Serie A,21,2002,2.0,0,1,0,0.0,0.51,0.00,0.00,,25.1,0,0,0,0.0,0.0,0.01,0.0,0.0
2476,David Soria,es,GK,,Getafe,La Liga,30,1993,37.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2477,Alberto Soro,es,MF,,Granada,La Liga,24,1999,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2478,Alessandro Sorrentino,it,GK,,Monza,it Serie A,21,2002,6.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2479,Borna Sosa,hr,FW,DF,Stuttgart,Bundesliga,25,1998,0.5,0,1,0,0.0,1.96,0.00,0.00,,24.2,0,0,0,0.0,0.0,0.03,0.0,0.0
2480,Hugo Sotelo,es,MF,,Celta Vigo,La Liga,19,2003,8.0,0,8,1,12.5,1.00,0.12,0.00,0.00,23.2,1,0,0,0.3,0.3,0.04,-0.3,-0.3
2481,Florian Sotoca,fr,MF,FW,Lens,Ligue 1,32,1990,28.9,7,65,18,27.7,2.25,0.62,0.05,0.17,15.5,0,4,4,9.1,5.9,0.09,-2.1,-2.9
2482,Riccardo Sottil,it,FW,,Fiorentina,it Serie A,24,1999,12.3,2,34,13,38.2,2.77,1.06,0.06,0.15,17.0,1,0,0,2.6,2.6,0.08,-0.6,-0.6
