Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
686,Giuseppe Di Serio,it,FW,Benevento,it Serie A,19,2001,3.2,106,3,14,41,53,10,106,6,6,100.0,0,0.0,66,442,227,9,5,3,10,12,86,15
687,Boulaye Dia,sn,FW,Reims,Ligue 1,23,1996,32.6,971,45,134,413,447,129,966,83,46,55.4,37,44.6,555,3576,1733,68,39,36,87,53,668,163
688,Abdoulay Diaby,ml,DF,Getafe,La Liga,29,1991,0.2,17,0,0,3,14,4,17,1,0,0.0,1,100.0,10,94,50,2,1,0,0,1,11,4
689,Moussa Diaby,fr,FW,Leverkusen,Bundesliga,21,1999,26.5,1218,9,90,540,608,103,1218,117,57,48.7,60,51.3,850,6406,3193,142,75,57,60,40,988,270
690,Mbaye Diagne,sn,FW,West Brom,Premier League,28,1991,13.2,346,20,51,152,147,42,346,16,10,62.5,6,37.5,186,754,288,4,2,4,26,19,280,60
691,Mouctar Diakhaby,gn,DF,Valencia,La Liga,23,1996,23.1,1220,225,748,435,47,22,1220,9,7,77.8,2,22.2,746,3764,1973,7,7,1,11,1,769,8
692,Abdou Diallo,sn,DF,Paris S-G,Ligue 1,24,1996,16.6,1324,100,497,718,117,9,1324,26,17,65.4,9,34.6,855,4192,2571,28,18,1,15,1,996,34
693,Amad Diallo,ci,FW,Manchester Utd,Premier League,18,2002,1.8,93,3,19,49,28,1,93,14,5,35.7,9,64.3,63,431,227,9,6,0,5,5,64,7
694,Amad Diallo,ci,MF,Atalanta,it Serie A,18,2002,0.2,14,0,0,9,5,1,14,2,0,0.0,2,100.0,13,97,35,1,1,0,0,0,14,3
695,Habib Diallo,sn,FW,Strasbourg,Ligue 1,25,1995,25.8,825,15,77,369,387,102,824,30,16,53.3,14,46.7,481,2216,639,20,16,8,85,38,635,159
696,Habib Diallo,sn,FW,Metz,Ligue 1,25,1995,1.6,56,5,9,25,24,8,56,2,0,0.0,2,100.0,32,148,70,2,3,2,7,6,38,11
697,Ibrahima Diallo,fr,MF,Southampton,Premier League,21,1999,11.3,722,26,164,468,102,9,722,17,10,58.8,7,41.2,410,1972,897,11,15,0,20,15,496,13
698,Ibrahima Diallo,fr,MF,Brest,Ligue 1,21,1999,4.9,321,6,65,210,51,3,321,12,9,75.0,3,25.0,213,878,468,4,3,0,4,5,235,3
699,Amadou Diambo,gh,FW,Benevento,it Serie A,19,2001,0.0,8,0,0,5,3,0,8,2,2,100.0,0,0.0,8,29,8,0,0,0,0,1,8,0
700,Grady Diangana,cd,MF,West Brom,Premier League,22,1998,13.7,579,19,123,218,250,28,579,49,25,51.0,24,49.0,309,1641,818,25,25,7,52,38,378,84
701,Stéphane Diarra,fr,MF,Lorient,Ligue 1,21,1998,2.2,123,1,13,44,67,4,123,14,4,28.6,10,71.4,87,526,190,8,2,3,7,6,91,30
702,Rúben Dias,pt,DF,Manchester City,Premier League,23,1997,31.6,2954,245,1046,1846,74,29,2954,8,6,75.0,2,25.0,2087,11819,7375,38,19,0,10,4,2369,5
703,Krépin Diatta,sn,MF,Monaco,Ligue 1,21,1999,4.3,208,2,12,75,122,14,208,20,12,60.0,8,40.0,112,744,348,16,12,4,7,10,150,44
704,Amadou Diawara,gn,MF,Roma,it Serie A,23,1997,7.3,457,19,114,297,48,3,457,5,5,100.0,0,0.0,273,1328,662,7,5,1,8,2,327,7
705,Brahim Díaz,ma,MF,Milan,it Serie A,20,1999,13.6,650,3,48,308,308,51,650,50,25,50.0,25,50.0,383,2429,1226,43,41,8,43,24,491,69
706,Víctor Díaz,es,DF,Granada,La Liga,32,1988,9.2,495,57,202,192,106,2,495,5,1,20.0,4,80.0,199,828,341,8,10,0,4,2,193,9
707,Daniel Didavi,de,MF,Stuttgart,Bundesliga,30,1990,10.8,510,7,30,259,224,26,510,14,5,35.7,9,64.3,293,1356,668,21,16,2,16,13,368,83
708,Bamba Dieng,sn,FW,Marseille,Ligue 1,20,2000,1.4,30,0,6,20,6,2,30,0,0,,0,,11,104,63,0,0,0,3,0,15,4
709,Eric Dier,eng,DF,Tottenham,Premier League,26,1994,28.0,2057,334,1136,875,56,21,2057,4,3,75.0,1,25.0,1249,6795,3953,21,7,2,12,1,1427,6
710,Daan Dierckx,be,DF,Parma,it Serie A,17,2003,5.2,262,41,140,121,3,1,262,0,0,,0,,160,712,376,1,1,1,2,0,175,1
711,Lucas Digne,fr,DF,Everton,Premier League,27,1993,29.8,2026,100,546,836,657,35,2026,28,18,64.3,10,35.7,905,4384,2316,59,33,3,33,20,1088,197
712,Mitchell Dijks,nl,DF,Bologna,it Serie A,27,1993,16.5,983,47,328,393,272,18,983,57,19,33.3,38,66.7,517,3024,1611,41,29,8,17,7,587,64
713,Javairô Dilrosun,nl,FW,Hertha BSC,Bundesliga,22,1998,5.9,239,2,39,122,83,15,239,18,11,61.1,7,38.9,169,1399,513,16,16,9,14,7,167,40
714,Federico Dimarco,it,DF,Hellas Verona,it Serie A,22,1997,29.0,2068,93,543,902,666,59,2068,19,10,52.6,9,47.4,1066,5502,3489,61,44,7,26,9,1232,138
715,Junior Dina Ebimbe,fr,FW,Dijon,Ligue 1,19,2000,23.8,1103,14,150,583,407,68,1103,113,59,52.2,54,47.8,712,5164,2382,65,58,17,81,32,818,145
716,Tristan Dingomé,cm,MF,Reims,Ligue 1,29,1991,0.2,16,0,5,9,2,0,16,0,0,,0,,9,48,6,0,0,0,0,0,12,0
717,Eren Dinkçi,de,MF,Werder Bremen,Bundesliga,18,2001,1.2,52,1,13,16,23,8,52,6,1,16.7,5,83.3,25,119,25,2,0,2,9,3,31,5
718,Sinaly Diomande,ci,DF,Lyon,Ligue 1,19,2001,12.6,880,92,419,415,51,19,880,8,6,75.0,2,25.0,516,2473,1400,8,7,2,3,2,586,9
719,Lois Diony,fr,FW,Angers,Ligue 1,27,1992,19.4,592,19,35,235,327,62,591,48,13,27.1,35,72.9,337,2092,724,45,18,19,51,31,452,159
720,Issa Diop,fr,DF,West Ham,Premier League,23,1997,15.3,735,106,364,362,11,8,735,5,3,60.0,2,40.0,365,1845,864,4,0,0,6,2,433,1
721,Papakouli Diop,sn,MF,Eibar,La Liga,34,1986,25.8,1112,56,214,700,206,26,1112,9,7,77.8,2,22.2,496,1963,700,12,9,3,23,13,540,21
722,Sofiane Diop,fr,MF,Monaco,Ligue 1,20,2000,22.5,1283,20,171,675,454,57,1283,71,45,63.4,26,36.6,745,4176,2084,65,43,15,54,35,903,132
723,Andy Diouf,fr,FW,Rennes,Ligue 1,17,2003,0.1,1,0,0,1,0,0,1,0,0,,0,,1,18,16,1,0,0,0,0,1,0
724,Yehvann Diouf,fr,GK,Reims,Ligue 1,20,1999,1.5,53,43,53,0,0,0,53,0,0,,0,,35,212,107,0,0,0,0,0,20,0
725,Assane Dioussé,sn,DF,Saint-Étienne,Ligue 1,22,1997,0.0,1,0,1,0,0,0,1,0,0,,0,,1,0,0,0,0,0,0,0,0,0
726,Jonas Dirkner,de,MF,Hertha BSC,Bundesliga,18,2002,0.2,3,1,3,0,0,0,3,0,0,,0,,3,25,16,0,0,0,0,1,1,0
727,Axel Disasi,fr,DF,Monaco,Ligue 1,22,1998,22.3,1744,146,784,908,61,22,1744,11,8,72.7,3,27.3,1070,5278,3251,19,6,1,7,3,1249,4
728,Tiago Djaló,pt,DF,Lille,Ligue 1,20,2000,9.7,806,43,249,447,118,4,806,22,7,31.8,15,68.2,450,2005,1068,14,14,2,8,2,533,28
729,Djené,tg,DF,Getafe,La Liga,28,1991,32.7,1321,146,573,695,80,8,1321,15,13,86.7,2,13.3,563,3230,1548,11,13,3,19,12,469,11
730,Moussa Djenepo,ml,MF,Southampton,Premier League,22,1998,13.8,647,16,132,307,214,38,647,52,27,51.9,25,48.1,350,1804,846,28,18,15,49,17,392,78
731,Koffi Djidji,ci,DF,Crotone,it Serie A,27,1992,16.9,963,116,478,441,49,5,963,11,7,63.6,4,36.4,485,2393,1383,17,13,0,13,10,538,15
732,Alexander Djiku,gh,DF,Strasbourg,Ligue 1,25,1994,28.4,1670,159,885,722,75,22,1670,6,5,83.3,1,16.7,918,4598,2139,11,11,0,9,7,1022,7
733,Berat Djimsiti,al,DF,Atalanta,it Serie A,27,1993,29.2,2093,161,737,1051,318,49,2093,13,10,76.9,3,23.1,1209,5954,3254,42,52,5,25,9,1367,51
734,Marko Dmitrović,rs,GK,Eibar,La Liga,28,1992,34.7,1149,914,1137,8,4,2,1147,1,1,100.0,0,0.0,552,2982,1764,0,0,0,1,0,417,0
735,Ritsu Doan,jp,MF,Arminia,Bundesliga,22,1998,30.8,1287,10,151,557,606,88,1287,123,62,50.4,61,49.6,736,4483,2203,88,48,33,110,51,786,169
736,Mihai Dobre,ro,FW,Dijon,Ligue 1,21,1998,5.9,251,4,35,124,97,15,251,23,13,56.5,10,43.5,151,1202,550,17,18,1,17,9,161,39
737,Matt Doherty,ie,DF,Tottenham,Premier League,28,1992,13.8,1018,59,319,468,240,15,1018,17,5,29.4,12,70.6,486,2013,1050,18,20,1,19,9,592,68
738,Jeremy Doku,be,MF,Rennes,Ligue 1,18,2002,25.7,1307,6,107,479,750,118,1307,169,110,65.1,59,34.9,950,6846,3729,135,78,49,84,59,1037,281
739,Kasper Dolberg,dk,FW,Nice,Ligue 1,22,1997,21.4,514,23,46,280,192,59,512,32,11,34.4,21,65.6,285,1266,391,15,12,6,72,31,381,92
740,Keagan Dolly,za,MF,Montpellier,Ligue 1,27,1993,5.0,217,4,29,113,78,2,217,6,3,50.0,3,50.0,127,744,405,11,6,0,11,3,150,19
741,Jaume Doménech,es,GK,Valencia,La Liga,29,1990,28.0,975,859,968,7,0,0,975,1,1,100.0,0,0.0,425,2361,1492,0,0,0,1,0,345,0
742,Carlos Dominguez,es,DF,Celta Vigo,La Liga,19,2001,4.0,202,47,133,64,7,4,202,0,0,,0,,131,670,360,2,0,1,2,0,130,0
743,Nicolás Domínguez,ar,MF,Bologna,it Serie A,22,1998,13.9,893,49,224,491,191,21,893,9,9,100.0,0,0.0,423,2038,934,21,14,3,24,14,524,32
744,John Donald,es,DF,Elche,La Liga,19,2000,0.6,20,1,13,7,0,0,20,0,0,,0,,17,131,52,0,0,0,1,0,19,0
745,Ji Dong-won,kr,FW,Mainz 05,Bundesliga,29,1991,0.7,31,0,4,20,7,2,31,1,1,100.0,0,0.0,12,33,15,1,0,1,0,0,18,4
746,Anastasios Donis,gr,MF,Reims,Ligue 1,23,1996,1.1,33,0,5,13,17,1,33,2,0,0.0,2,100.0,18,103,65,2,1,0,4,0,27,13
747,Gianluigi Donnarumma,it,GK,Milan,it Serie A,21,1999,37.0,1321,1043,1314,9,0,0,1321,1,1,100.0,0,0.0,762,4269,2811,0,0,0,0,0,670,0
748,Bas Dost,nl,FW,Eint Frankfurt,Bundesliga,31,1989,9.1,355,10,27,196,133,36,354,1,0,0.0,1,100.0,127,394,114,3,2,1,4,10,296,40
749,Abdoulaye Doucouré,ml,MF,Everton,Premier League,27,1993,27.1,1598,61,423,881,316,33,1598,33,21,63.6,12,36.4,857,4317,1973,34,41,3,35,26,1040,70
750,Cheick Doucouré,ml,MF,Lens,Ligue 1,20,2000,29.2,1745,47,318,1150,291,20,1745,47,38,80.9,9,19.1,967,5102,2634,45,38,4,31,24,1110,44
751,Fodé Doucouré,ml,DF,Reims,Ligue 1,19,2001,3.7,235,14,70,122,48,2,235,8,5,62.5,3,37.5,114,777,519,11,6,2,4,1,128,8
752,Mahamadou Doucouré,ml,FW,Nîmes,Ligue 1,20,2000,0.5,20,2,5,10,6,2,20,1,1,100.0,0,0.0,17,125,83,4,1,1,3,2,15,6
753,Cheick Doukouré,ci,MF,Levante,La Liga,27,1992,1.1,57,1,10,36,12,0,57,1,1,100.0,0,0.0,36,142,45,0,1,0,0,2,32,2
754,Idrissa Doumbia,ci,MF,Huesca,La Liga,22,1998,8.7,481,22,126,291,69,1,481,13,12,92.3,1,7.7,310,1508,593,8,7,0,11,7,341,4
755,Moussa Doumbia,ml,MF,Reims,Ligue 1,25,1994,10.0,533,7,74,221,251,36,533,50,23,46.0,27,54.0,390,2705,1435,50,29,22,37,13,406,102
756,Souleyman Doumbia,ci,DF,Angers,Ligue 1,23,1996,24.7,1522,62,450,748,349,13,1522,42,25,59.5,17,40.5,839,5079,2676,65,51,6,46,23,872,121
757,Aleksandar Dragović,at,DF,Leverkusen,Bundesliga,29,1991,12.6,1170,64,341,717,117,6,1170,4,3,75.0,1,25.0,658,2744,1600,15,13,2,3,1,803,16
758,Bartłomiej Drągowski,pl,GK,Fiorentina,it Serie A,22,1997,35.0,1149,963,1145,4,0,0,1149,0,0,,0,,590,3388,1957,0,0,0,0,0,407,0
759,Denis Drăguș,ro,FW,Crotone,it Serie A,21,1999,2.0,97,1,7,37,57,5,97,8,5,62.5,3,37.5,62,439,164,6,6,1,9,6,77,17
760,Radu Drăgușin,ro,DF,Juventus,it Serie A,18,2002,0.0,2,0,2,0,0,0,2,0,0,,0,,1,3,0,0,0,0,0,0,1,0
761,Mouhamadou Drammeh,fr,MF,Reims,Ligue 1,21,1999,1.9,73,9,22,42,9,1,73,4,2,50.0,2,50.0,36,242,149,4,1,0,2,1,39,1
762,Julian Draxler,de,MF,Paris S-G,Ligue 1,26,1993,11.8,710,2,55,366,299,37,710,25,15,60.0,10,40.0,470,2914,1550,49,37,12,7,13,582,94
763,Dominick Drexler,de,MF,Köln,Bundesliga,30,1990,13.7,691,24,132,314,260,43,691,19,8,42.1,11,57.9,398,2084,956,33,20,8,24,20,470,98
764,Matthieu Dreyer,fr,GK,Lorient,Ligue 1,31,1989,15.0,395,342,393,2,0,0,395,1,0,0.0,1,100.0,174,1021,608,0,0,0,0,0,123,0
765,Domingos Duarte,pt,DF,Granada,La Liga,25,1995,26.3,1165,144,570,564,36,10,1165,2,2,100.0,0,0.0,577,3269,1960,17,10,0,6,4,619,3
766,Léo Duarte,br,DF,Milan,it Serie A,24,1996,0.2,14,1,12,2,0,0,14,0,0,,0,,8,31,11,0,1,0,0,0,11,0
767,Óscar Duarte,cr,DF,Levante,La Liga,31,1989,22.9,1446,251,816,611,28,15,1446,3,3,100.0,0,0.0,818,3396,1819,6,5,0,5,3,920,3
768,Rubén Duarte,es,DF,Alavés,La Liga,24,1995,28.3,1661,93,542,763,359,12,1661,13,5,38.5,8,61.5,658,2698,1382,27,21,0,16,9,761,54
769,Leo Dubois,fr,DF,Lyon,Ligue 1,25,1994,32.3,2585,95,574,1144,887,67,2585,53,30,56.6,23,43.4,1369,7433,4351,111,85,19,43,15,1555,239
770,Martin Dúbravka,sk,GK,Newcastle Utd,Premier League,31,1989,13.0,467,400,465,2,0,0,467,0,0,,0,,232,1356,698,0,0,0,1,0,165,0
771,Ondrej Duda,sk,FW,Köln,Bundesliga,25,1994,28.2,1592,23,165,907,537,40,1588,72,51,70.8,21,29.2,852,4039,1454,32,25,11,88,30,1069,132
772,Unai Dufur,es,DF,Eibar,La Liga,21,1999,0.7,51,1,13,25,13,0,51,0,0,,0,,13,50,19,0,0,0,1,0,21,0
773,Haris Duljević,ba,MF,Nîmes,Ligue 1,26,1993,8.6,403,4,38,213,170,19,403,49,31,63.3,18,36.7,268,1888,970,27,35,5,23,17,287,52
774,Paul Dummett,wls,DF,Newcastle Utd,Premier League,28,1991,13.9,717,85,367,294,59,5,717,4,3,75.0,1,25.0,317,1091,621,2,2,0,9,0,416,5
775,Alfred Duncan,gh,MF,Fiorentina,it Serie A,27,1993,1.8,105,0,14,66,26,1,105,1,1,100.0,0,0.0,66,281,76,1,3,0,2,2,68,2
776,Alfred Duncan,gh,MF,Cagliari,it Serie A,27,1993,11.9,706,28,135,443,136,5,706,27,18,66.7,9,33.3,389,2002,1069,16,14,3,22,8,483,24
777,Lewis Dunk,eng,DF,Brighton,Premier League,28,1991,32.6,2511,361,1412,997,114,48,2511,8,6,75.0,2,25.0,1514,7618,3763,27,15,0,12,1,1743,7
778,Jimmy Dunne,ie,DF,Burnley,Premier League,22,1997,3.0,194,27,103,72,20,14,194,2,1,50.0,1,50.0,85,344,43,0,0,0,1,1,96,1
779,Erik Durm,de,DF,Eint Frankfurt,Bundesliga,28,1992,16.4,893,43,224,429,252,31,893,21,11,52.4,10,47.6,426,2315,898,25,18,6,27,11,482,90
780,Hugo Duro,es,FW,Real Madrid,La Liga,20,1999,0.6,12,0,1,3,8,3,12,1,1,100.0,0,0.0,6,20,10,0,0,0,2,0,9,4
781,Jean-Kevin Duverne,ht,DF,Brest,Ligue 1,23,1997,22.5,1557,196,780,718,70,16,1557,19,18,94.7,1,5.3,967,5694,3639,39,19,3,12,10,1069,10
782,Paulo Dybala,ar,FW,Juventus,it Serie A,26,1993,12.6,880,2,53,367,467,61,880,47,27,57.4,20,42.6,496,2886,1214,39,35,14,35,18,687,97
783,Edin Džeko,ba,FW,Roma,it Serie A,34,1986,20.3,731,15,29,325,386,131,730,55,27,49.1,28,50.9,353,2316,1062,50,29,24,56,31,589,174
784,Steeve-Mike Ebongue,fr,MF,Genoa,it Serie A,19,2001,0.6,33,1,14,14,6,0,33,0,0,,0,,19,60,26,1,0,0,2,1,16,0
785,Enzo Ebosse,cm,DF,Angers,Ligue 1,21,1999,2.9,177,13,83,84,12,2,177,0,0,,0,,83,259,115,1,1,0,4,0,119,7
786,Bruno Ecuele Manga,ga,DF,Dijon,Ligue 1,32,1988,38.0,2351,390,1510,795,60,40,2351,13,11,84.6,2,15.4,1424,6146,3172,10,6,3,16,6,1479,2
787,Simone Edera,it,DF,Torino,it Serie A,23,1997,0.6,34,2,9,14,11,0,34,2,2,100.0,0,0.0,11,64,41,1,1,0,2,0,14,2
788,Ederson,br,GK,Manchester City,Premier League,26,1993,36.0,1174,948,1169,5,0,0,1174,0,0,,0,,755,3576,2401,0,0,0,2,0,669,0
789,Kyle Edwards,eng,MF,West Brom,Premier League,22,1998,1.3,50,0,10,22,19,4,50,4,1,25.0,3,75.0,28,258,142,5,2,2,1,1,33,4
790,John Egan,ie,DF,Sheffield Utd,Premier League,27,1992,29.2,1435,207,741,656,50,25,1435,0,0,,0,,732,4302,2399,11,9,1,5,1,789,2
791,Johannes Eggestein,de,FW,Werder Bremen,Bundesliga,22,1998,0.4,19,2,5,10,4,1,19,0,0,,0,,6,55,15,1,1,0,0,0,10,2
792,Maximilian Eggestein,de,MF,Werder Bremen,Bundesliga,23,1996,32.7,1677,67,382,984,328,23,1677,20,12,60.0,8,40.0,848,3708,1899,45,43,2,41,22,1020,68
793,Lilian Egloff,de,MF,Stuttgart,Bundesliga,17,2002,0.2,7,0,3,0,4,0,7,0,0,,0,,5,13,4,0,0,0,1,1,6,2
794,Kingsley Ehizibue,nl,DF,Köln,Bundesliga,25,1995,12.6,758,48,250,334,181,13,758,31,19,61.3,12,38.7,328,2060,1026,25,13,0,15,10,349,44
795,Albin Ekdal,se,MF,Sampdoria,it Serie A,31,1989,25.5,1326,62,345,808,192,22,1326,24,20,83.3,4,16.7,613,3158,1473,22,18,1,22,18,740,18
796,Hugo Ekitike,fr,FW,Reims,Ligue 1,18,2002,1.0,46,0,2,14,30,9,46,9,2,22.2,7,77.8,23,141,46,3,0,2,2,1,35,9
797,Anthony Elanga,se,FW,Manchester Utd,Premier League,18,2002,1.7,84,2,15,33,39,5,84,7,3,42.9,4,57.1,57,262,68,2,3,0,8,2,65,13
798,Niclas Eliasson,se,MF,Nîmes,Ligue 1,24,1995,20.0,752,15,111,255,398,40,752,23,10,43.5,13,56.5,385,2105,889,27,15,7,46,13,409,141
799,Elif Elmas,mk,MF,Napoli,it Serie A,20,1999,8.2,446,8,65,225,160,25,446,16,12,75.0,4,25.0,276,1492,737,27,17,9,18,9,344,35
800,Ahmed Elmohamady,eg,DF,Aston Villa,Premier League,32,1987,9.3,693,36,228,273,195,14,693,3,2,66.7,1,33.3,314,1108,567,10,6,1,5,3,374,36
801,Mohamed Elneny,eg,MF,Arsenal,Premier League,28,1992,17.2,1119,59,327,659,138,6,1119,7,4,57.1,3,42.9,755,3331,1583,17,15,1,7,4,848,12
802,Aritz Elustondo,es,DF,Real Sociedad,La Liga,26,1994,20.9,1401,114,578,769,64,13,1401,8,4,50.0,4,50.0,896,5468,3621,27,14,1,10,2,918,12
803,Nico Elvedi,ch,DF,Gladbach,Bundesliga,23,1996,28.2,2225,268,1204,997,32,20,2225,6,4,66.7,2,33.3,1372,6674,3421,10,9,0,11,1,1481,3
804,Rodrigo Ely,br,DF,Alavés,La Liga,26,1993,5.2,210,32,128,72,11,8,210,1,1,100.0,0,0.0,89,290,94,1,1,0,3,0,99,0
805,Breel Embolo,ch,FW,Gladbach,Bundesliga,23,1997,16.0,692,8,43,371,291,83,692,65,40,61.5,25,38.5,396,2186,1007,37,20,28,66,46,543,124
806,Emerson,br,DF,Betis,La Liga,21,1999,33.2,2362,115,636,1018,721,80,2362,47,24,51.1,23,48.9,1184,5814,3265,91,63,19,54,34,1384,186
807,Renaud Emond,be,FW,Nantes,Ligue 1,28,1991,3.9,121,0,8,63,51,18,121,0,0,,0,,65,230,71,2,1,2,8,3,102,27
808,Alan Empereur,br,DF,Hellas Verona,it Serie A,26,1994,2.4,129,9,39,81,10,1,129,0,0,,0,,73,389,264,2,2,0,0,2,94,3
809,Youssef En-Nesyri,ma,FW,Sevilla,La Liga,23,1997,25.7,679,26,64,313,304,138,679,36,15,41.7,21,58.3,320,1511,585,29,14,22,62,23,458,114
810,Keita Endo,jp,MF,Union Berlin,Bundesliga,22,1997,5.1,168,5,31,71,69,16,168,12,5,41.7,7,58.3,91,659,344,16,6,2,8,4,103,33
811,Wataru Endo,jp,MF,Stuttgart,Bundesliga,27,1993,32.8,2202,116,581,1391,253,22,2202,53,39,73.6,14,26.4,1178,5513,2914,35,31,4,50,53,1483,39
812,Sergi Enrich,es,FW,Eibar,La Liga,30,1990,15.6,637,7,41,266,333,94,636,15,7,46.7,8,53.3,284,1105,335,14,9,5,47,18,440,91
813,Christian Eriksen,dk,MF,Inter,it Serie A,28,1992,15.4,1185,23,233,562,399,24,1185,15,11,73.3,4,26.7,665,3038,1582,28,34,3,18,19,860,49
814,Martin Erlic,hr,DF,Spezia,it Serie A,22,1998,20.0,1267,139,644,603,32,16,1267,5,3,60.0,2,40.0,724,3742,1897,15,7,0,9,1,756,2
815,Patrick Erras,de,FW,Werder Bremen,Bundesliga,25,1995,0.3,33,0,7,15,11,0,33,0,0,,0,,18,52,38,0,0,0,0,0,23,7
816,Gonzalo Escalante,ar,MF,Lazio,it Serie A,27,1993,8.1,573,16,141,382,56,3,573,9,8,88.9,1,11.1,302,1481,697,11,11,0,6,2,353,7
817,Aarón Escandell,es,GK,Granada,La Liga,24,1995,5.0,176,133,174,2,0,0,176,0,0,,0,,79,522,309,0,0,0,0,0,49,0
818,Dani Escriche,es,FW,Huesca,La Liga,22,1998,9.5,400,7,53,220,142,24,400,42,16,38.1,26,61.9,220,1530,821,28,23,7,26,14,264,48
819,Sergio Escudero,es,DF,Sevilla,La Liga,30,1989,6.3,451,16,126,223,110,8,451,4,2,50.0,2,50.0,254,1160,578,8,15,0,7,2,296,32
820,Alfonso Espino,uy,DF,Cádiz,La Liga,28,1992,28.9,1363,93,586,548,250,17,1363,28,16,57.1,12,42.9,506,2606,1191,31,17,4,32,16,516,59
821,Vicente Esquerdo,es,MF,Valencia,La Liga,21,1999,2.6,130,4,39,68,23,2,130,4,2,50.0,2,50.0,58,253,67,0,0,0,4,1,79,3
822,Nahuel Estévez,ar,MF,Spezia,it Serie A,24,1995,19.6,1093,30,139,582,390,34,1093,19,11,57.9,8,42.1,602,2898,1364,32,30,4,31,13,746,80
823,Pervis Estupiñán,ec,DF,Villarreal,La Liga,22,1998,13.0,831,43,250,298,289,28,831,21,9,42.9,12,57.1,437,2276,1156,39,27,8,28,18,471,120
824,Yoann Etienne,fr,DF,Lorient,Ligue 1,23,1997,1.0,47,3,17,21,9,0,47,1,0,0.0,1,100.0,14,70,29,0,0,0,4,0,18,1
825,Xabier Etxeita,es,DF,Getafe,La Liga,32,1987,9.8,406,46,177,211,21,10,406,2,1,50.0,1,50.0,147,854,394,2,2,0,6,0,159,1
826,Jonny Evans,nir,DF,Leicester City,Premier League,32,1988,27.5,2065,247,1093,943,44,18,2065,9,8,88.9,1,11.1,1251,5620,2951,7,5,0,5,4,1394,5
827,Edu Expósito,es,MF,Eibar,La Liga,23,1996,27.3,1440,24,183,779,496,45,1438,56,41,73.2,15,26.8,758,3650,1684,45,36,8,46,34,866,81
828,Valentin Eysseric,fr,MF,Fiorentina,it Serie A,28,1992,8.1,444,11,72,208,166,13,444,6,3,50.0,3,50.0,255,1176,592,14,12,3,11,7,298,45
829,Eberechi Eze,eng,MF,Crystal Palace,Premier League,22,1998,28.4,1473,22,215,708,591,42,1473,118,64,54.2,54,45.8,967,6917,3318,79,70,18,57,37,1042,126
830,Jokin Ezkieta,es,GK,Athletic Club,La Liga,23,1996,1.0,24,21,24,0,0,0,24,0,0,,0,,14,62,35,0,0,0,0,0,9,0
831,Łukasz Fabiański,pl,GK,West Ham,Premier League,35,1985,35.0,1077,934,1075,2,0,0,1077,0,0,,0,,560,3883,2240,0,0,0,1,0,356,0
832,Fabinho,br,DF,Liverpool,Premier League,26,1993,28.5,2386,164,810,1430,155,12,2386,11,7,63.6,4,36.4,1469,6982,3870,27,20,3,17,7,1721,13
833,Fábio,br,DF,Nantes,Ligue 1,30,1990,16.7,1108,58,332,562,223,11,1108,18,7,38.9,11,61.1,485,2530,1092,24,19,3,15,14,539,59
834,Cesc Fàbregas,es,MF,Monaco,Ligue 1,33,1987,9.7,897,8,127,495,280,27,895,11,6,54.5,5,45.5,457,1696,858,10,6,2,17,9,662,48
835,Bandiougou Fadiga,fr,FW,Paris S-G,Ligue 1,19,2001,0.7,44,2,13,18,15,2,44,6,2,33.3,4,66.7,30,219,114,3,1,0,3,0,36,7
836,Bandiougou Fadiga,fr,MF,Brest,Ligue 1,19,2001,0.5,35,0,5,21,9,0,35,1,0,0.0,1,100.0,24,106,62,0,0,0,3,1,28,3
837,Wout Faes,be,DF,Reims,Ligue 1,22,1998,32.2,1969,303,1173,776,31,20,1969,16,12,75.0,4,25.0,1155,5544,3180,22,10,3,11,9,1286,2
838,Nicolò Fagioli,it,MF,Juventus,it Serie A,19,2001,0.2,23,1,7,14,2,0,23,2,2,100.0,0,0.0,15,65,28,0,0,0,0,0,17,0
839,Ralf Fährmann,de,GK,Schalke 04,Bundesliga,31,1988,20.8,898,725,889,11,1,1,898,0,0,,0,,462,2566,1552,0,1,1,0,1,361,0
840,Romain Faivre,fr,MF,Brest,Ligue 1,22,1998,32.1,1869,33,299,830,796,77,1868,132,89,67.4,43,32.6,1188,8828,4590,141,115,26,74,34,1239,166
841,Fali,es,DF,Cádiz,La Liga,26,1993,29.3,995,161,424,484,96,19,995,5,4,80.0,1,20.0,418,1764,859,10,12,2,11,4,470,12
842,Iago Falque,es,MF,Benevento,it Serie A,30,1990,4.0,266,1,24,124,123,16,266,17,7,41.2,10,58.8,162,1105,554,16,11,7,11,6,186,31
843,Andri Fannar Baldursson,is,MF,Bologna,it Serie A,18,2002,2.4,106,7,34,53,20,3,106,2,1,50.0,1,50.0,52,233,62,1,2,0,6,4,64,8
844,Paolo Faragò,it,DF,Bologna,it Serie A,27,1993,0.3,16,2,4,6,6,2,16,0,0,,0,,13,35,10,0,0,0,0,0,13,1
845,Paolo Faragò,it,DF,Cagliari,it Serie A,27,1993,4.1,280,27,81,119,81,6,280,5,2,40.0,3,60.0,132,626,252,2,4,1,5,1,161,10
