Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,Matches
2914,Christopher Scott,de,MF,Bayern Munich,Bundesliga,18,2002,0,0,0,0,2,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2915,Matteo Scozzarella,it,MF,Parma,it Serie A,32,1988,0,0,0,0,3,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2916,Simone Scuffet,it,GK,Udinese,it Serie A,24,1996,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2917,Jacopo Segre,it,MF,Torino,it Serie A,23,1997,0,0,0,0,9,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2918,Davie Selke,de,FW,Werder Bremen,Bundesliga,25,1995,0,0,0,0,23,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2919,Malik Sellouki,fr,FW,Nice,Ligue 1,20,2000,0,0,0,0,4,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2920,Matz Sels,be,GK,Strasbourg,Ligue 1,28,1992,0,0,0,0,6,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2921,Nélson Semedo,pt,DF,Wolves,Premier League,26,1993,0,0,0,0,34,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2922,Léo Sena,br,MF,Spezia,it Serie A,24,1995,0,0,0,0,16,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2923,Marvin Senaya,tg,DF,Strasbourg,Ligue 1,19,2001,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2924,Stefano Sensi,it,MF,Inter,it Serie A,24,1995,0,0,0,0,18,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2925,Jaime Seoane,es,MF,Huesca,La Liga,23,1997,0,0,0,0,29,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2926,Cheon Seonghoon,kr,FW,Augsburg,Bundesliga,19,2000,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2927,Luigi Sepe,it,GK,Parma,it Serie A,29,1991,0,0,0,0,36,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2928,Patrick Sequeira,cr,GK,Celta Vigo,La Liga,21,1999,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2929,Suat Serdar,de,MF,Schalke 04,Bundesliga,23,1997,0,0,0,0,25,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2930,Jean Seri,ci,MF,Bordeaux,Ligue 1,29,1991,0,0,0,0,12,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2931,Femi Seriki,eng,MF,Sheffield Utd,Premier League,18,2002,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2932,Ryan Sessegnon,eng,DF,Hoffenheim,Bundesliga,20,2000,0,0,0,0,23,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2933,Nils Seufert,de,MF,Arminia,Bundesliga,23,1997,0,0,0,0,13,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2934,Edgar Sevikyan,am,MF,Levante,La Liga,18,2001,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2935,Stephan El Shaarawy,it,MF,Roma,it Serie A,27,1992,0,0,0,0,10,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2936,Meritan Shabani,al,MF,Wolves,Premier League,21,1999,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2937,Jamie Shackleton,eng,MF,Leeds United,Premier League,20,1999,0,0,0,0,13,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2938,Xherdan Shaqiri,ch,MF,Liverpool,Premier League,28,1991,0,0,0,0,14,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2939,Billy Sharp,eng,FW,Sheffield Utd,Premier League,34,1986,0,0,0,0,16,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2940,Luke Shaw,eng,DF,Manchester Utd,Premier League,25,1995,0,0,0,0,32,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2941,Florent Shehu,ch,FW,Lazio,it Serie A,18,2002,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2942,Jonjo Shelvey,eng,MF,Newcastle Utd,Premier League,28,1992,0,0,0,0,30,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2943,Eldor Shomurodov,uz,FW,Genoa,it Serie A,25,1995,0,0,0,0,31,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2944,Shola Shoretire,eng,FW,Manchester Utd,Premier League,16,2004,0,0,0,0,2,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2945,Mahame Siby,ml,MF,Strasbourg,Ligue 1,24,1996,0,0,0,0,7,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2946,Abdoulaye Sidibé,fr,MF,Saint-Étienne,Ligue 1,18,2002,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2947,Djibril Sidibé,fr,DF,Monaco,Ligue 1,28,1992,0,0,0,0,30,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2948,Sidnei,br,DF,Betis,La Liga,30,1989,0,0,0,0,11,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2949,Cheikh Sidya Diaby,fr,FW,West Brom,Premier League,20,2000,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2950,Armindo Sieb,de,FW,Bayern Munich,Bundesliga,17,2003,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2951,Kaj Sierhuis,nl,FW,Reims,Ligue 1,22,1998,0,0,0,0,24,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2952,Tim Siersleben,de,DF,Wolfsburg,Bundesliga,20,2000,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2953,Gylfi Sigurðsson,is,MF,Everton,Premier League,30,1989,0,0,0,0,36,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2954,Kiliann Sildillia,fr,DF,Freiburg,Bundesliga,18,2002,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2955,Luca Siligardi,it,MF,Crotone,it Serie A,32,1988,0,0,0,0,4,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2956,Luca Siligardi,it,FW,Parma,it Serie A,32,1988,0,0,0,0,2,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2957,Adrien Silva,pt,MF,Sampdoria,it Serie A,31,1989,0,0,0,0,24,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2958,André Silva,pt,FW,Eint Frankfurt,Bundesliga,24,1995,0,0,0,0,32,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2959,Bernardo Silva,pt,MF,Manchester City,Premier League,25,1994,0,0,0,0,26,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2960,Caio Henrique Oliveira Silva,br,DF,Monaco,Ligue 1,23,1997,0,0,0,0,31,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2961,David Silva,es,MF,Real Sociedad,La Liga,34,1986,0,0,0,0,21,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2962,Fábio Silva,pt,FW,Wolves,Premier League,18,2002,0,0,0,0,32,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2963,Florent da Silva,fr,FW,Lyon,Ligue 1,17,2003,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2964,Gabriel Silva,br,DF,Saint-Étienne,Ligue 1,29,1991,0,0,0,0,4,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2965,Gastón Silva,uy,DF,Huesca,La Liga,26,1994,0,0,0,0,12,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2966,Rui Silva,pt,GK,Granada,La Liga,26,1994,0,0,0,0,32,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2967,Thiago Silva,br,DF,Chelsea,Premier League,35,1984,0,0,0,0,23,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2968,Marco Silvestri,it,GK,Hellas Verona,it Serie A,29,1991,0,0,0,0,34,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2969,Mohamed Simakan,fr,DF,Strasbourg,Ligue 1,20,2000,0,0,0,0,19,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2970,Usman Simbakoli,fr,FW,Lille,Ligue 1,19,2001,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2971,Giovanni Simeone,ar,FW,Cagliari,it Serie A,25,1995,0,0,0,0,33,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2972,Ellis Simms,eng,FW,Everton,Premier League,19,2001,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2973,Moses Simon,ng,FW,Nantes,Ligue 1,25,1995,0,0,0,0,33,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2974,Unai Simón,es,GK,Athletic Club,La Liga,23,1997,0,0,0,0,37,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2975,Lorenzo Simonetti,it,MF,Parma,it Serie A,23,1996,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2976,Xavi Simons,nl,MF,Paris S-G,Ligue 1,17,2003,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2977,Jóan Símun Edmundsson,fo,FW,Arminia,Bundesliga,29,1991,0,0,0,0,5,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2978,Wilfried Singo,ci,DF,Torino,it Serie A,19,2000,0,0,0,0,28,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2979,Daley Sinkgraven,nl,DF,Leverkusen,Bundesliga,25,1995,0,0,0,0,22,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2980,Dimitris Siovas,gr,DF,Huesca,La Liga,31,1988,0,0,0,0,36,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2981,Tobias Sippel,de,GK,Gladbach,Bundesliga,32,1988,0,0,0,0,4,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2982,Salvatore Sirigu,it,GK,Torino,it Serie A,33,1987,0,0,0,0,32,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2983,Issouf Sissokho,ml,MF,Bordeaux,Ligue 1,18,2002,0,0,0,0,6,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2984,Ibrahima Sissoko,ml,MF,Strasbourg,Ligue 1,22,1997,0,0,0,0,36,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2985,Moussa Sissoko,fr,MF,Tottenham,Premier League,30,1989,0,0,0,0,25,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2986,Nelson Sissoko,fr,DF,Saint-Étienne,Ligue 1,23,1997,0,0,0,0,9,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2987,Antonio Sivera,es,GK,Alavés,La Liga,23,1996,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2988,Jacques Siwe,fr,FW,Dijon,Ligue 1,19,2001,0,0,0,0,5,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2989,Ellyes Skhiri,tn,MF,Köln,Bundesliga,25,1995,0,0,0,0,32,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2990,Łukasz Skorupski,pl,GK,Bologna,it Serie A,29,1991,0,0,0,0,28,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2991,Andreas Skov Olsen,dk,FW,Bologna,it Serie A,20,1999,0,0,0,0,26,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2992,Robert Skov,dk,FW,Hoffenheim,Bundesliga,24,1996,0,0,0,0,23,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2993,Milan Škriniar,sk,DF,Inter,it Serie A,25,1995,0,0,0,0,32,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2994,Steven Skrzybski,de,FW,Schalke 04,Bundesliga,27,1992,0,0,0,0,13,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2995,Petar Škuletić,rs,FW,Montpellier,Ligue 1,30,1990,0,0,0,0,19,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2996,Islam Slimani,dz,FW,Leicester City,Premier League,32,1988,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2997,Islam Slimani,dz,FW,Lyon,Ligue 1,32,1988,0,0,0,0,18,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2998,William Smallbone,ie,MF,Southampton,Premier League,20,2000,0,0,0,0,3,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2999,Chris Smalling,eng,DF,Roma,it Serie A,30,1989,0,0,0,0,16,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
3000,Emile Smith Rowe,eng,MF,Arsenal,Premier League,20,2000,0,0,0,0,20,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
3001,Robert Snodgrass,sct,MF,West Brom,Premier League,32,1987,0,0,0,0,8,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
3002,Robert Snodgrass,sct,FW,West Ham,Premier League,32,1987,0,0,0,0,3,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
3003,Cédric Soares,pt,DF,Arsenal,Premier League,28,1991,0,0,0,0,10,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
3004,Rafa Soares,pt,DF,Eibar,La Liga,25,1995,0,0,0,0,19,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
3005,Rubén Sobrino,es,MF,Valencia,La Liga,28,1992,0,0,0,0,5,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
3006,Rubén Sobrino,es,FW,Cádiz,La Liga,28,1992,0,0,0,0,16,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
3007,Simon Sohm,ch,MF,Parma,it Serie A,19,2001,0,0,0,0,18,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
3008,Augusto Solari,ar,MF,Celta Vigo,La Liga,28,1992,0,0,0,0,16,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
3009,Roberto Soldado,es,FW,Granada,La Liga,35,1985,0,0,0,0,29,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
3010,Carlos Soler,es,MF,Valencia,La Liga,23,1997,0,0,0,0,32,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
3011,Noé Sommer,fr,MF,Strasbourg,Ligue 1,19,2001,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
3012,Yann Sommer,ch,GK,Gladbach,Bundesliga,31,1988,0,0,0,0,31,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
3013,Son,es,DF,Levante,La Liga,26,1994,0,0,0,0,28,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
3014,Brandon Soppy,fr,DF,Rennes,Ligue 1,18,2002,0,0,0,0,10,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
3015,David Soria,es,GK,Getafe,La Liga,27,1993,0,0,0,0,28,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
3016,Mario Soriano,es,MF,Atlético Madrid,La Liga,18,2002,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
3017,Roberto Soriano,it,MF,Bologna,it Serie A,29,1991,0,0,0,0,37,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
3018,Alberto Soro,es,FW,Granada,La Liga,21,1999,0,0,0,0,15,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
3019,Borna Sosa,hr,DF,Stuttgart,Bundesliga,22,1998,0,0,0,0,26,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
3020,Hugo Sotelo,es,MF,Celta Vigo,La Liga,16,2003,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
3021,Florian Sotoca,fr,FW,Lens,Ligue 1,29,1990,0,0,0,0,33,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
3022,Riccardo Sottil,it,FW,Cagliari,it Serie A,21,1999,0,0,0,0,21,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
3023,Cheick Souaré,fr,MF,Marseille,Ligue 1,17,2002,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
3024,Tomáš Souček,cz,MF,West Ham,Premier League,25,1995,0,0,0,0,38,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
3025,Rayan Souici,fr,DF,Saint-Étienne,Ligue 1,22,1998,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
3026,Cebio Soukou,bj,FW,Arminia,Bundesliga,27,1992,0,0,0,0,14,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
3027,Adama Soumaoro,fr,DF,Bologna,it Serie A,28,1992,0,0,0,0,20,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
3028,Adama Soumaoro,fr,DF,Lille,Ligue 1,28,1992,0,0,0,0,3,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
3029,Boubakary Soumaré,fr,MF,Lille,Ligue 1,21,1999,0,0,0,0,32,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
3030,Yaya Soumaré,fr,FW,Lyon,Ligue 1,20,2000,0,0,0,0,3,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
3031,Arnaud Souquet,fr,DF,Montpellier,Ligue 1,28,1992,0,0,0,0,23,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
3032,Ansou Sow,sn,MF,Lens,Ligue 1,20,2000,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
3033,Djibril Sow,ch,MF,Eint Frankfurt,Bundesliga,23,1997,0,0,0,0,28,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
3034,Saidou Sow,gn,DF,Saint-Étienne,Ligue 1,18,2002,0,0,0,0,15,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
3035,Çağlar Söyüncü,tr,DF,Leicester City,Premier League,24,1996,0,0,0,0,23,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
3036,Leonardo Spinazzola,it,DF,Roma,it Serie A,27,1993,0,0,0,0,27,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
3037,Nicolás Spolli,ar,DF,Crotone,it Serie A,37,1983,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
3038,Marco Sportiello,it,GK,Atalanta,it Serie A,28,1992,0,0,0,0,15,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
3039,Mattia Sprocati,it,MF,Parma,it Serie A,27,1993,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
3040,Niccolò Squizzato,it,MF,Inter,it Serie A,18,2002,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
3041,Jerry St. Juste,nl,DF,Mainz 05,Bundesliga,23,1996,0,0,0,0,32,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
3042,Benjamin Stambouli,fr,DF,Schalke 04,Bundesliga,29,1990,0,0,0,0,24,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
3043,Luca Stanga,it,DF,Milan,it Serie A,18,2002,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
3044,Josip Stanišić,hr,DF,Bayern Munich,Bundesliga,20,2000,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
3045,Filip Stankovic,rs,GK,Inter,it Serie A,18,2002,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
3046,Niklas Stark,de,DF,Hertha BSC,Bundesliga,25,1995,0,0,0,0,33,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
3047,Raul Steau,ro,MF,Sassuolo,it Serie A,19,2001,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
3048,Jason Steele,eng,GK,Brighton,Premier League,29,1990,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
3049,Jed Steer,eng,GK,Aston Villa,Premier League,27,1992,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
3050,Renato Steffen,ch,FW,Wolfsburg,Bundesliga,28,1991,0,0,0,0,21,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
3051,Zack Steffen,us,GK,Manchester City,Premier League,25,1995,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
3052,Pascal Stenzel,de,DF,Stuttgart,Bundesliga,24,1996,0,0,0,0,23,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
3053,Dale Stephens,eng,MF,Burnley,Premier League,31,1989,0,0,0,0,7,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
3054,Dale Stephens,eng,MF,Brighton,Premier League,31,1989,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
3055,Jack Stephens,eng,DF,Southampton,Premier League,26,1994,0,0,0,0,18,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
3056,Mariusz Stępiński,pl,FW,Hellas Verona,it Serie A,25,1995,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
3057,Raheem Sterling,eng,FW,Manchester City,Premier League,25,1994,0,0,0,0,31,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
3058,Enda Stevens,ie,DF,Sheffield Utd,Premier League,30,1990,0,0,0,0,30,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
3059,Lars Stindl,de,MF,Gladbach,Bundesliga,31,1988,0,0,0,0,30,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
3060,Kevin Stöger,at,MF,Mainz 05,Bundesliga,26,1993,0,0,0,0,19,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
3061,John Stones,eng,DF,Manchester City,Premier League,26,1994,0,0,0,0,22,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
3062,Thomas Strakosha,al,GK,Lazio,it Serie A,25,1995,0,0,0,0,9,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
