Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def
720,Edan Diop,fr,MF/DF,Monaco,Ligue 1,18,2004,1.8,1,0.55,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
721,Issa Diop,fr,DF,Fulham,Premier League,26,1997,15.8,4,0.25,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
722,Sofiane Diop,fr,FW,Nice,Ligue 1,23,2000,5.5,17,3.07,14,0,1,1,1,0,0,0.00,0,0,0,0,0,0
723,Andy Diouf,fr,MF,Lens,Ligue 1,20,2003,14.6,51,3.49,31,10,5,2,2,1,2,0.14,2,0,0,0,0,0
724,Yehvann Diouf,fr,GK,Reims,Ligue 1,23,1999,34.0,4,0.12,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
725,Axel Disasi,fr,DF,Chelsea,Premier League,25,1998,28.7,13,0.45,13,0,0,0,0,0,0,0.00,0,0,0,0,0,0
726,Tiago Djaló,pt,DF,Juventus,it Serie A,23,2000,0.2,1,5.29,0,0,1,0,0,0,0,0.00,0,0,0,0,0,0
727,Chaim El Djebali,tn,MF,Lyon,Ligue 1,19,2004,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
728,Djené,tg,DF/MF,Getafe,La Liga,31,1991,27.6,22,0.80,19,1,1,0,1,0,0,0.00,0,0,0,0,0,0
729,Koffi Djidji,ci,DF,Torino,it Serie A,30,1992,8.4,4,0.47,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
730,Berat Djimsiti,al,DF,Atalanta,it Serie A,30,1993,31.5,18,0.57,16,0,0,1,1,0,1,0.03,1,0,0,0,0,0
731,Marko Dmitrović,rs,GK,Sevilla,La Liga,31,1992,13.0,3,0.23,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0
732,Ben Doak,sct,FW,Liverpool,Premier League,17,2005,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
733,Ritsu Doan,jp,DF/MF,Freiburg,Bundesliga,25,1998,25.0,70,2.81,48,8,7,2,5,0,7,0.28,6,0,0,0,1,0
734,Lewis Dobbin,eng,MF,Everton,Premier League,20,2003,2.6,6,2.33,3,0,0,2,1,0,0,0.00,0,0,0,0,0,0
735,Dodô,br,DF,Fiorentina,it Serie A,24,1998,5.8,15,2.59,13,1,1,0,0,0,0,0.00,0,0,0,0,0,0
736,Danilho Doekhi,nl,DF,Union Berlin,Bundesliga,25,1998,24.0,25,1.04,17,0,0,4,4,0,3,0.12,1,0,0,1,1,0
737,Matt Doherty,ie,DF/MF,Wolves,Premier League,31,1992,12.8,19,1.48,18,1,0,0,0,0,0,0.00,0,0,0,0,0,0
738,Josh Doig,sct,DF,Hellas Verona,it Serie A,21,2002,9.2,9,0.98,9,0,0,0,0,0,0,0.00,0,0,0,0,0,0
739,Josh Doig,sct,DF,Sassuolo,it Serie A,21,2002,14.9,27,1.81,19,6,0,2,0,0,4,0.27,2,1,0,1,0,0
740,Jeremy Doku,be,FW/MF,Manchester City,Premier League,21,2002,17.7,111,6.26,82,1,17,6,5,0,15,0.85,10,0,2,1,2,0
741,Jeremy Doku,be,FW,Rennes,Ligue 1,21,2002,1.2,9,7.23,5,0,2,2,0,0,0,0.00,0,0,0,0,0,0
742,Jaume Doménech,es,GK,Valencia,La Liga,32,1990,0.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
743,Carlos Dominguez,es,DF,Celta Vigo,La Liga,22,2001,17.6,13,0.74,12,1,0,0,0,0,1,0.06,1,0,0,0,0,0
744,Mario Dominguez,es,FW,Valencia,La Liga,19,2004,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
745,Nicolás Domínguez,ar,MF/FW,Nott'ham Forest,Premier League,25,1998,16.6,35,2.11,33,0,0,2,0,0,2,0.12,2,0,0,0,0,0
746,Nicolás Domínguez,ar,MF,Bologna,it Serie A,25,1998,1.1,2,1.78,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
747,Giulio Donati,it,DF,Monza,it Serie A,33,1990,0.4,4,10.00,4,0,0,0,0,0,1,2.50,1,0,0,0,0,0
748,Jamie Donley,eng,FW,Tottenham,Premier League,18,2005,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
749,Gianluigi Donnarumma,it,GK,Paris S-G,Ligue 1,24,1999,24.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
750,Patrick Dorgu,dk,DF/MF,Lecce,it Serie A,18,2004,17.4,40,2.30,26,5,2,3,4,0,1,0.06,0,0,0,1,0,0
751,Niklas Dorsch,de,MF,Augsburg,Bundesliga,25,1998,15.4,18,1.17,12,0,1,2,2,1,1,0.06,1,0,0,0,0,0
752,Alberto Dossena,it,DF,Cagliari,it Serie A,24,1998,33.1,29,0.88,21,0,0,4,1,3,5,0.15,4,0,0,1,0,0
753,Carlos Dotor,es,MF,Celta Vigo,La Liga,22,2001,7.9,9,1.14,7,1,0,0,1,0,1,0.13,0,0,0,0,1,0
754,Abdoulaye Doucouré,ml,FW/MF,Everton,Premier League,30,1993,29.2,67,2.29,59,0,0,6,1,1,5,0.17,3,0,0,2,0,0
755,Cheick Doucouré,ml,MF,Crystal Palace,Premier League,23,2000,10.2,23,2.25,19,0,1,2,0,1,3,0.29,3,0,0,0,0,0
756,Siriné Doucouré,ml,FW,Lorient,Ligue 1,21,2002,4.7,13,2.78,11,0,1,1,0,0,4,0.86,4,0,0,0,0,0
757,Désiré Doué,fr,MF/FW,Rennes,Ligue 1,18,2005,18.1,88,4.87,56,4,14,4,7,3,12,0.66,6,0,3,1,1,1
758,Guela Doué,ci,DF,Rennes,Ligue 1,20,2002,13.7,39,2.84,28,2,2,3,3,1,8,0.58,6,0,0,0,2,0
759,Alfie Doughty,eng,DF,Luton Town,Premier League,23,1999,32.5,115,3.54,57,47,4,6,1,0,16,0.49,8,5,1,2,0,0
760,Douglas,br,MF,Nantes,Ligue 1,26,1997,19.7,37,1.88,26,5,0,1,3,2,2,0.10,2,0,0,0,0,0
761,Ismaël Doukouré,fr,MF/DF,Strasbourg,Ligue 1,20,2003,18.4,24,1.30,19,1,0,0,1,3,0,0.00,0,0,0,0,0,0
762,Kamory Doumbia,ml,MF,Brest,Ligue 1,20,2003,9.8,27,2.76,22,0,2,3,0,0,7,0.72,7,0,0,0,0,0
763,Anastasios Douvikas,gr,FW,Celta Vigo,La Liga,23,1999,10.1,20,1.99,11,0,3,4,2,0,2,0.20,2,0,0,0,0,0
764,Artem Dovbyk,ua,FW,Girona,La Liga,26,1997,28.7,57,1.98,41,0,6,8,2,0,13,0.45,9,0,1,3,0,0
765,Nikola Dovedan,at,MF/FW,Heidenheim,Bundesliga,29,1994,7.3,23,3.17,16,0,1,3,3,0,3,0.41,2,0,0,0,1,0
766,Damion Downs,us,FW/MF,Köln,Bundesliga,19,2004,2.0,4,1.99,3,0,0,1,0,0,0,0.00,0,0,0,0,0,0
767,Tommy Doyle,eng,MF,Wolves,Premier League,21,2001,13.6,26,1.91,20,6,0,0,0,0,5,0.37,4,1,0,0,0,0
768,Radu Drăgușin,ro,DF,Tottenham,Premier League,21,2002,4.8,1,0.21,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
769,Radu Drăgușin,ro,DF,Genoa,it Serie A,21,2002,19.0,12,0.63,7,2,0,3,0,0,1,0.05,1,0,0,0,0,0
770,Dion Drena Beljo,hr,FW/MF,Augsburg,Bundesliga,21,2002,6.5,21,3.25,12,0,3,2,4,0,3,0.46,1,0,0,1,1,0
771,Tim Drexler,de,DF,Hoffenheim,Bundesliga,18,2005,6.4,5,0.79,5,0,0,0,0,0,3,0.47,3,0,0,0,0,0
772,Domingos Duarte,pt,DF,Getafe,La Liga,28,1995,10.1,4,0.40,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
773,Rubén Duarte,es,DF,Alavés,La Liga,27,1995,20.9,32,1.54,21,8,1,1,1,0,2,0.10,1,1,0,0,0,0
774,Martin Dúbravka,sk,GK,Newcastle Utd,Premier League,34,1989,22.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
775,Marvin Ducksch,de,FW,Werder Bremen,Bundesliga,29,1994,30.0,109,3.64,51,40,5,9,3,1,14,0.47,7,5,0,1,1,0
776,Ondrej Duda,sk,MF,Hellas Verona,it Serie A,28,1994,27.3,93,3.41,53,27,2,3,5,3,9,0.33,5,2,0,0,1,1
777,Denzel Dumfries,nl,DF,Inter,it Serie A,27,1996,18.2,47,2.59,37,3,3,1,3,0,8,0.44,5,0,1,0,2,0
778,Paul Dummett,wls,DF,Newcastle Utd,Premier League,31,1991,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
779,Alfred Duncan,gh,MF,Fiorentina,it Serie A,30,1993,21.0,60,2.86,44,11,2,2,0,1,10,0.48,6,2,0,2,0,0
780,Lewis Dunk,eng,DF,Brighton,Premier League,31,1991,31.9,48,1.51,39,3,0,6,0,0,7,0.22,6,0,0,1,0,0
781,Jhon Durán,co,FW/MF,Aston Villa,Premier League,19,2003,5.3,12,2.27,8,0,1,1,1,1,4,0.76,1,0,1,0,1,1
782,Julien Duranville,be,FW/MF,Dortmund,Bundesliga,17,2006,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
783,Hugo Duro,es,FW,Valencia,La Liga,23,1999,33.1,49,1.48,25,0,4,5,14,1,9,0.27,4,0,1,1,3,0
784,Jean-Kevin Duverne,ht,DF,Nantes,Ligue 1,26,1997,15.0,12,0.80,10,0,0,1,0,1,0,0.00,0,0,0,0,0,0
785,Paulo Dybala,ar,FW/MF,Roma,it Serie A,29,1993,21.8,95,4.36,56,25,3,4,6,1,19,0.87,12,4,2,0,1,0
786,Aron Dønnum,no,FW/MF,Toulouse,Ligue 1,25,1998,17.7,53,2.99,30,4,3,7,7,2,4,0.23,3,0,0,0,1,0
787,George Earthy,eng,FW,West Ham,Premier League,18,2004,0.4,2,5.29,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
788,Simon Ebonog,cm,MF,Le Havre,Ligue 1,18,2004,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
789,Festy Ebosele,ie,DF,Udinese,it Serie A,20,2002,18.9,55,2.91,30,1,10,2,12,0,4,0.21,0,0,1,0,3,0
790,Enzo Ebosse,cm,DF,Udinese,it Serie A,24,1999,0.1,1,11.25,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
791,Tyronne Ebuehi,ng,DF,Empoli,it Serie A,27,1995,12.2,17,1.39,14,2,0,0,1,0,1,0.08,1,0,0,0,0,0
792,Ederson,br,GK,Manchester City,Premier League,29,1993,30.9,7,0.23,5,2,0,0,0,0,2,0.06,2,0,0,0,0,0
793,Éderson,br,MF,Atalanta,it Serie A,24,1999,31.9,71,2.23,61,3,5,0,1,1,6,0.19,6,0,0,0,0,0
794,Odsonne Édouard,fr,FW/MF,Crystal Palace,Premier League,25,1998,17.3,45,2.60,29,0,7,7,1,1,2,0.12,2,0,0,0,0,0
795,John Egan,ie,DF,Sheffield Utd,Premier League,30,1992,5.4,1,0.19,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0
796,Maximilian Eggestein,de,MF,Freiburg,Bundesliga,26,1996,32.4,74,2.29,62,0,3,7,1,1,3,0.09,2,0,0,1,0,0
797,Lilian Egloff,de,MF/DF,Stuttgart,Bundesliga,20,2002,1.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
798,Kingsley Ehizibue,nl,DF,Udinese,it Serie A,28,1995,10.6,23,2.17,14,0,2,3,4,0,2,0.19,2,0,0,0,0,0
799,Hjalmar Ekdal,se,DF,Burnley,Premier League,24,1998,4.9,2,0.41,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
800,Hugo Ekitike,fr,FW,Paris S-G,Ligue 1,21,2002,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
801,Hugo Ekitike,fr,FW,Eint Frankfurt,Bundesliga,21,2002,8.0,28,3.52,13,0,6,3,5,1,4,0.50,2,0,1,0,1,0
802,Emmanuel Ekong,se,FW,Empoli,it Serie A,21,2002,0.1,1,18.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
803,Caleb Ekuban,gh,FW,Genoa,it Serie A,29,1994,12.6,35,2.79,17,0,5,4,9,0,3,0.24,1,0,1,0,1,0
804,Anthony Elanga,se,FW/MF,Nott'ham Forest,Premier League,21,2002,27.0,70,2.59,53,0,6,6,4,1,13,0.48,12,0,0,0,0,1
805,Simon Elisor,fr,FW,Metz,Ligue 1,24,1999,8.5,19,2.24,13,0,1,1,4,0,1,0.12,1,0,0,0,0,0
806,Harvey Elliott,eng,MF/FW,Liverpool,Premier League,20,2003,15.0,78,5.19,61,9,2,3,1,2,10,0.67,6,1,1,0,1,1
807,Elif Elmas,mk,FW/MF,Napoli,it Serie A,23,1999,3.8,9,2.40,7,0,1,0,1,0,0,0.00,0,0,0,0,0,0
808,Elif Elmas,mk,MF/FW,RB Leipzig,Bundesliga,23,1999,3.0,7,2.36,5,0,2,0,0,0,1,0.34,1,0,0,0,0,0
809,Mohamed Elneny,eg,MF,Arsenal,Premier League,31,1992,0.3,1,3.21,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
810,Aritz Elustondo,es,DF,Real Sociedad,La Liga,29,1994,9.0,13,1.44,7,2,0,3,0,1,2,0.22,0,0,0,2,0,0
811,Nico Elvedi,ch,DF,Gladbach,Bundesliga,26,1996,27.6,22,0.80,20,0,0,2,0,0,3,0.11,3,0,0,0,0,0
812,Adri Embarba,es,FW/MF,Almería,La Liga,31,1992,27.5,108,3.93,59,25,8,6,6,4,8,0.29,4,1,0,3,0,0
813,Breel Embolo,ch,FW,Monaco,Ligue 1,26,1997,2.0,10,4.95,8,0,2,0,0,0,1,0.49,1,0,0,0,0,0
814,Emanuel Emegha,nl,FW,Strasbourg,Ligue 1,20,2003,23.1,28,1.21,16,0,5,3,4,0,5,0.22,1,0,1,2,1,0
815,Emerson,br,DF,Tottenham,Premier League,24,1999,12.9,21,1.63,15,2,0,1,2,1,3,0.23,1,2,0,0,0,0
816,Youssef En-Nesyri,ma,FW,Sevilla,La Liga,26,1997,28.6,22,0.77,13,0,1,4,2,2,8,0.28,4,0,0,1,1,2
817,Julio Enciso,py,MF/FW,Brighton,Premier League,19,2004,5.3,23,4.34,15,0,5,3,0,0,2,0.38,2,0,0,0,0,0
818,Wataru Endo,jp,MF,Liverpool,Premier League,30,1993,19.1,54,2.82,43,0,2,4,2,3,3,0.16,3,0,0,0,0,0
819,Arne Engels,be,MF/DF,Augsburg,Bundesliga,19,2003,15.6,40,2.56,28,8,0,2,2,0,8,0.51,5,1,0,0,2,0
820,Christian Eriksen,dk,MF,Manchester Utd,Premier League,31,1992,12.7,46,3.63,36,8,0,0,0,2,3,0.24,2,0,0,0,0,1
821,Martin Erlic,hr,DF,Sassuolo,it Serie A,25,1998,29.1,12,0.41,8,1,0,1,2,0,1,0.03,0,1,0,0,0,0
822,Gonzalo Escalante,ar,MF,Cádiz,La Liga,30,1993,18.9,21,1.11,18,0,0,1,0,2,2,0.11,2,0,0,0,0,0
823,Aarón Escandell,es,GK,Las Palmas,La Liga,27,1995,1.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
824,Alfonso Espino,uy,DF,Rayo Vallecano,La Liga,31,1992,27.9,54,1.94,44,3,3,3,0,1,1,0.04,1,0,0,0,0,0
825,Bernardo Espinosa,co,DF,Girona,La Liga,34,1989,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
826,Maxime Estève,fr,DF,Burnley,Premier League,21,2002,14.5,8,0.55,6,0,0,0,2,0,1,0.07,1,0,0,0,0,0
827,Maxime Estève,fr,DF,Montpellier,Ligue 1,21,2002,11.1,11,0.93,9,1,0,1,0,0,1,0.08,1,0,0,0,0,0
828,Oscar Estupiñan,co,FW,Metz,Ligue 1,26,1996,2.9,2,0.69,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0
829,Pervis Estupiñán,ec,DF,Brighton,Premier League,25,1998,13.8,42,3.04,37,3,1,1,0,0,2,0.14,2,0,0,0,0,0
830,Karl Etta,cm,FW,Cádiz,La Liga,19,2003,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
831,Jonny Evans,nir,DF,Manchester Utd,Premier League,35,1988,15.5,11,0.71,11,0,0,0,0,0,2,0.13,2,0,0,0,0,0
832,Eberechi Eze,eng,MF/FW,Crystal Palace,Premier League,25,1998,22.8,110,4.82,54,27,11,7,10,1,11,0.48,8,0,1,0,2,0
833,Abde Ezzalzouli,ma,FW/MF,Barcelona,La Liga,21,2001,0.8,2,2.65,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
834,Abde Ezzalzouli,ma,FW,Betis,La Liga,21,2001,9.6,20,2.08,12,1,3,1,3,0,2,0.21,1,1,0,0,0,0
835,Giovanni Fabbian,it,MF/FW,Bologna,it Serie A,20,2003,11.7,23,1.96,18,0,1,3,0,1,2,0.17,1,0,1,0,0,0
836,Łukasz Fabiański,pl,GK,West Ham,Premier League,38,1985,8.0,1,0.12,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
837,Nicolò Fagioli,it,MF,Juventus,it Serie A,22,2001,4.9,16,3.29,9,6,0,1,0,0,2,0.41,1,1,0,0,0,0
838,Romain Faivre,fr,MF/FW,Bournemouth,Premier League,25,1998,0.5,1,2.20,0,0,1,0,0,0,0,0.00,0,0,0,0,0,0
839,Romain Faivre,fr,MF/FW,Lorient,Ligue 1,25,1998,16.1,43,2.66,28,7,3,3,2,0,6,0.37,4,0,0,2,0,0
840,Ilhan Fakili,fr,MF/FW,Clermont Foot,Ligue 1,17,2006,1.0,2,1.91,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
841,Radamel Falcao,co,FW/DF,Rayo Vallecano,La Liga,37,1986,4.5,13,2.87,8,0,0,1,3,1,0,0.00,0,0,0,0,0,0
842,Wladimiro Falcone,it,GK,Lecce,it Serie A,28,1995,38.0,2,0.05,0,1,0,0,1,0,1,0.03,0,0,0,0,1,0
843,Fali,es,DF,Cádiz,La Liga,29,1993,28.3,17,0.60,15,1,0,0,0,1,0,0.00,0,0,0,0,0,0
844,Davide Faraoni,it,DF,Hellas Verona,it Serie A,31,1991,6.7,21,3.13,14,5,0,0,1,1,2,0.30,2,0,0,0,0,0
845,Davide Faraoni,it,DF,Fiorentina,it Serie A,31,1991,4.4,8,1.84,7,0,0,1,0,0,1,0.23,1,0,0,0,0,0
846,Ansu Fati,es,MF/FW,Brighton,Premier League,20,2002,5.8,23,3.96,16,0,1,5,0,1,3,0.52,2,0,0,1,0,0
847,Ansu Fati,es,MF/FW,Barcelona,La Liga,20,2002,0.6,1,1.80,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0
848,Khalil Fayad,fr,FW/MF,Montpellier,Ligue 1,19,2004,11.4,19,1.67,10,0,0,2,6,1,0,0.00,0,0,0,0,0,0
849,Federico Fazio,ar,DF,Salernitana,it Serie A,36,1987,15.1,9,0.60,7,0,0,2,0,0,2,0.13,1,0,0,1,0,0
850,Jacopo Fazzini,it,MF,Empoli,it Serie A,20,2003,13.7,48,3.51,29,9,2,0,5,3,4,0.29,2,0,1,0,1,0
851,Peter Federico,do,MF/FW,Valencia,La Liga,21,2002,7.2,14,1.94,8,2,2,1,1,0,1,0.14,0,0,0,0,1,0
852,Nabil Fekir,fr,MF/FW,Betis,La Liga,30,1993,11.7,60,5.14,38,11,3,3,5,0,3,0.26,2,0,1,0,0,0
853,Felipe,br,DF,Nott'ham Forest,Premier League,34,1989,4.2,4,0.97,2,0,0,1,0,1,0,0.00,0,0,0,0,0,0
854,Luiz Felipe,it,DF,Betis,La Liga,26,1997,4.0,2,0.50,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
855,João Félix,pt,FW,Barcelona,La Liga,23,1999,17.1,62,3.62,43,0,7,9,2,1,9,0.53,4,0,2,3,0,0
856,Ohis Felix Uduokhai,de,DF,Augsburg,Bundesliga,25,1997,32.5,20,0.62,12,2,0,2,1,3,0,0.00,0,0,0,0,0,0
857,Kiko Femenía,es,DF,Villarreal,La Liga,32,1991,17.6,31,1.76,26,4,0,0,0,1,4,0.23,3,1,0,0,0,0
858,Evan Ferguson,ie,FW,Brighton,Premier League,18,2004,15.2,22,1.45,15,0,2,1,3,1,1,0.07,0,0,0,0,1,0
859,Lewis Ferguson,sct,MF,Bologna,it Serie A,23,1999,30.1,83,2.75,67,2,2,5,6,1,9,0.30,6,0,1,0,2,0
860,Bruno Fernandes,pt,MF/FW,Manchester Utd,Premier League,28,1994,34.6,210,6.06,143,48,7,9,1,2,19,0.55,12,3,2,2,0,0
861,Edimilson Fernandes,ch,DF,Mainz 05,Bundesliga,27,1996,14.3,35,2.44,15,15,1,3,0,1,2,0.14,1,1,0,0,0,0
862,Aitor Fernández,es,GK,Osasuna,La Liga,32,1991,6.1,1,0.16,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
863,Álex Fernández,es,MF,Cádiz,La Liga,30,1992,14.3,26,1.82,17,7,0,2,0,0,2,0.14,2,0,0,0,0,0
864,Carlos Fernández,es,FW,Real Sociedad,La Liga,27,1996,4.5,3,0.66,2,0,0,0,0,1,1,0.22,1,0,0,0,0,0
865,Enzo Fernández,ar,MF,Chelsea,Premier League,22,2001,24.5,82,3.34,69,5,0,3,5,0,7,0.29,5,1,0,0,1,0
866,Raúl Fernández,es,GK,Granada,La Liga,35,1988,3.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
867,Valery Fernández,es,MF/FW,Girona,La Liga,23,1999,5.6,14,2.49,10,1,2,0,1,0,3,0.53,1,0,1,0,1,0
868,Fernando,es,GK,Almería,La Liga,33,1990,4.0,1,0.25,1,0,0,0,0,0,1,0.25,1,0,0,0,0,0
869,Fernando,br,MF,Sevilla,La Liga,36,1987,5.1,8,1.57,8,0,0,0,0,0,0,0.00,0,0,0,0,0,0
870,Ichem Ferrah,fr,FW,Lille,Ligue 1,17,2005,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
871,Andrea Ferraris,it,MF,Monza,it Serie A,20,2003,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
872,André Ferreira,pt,GK,Granada,La Liga,27,1996,14.9,2,0.13,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
873,João Ferreira,pt,DF,Udinese,it Serie A,22,2001,20.2,34,1.68,25,4,0,0,1,4,2,0.10,1,1,0,0,0,0
874,Jordan Ferri,fr,MF,Montpellier,Ligue 1,31,1992,22.6,67,2.97,58,2,2,1,3,1,2,0.09,2,0,0,0,0,0
875,Nacho Ferri,es,FW/MF,Eint Frankfurt,Bundesliga,18,2004,0.8,2,2.43,1,0,0,1,0,0,1,1.22,1,0,0,0,0,0
876,Rachad Fettal,ma,FW,Almería,La Liga,18,2005,0.2,2,10.59,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
877,Seydou Fini,it,DF/FW,Genoa,it Serie A,17,2006,0.4,1,2.50,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
878,Max Finkgräfe,de,DF/FW,Köln,Bundesliga,19,2004,19.5,40,2.05,27,6,3,1,1,2,1,0.05,1,0,0,0,0,0
879,Vincenzo Fiorillo,it,GK,Salernitana,it Serie A,33,1990,4.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
880,Kilian Fischer,de,DF/MF,Wolfsburg,Bundesliga,22,2000,3.2,6,1.85,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0
881,John Fleck,sct,MF/DF,Sheffield Utd,Premier League,31,1991,1.0,4,3.91,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
882,Mark Flekken,nl,GK,Brentford,Premier League,30,1993,36.5,10,0.27,3,7,0,0,0,0,3,0.08,1,2,0,0,0,0
883,Alessandro Florenzi,it,DF,Milan,it Serie A,32,1991,19.2,85,4.41,47,28,0,7,1,2,7,0.36,2,4,0,1,0,0
884,Phil Foden,eng,FW/MF,Manchester City,Premier League,23,2000,31.7,144,4.54,111,9,9,6,8,1,21,0.66,16,1,1,0,3,0
885,Wes Foderingham,eng,GK,Sheffield Utd,Premier League,32,1991,29.4,4,0.14,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
886,Malick Fofana,be,FW,Lyon,Ligue 1,18,2005,6.2,19,3.05,11,0,2,3,2,1,3,0.48,1,0,0,1,1,0
887,Youssouf Fofana,fr,MF,Monaco,Ligue 1,24,1999,30.0,100,3.34,79,3,2,11,2,3,10,0.33,6,0,0,4,0,0
888,Jonas Föhrenbach,de,DF,Heidenheim,Bundesliga,27,1996,31.0,50,1.61,37,8,2,1,2,0,5,0.16,4,1,0,0,0,0
889,Thomas Foket,be,DF,Reims,Ligue 1,28,1994,20.4,30,1.48,27,2,0,1,0,0,6,0.30,6,0,0,0,0,0
890,Michael Folorunsho,it,MF/FW,Hellas Verona,it Serie A,25,1998,30.9,46,1.49,34,0,4,1,7,0,3,0.10,1,0,2,0,0,0
891,Tiago Fonseca Morais,pt,FW,Lille,Ligue 1,19,2003,0.5,1,1.96,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
892,Pablo Fornals,es,MF/FW,West Ham,Premier League,27,1996,4.7,16,3.37,13,0,0,0,1,2,1,0.21,0,0,0,0,0,1
893,Pablo Fornals,es,FW/MF,Betis,La Liga,27,1996,12.8,45,3.53,37,3,2,2,1,0,6,0.47,5,0,0,1,0,0
894,Emil Forsberg,se,MF/FW,RB Leipzig,Bundesliga,31,1991,5.2,16,3.10,11,2,0,3,0,0,4,0.78,3,0,0,1,0,0
895,Omari Forson,eng,FW,Manchester Utd,Premier League,19,2004,0.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
896,Philipp Förster,de,MF/FW,Bochum,Bundesliga,28,1995,4.3,19,4.45,8,7,0,2,1,1,0,0.00,0,0,0,0,0,0
897,Héctor Fort,es,DF,Barcelona,La Liga,16,2006,3.5,5,1.41,5,0,0,0,0,0,3,0.85,3,0,0,0,0,0
898,Lyle Foster,za,FW/MF,Burnley,Premier League,22,2000,21.1,41,1.95,35,0,2,3,1,0,4,0.19,4,0,0,0,0,0
899,Dimitri Foulquier,fr,DF/MF,Valencia,La Liga,30,1993,20.5,27,1.32,21,2,0,0,1,3,2,0.10,2,0,0,0,0,0
900,Juan Foyth,ar,DF,Villarreal,La Liga,25,1998,11.8,12,1.02,9,1,1,1,0,0,1,0.08,1,0,0,0,0,0
901,Matheus França,br,MF/FW,Crystal Palace,Premier League,19,2004,2.6,8,3.10,4,3,0,0,1,0,2,0.78,1,0,0,0,1,0
902,Bartol Franjić,hr,MF,Darmstadt 98,Bundesliga,23,2000,13.7,17,1.24,14,1,0,0,0,2,2,0.15,2,0,0,0,0,0
903,Przemysław Frankowski,pl,DF,Lens,Ligue 1,28,1995,24.4,76,3.12,63,8,2,2,0,1,4,0.16,3,0,0,1,0,0
904,Nathan Fraser,ie,FW,Wolves,Premier League,18,2005,2.1,6,2.92,5,0,0,1,0,0,0,0.00,0,0,0,0,0,0
905,Davide Frattesi,it,MF,Inter,it Serie A,23,1999,10.6,26,2.45,21,0,0,3,2,0,6,0.57,4,0,0,1,1,0
906,Morten Frendrup,dk,MF,Genoa,it Serie A,22,2001,34.9,59,1.69,44,0,1,4,6,4,9,0.26,8,0,0,1,0,0
