Rk,Player,Nation,Pos1,Pos2,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
2266,Matt Ritchie,sct,DF,,Newcastle Utd,Premier League,31,1989,14.9,47,3.16,22,22,0,2,0,1,3,0.20,22,22,0,2,0,1,Matches
2267,Maxence Rivera,fr,FW,,Saint-Étienne,Ligue 1,19,2002,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2268,Rober,es,DF,,Levante,La Liga,26,1995,22.3,19,0.85,16,0,0,2,0,1,4,0.18,16,0,0,2,0,1,Matches
2269,Sergi Roberto,es,MF,DF,Barcelona,La Liga,29,1992,4.4,7,1.58,7,0,0,0,0,0,1,0.23,7,0,0,0,0,0,Matches
2270,Connor Roberts,wls,DF,,Burnley,Premier League,25,1995,18.8,29,1.54,24,1,0,1,2,1,1,0.05,24,1,0,1,2,1,Matches
2271,Patrick Roberts,eng,MF,,Troyes,Ligue 1,24,1997,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2272,Tyler Roberts,wls,MF,FW,Leeds United,Premier League,22,1999,11.0,30,2.74,23,1,1,3,2,0,1,0.09,23,1,1,3,2,0,Matches
2273,Andrew Robertson,sct,DF,,Liverpool,Premier League,27,1994,28.2,112,3.97,81,24,1,2,3,1,17,0.60,81,24,1,2,3,1,Matches
2274,Marc Roca,es,MF,,Bayern Munich,Bundesliga,24,1996,4.2,9,2.14,6,2,0,1,0,0,1,0.24,6,2,0,1,0,0,Matches
2275,Rubén Rochina,es,MF,FW,Granada,La Liga,30,1991,8.3,24,2.91,19,3,2,0,0,0,4,0.48,19,3,2,0,0,0,Matches
2276,Cimo Röcker,de,DF,,Hertha BSC,Bundesliga,27,1994,0.2,1,4.09,1,0,0,0,0,0,0,0.00,1,0,0,0,0,0,Matches
2277,Enzo Roco,cl,DF,,Elche,La Liga,28,1992,28.4,7,0.25,7,0,0,0,0,0,0,0.00,7,0,0,0,0,0,Matches
2278,Stian Rode Gregersen,no,DF,,Bordeaux,Ligue 1,26,1995,21.7,8,0.37,6,0,0,0,1,1,1,0.05,6,0,0,0,1,1,Matches
2279,Sebastian Rode,de,MF,,Eint Frankfurt,Bundesliga,30,1990,8.4,31,3.68,28,0,0,2,0,1,1,0.12,28,0,0,2,0,1,Matches
2280,Joe Rodon,wls,DF,,Tottenham,Premier League,23,1997,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2281,Rodri,es,MF,,Manchester City,Premier League,25,1996,32.0,93,2.90,82,1,1,5,1,3,6,0.19,82,1,1,5,1,3,Matches
2282,Rodri,es,FW,,Betis,La Liga,21,2000,9.8,37,3.78,28,0,1,3,5,0,6,0.61,28,0,1,3,5,0,Matches
2283,Rodrigo,es,MF,FW,Leeds United,Premier League,30,1991,25.2,80,3.18,64,3,5,3,2,3,4,0.16,64,3,5,3,2,3,Matches
2284,Gerson Rodrigues,lu,FW,MF,Troyes,Ligue 1,26,1995,9.4,21,2.23,19,0,0,2,0,0,2,0.21,19,0,0,2,0,0,Matches
2285,Kévin Rodrigues,pt,DF,FW,Rayo Vallecano,La Liga,27,1994,4.8,8,1.65,5,2,0,0,1,0,0,0.00,5,2,0,0,1,0,Matches
2286,Ángel Rodríguez,es,FW,MF,Mallorca,La Liga,34,1987,17.2,32,1.87,21,0,2,4,5,0,5,0.29,21,0,2,4,5,0,Matches
2287,Óscar Rodríguez Arnaiz,es,MF,FW,Getafe,La Liga,23,1998,10.5,26,2.48,10,8,1,4,3,0,4,0.38,10,8,1,4,3,0,Matches
2288,Óscar Rodríguez Arnaiz,es,FW,MF,Sevilla,La Liga,23,1998,4.6,16,3.45,11,3,0,0,1,1,2,0.43,11,3,0,0,1,1,Matches
2289,Dani Rodríguez,es,MF,FW,Mallorca,La Liga,33,1988,31.5,92,2.92,58,12,4,7,8,3,6,0.19,58,12,4,7,8,3,Matches
2290,Guido Rodríguez,ar,MF,,Betis,La Liga,27,1994,28.1,51,1.81,46,0,0,3,2,0,4,0.14,46,0,0,3,2,0,Matches
2291,Jay Rodriguez,eng,FW,,Burnley,Premier League,32,1989,15.4,29,1.89,18,1,1,6,3,0,4,0.26,18,1,1,6,3,0,Matches
2292,Ricardo Rodríguez,ch,DF,,Torino,Serie A,28,1992,27.5,44,1.60,23,18,0,3,0,0,3,0.11,23,18,0,3,0,0,Matches
2293,Rodrygo,br,FW,,Real Madrid,La Liga,20,2001,16.9,69,4.07,42,7,9,4,7,0,12,0.71,42,7,9,4,7,0,Matches
2294,Mads Roerslev,dk,DF,,Brentford,Premier League,22,1999,13.8,15,1.09,11,0,1,1,2,0,3,0.22,11,0,1,1,2,0,Matches
2295,Marko Rog,hr,MF,,Cagliari,Serie A,26,1995,3.5,18,5.23,14,0,1,1,2,0,2,0.58,14,0,1,1,2,0,Matches
2296,Rogério,br,DF,,Sassuolo,Serie A,23,1998,19.2,51,2.65,40,6,3,0,1,1,3,0.16,40,6,3,0,1,1,Matches
2297,Alessio Romagnoli,it,DF,,Milan,Serie A,26,1995,15.7,12,0.77,11,0,0,1,0,0,2,0.13,11,0,0,1,0,0,Matches
2298,Simone Romagnoli,it,DF,,Empoli,Serie A,31,1990,16.6,11,0.66,9,2,0,0,0,0,1,0.06,9,2,0,0,0,0,Matches
2299,Leo Román,es,GK,,Mallorca,La Liga,21,2000,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2300,Cristian Romero,ar,DF,,Tottenham,Premier League,23,1998,20.5,19,0.93,16,1,0,0,1,1,2,0.10,16,1,0,0,1,1,Matches
2301,Iván Romero,es,FW,,Sevilla,La Liga,20,2001,2.0,3,1.52,1,0,0,0,2,0,1,0.51,1,0,0,0,2,0,Matches
2302,Luka Romero,ar,FW,,Lazio,Serie A,16,2004,0.9,2,2.14,2,0,0,0,0,0,0,0.00,2,0,0,0,0,0,Matches
2303,Sergio Romero,ar,GK,,Venezia,Serie A,34,1987,16.0,5,0.31,4,1,0,0,0,0,0,0.00,4,1,0,0,0,0,Matches
2304,Oriol Romeu,es,MF,,Southampton,Premier League,29,1991,32.1,74,2.31,70,0,2,0,0,2,4,0.12,70,0,2,0,0,2,Matches
2305,Cristiano Ronaldo,pt,FW,,Manchester Utd,Premier League,36,1985,27.3,82,3.00,62,0,9,6,5,0,9,0.33,62,0,9,6,5,0,Matches
2306,Cristiano Ronaldo,pt,FW,,Juventus,Serie A,36,1985,0.3,2,5.81,1,0,0,0,1,0,0,0.00,1,0,0,0,1,0,Matches
2307,Salomón Rondón,ve,FW,,Everton,Premier League,31,1989,8.8,18,2.05,13,0,2,3,0,0,0,0.00,13,0,2,3,0,0,Matches
2308,Valentin Rongier,fr,MF,DF,Marseille,Ligue 1,26,1994,24.4,58,2.38,46,0,6,4,1,1,6,0.25,46,0,6,4,1,1,Matches
2309,Marten de Roon,nl,MF,DF,Atalanta,Serie A,30,1991,28.3,42,1.48,38,1,1,1,0,1,3,0.11,38,1,1,1,0,1,Matches
2310,Unai Ropero,es,MF,,Alavés,La Liga,19,2001,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2311,Pablo Rosario,nl,MF,,Nice,Ligue 1,24,1997,30.3,52,1.71,47,0,1,0,2,2,7,0.23,47,0,1,0,2,2,Matches
2312,Romario Rösch,de,MF,,Mainz 05,Bundesliga,22,1999,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2313,Danny Rose,eng,DF,,Watford,Premier League,31,1990,7.7,15,1.96,11,3,0,0,1,0,1,0.13,11,3,0,0,1,0,Matches
2314,Francesco Rossi,it,GK,,Atalanta,Serie A,30,1991,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2315,Tom Rothe,de,DF,,Dortmund,Bundesliga,16,2004,1.0,1,0.96,1,0,0,0,0,0,0,0.00,1,0,0,0,0,0,Matches
2316,Jérôme Roussillon,fr,DF,,Wolfsburg,Bundesliga,28,1993,19.7,35,1.77,29,2,2,1,1,0,1,0.05,29,2,2,1,1,0,Matches
2317,Nicolò Rovella,it,MF,,Genoa,Serie A,19,2001,16.3,61,3.74,28,25,1,2,4,1,6,0.37,28,25,1,2,4,1,Matches
2318,Jon Rowe,eng,FW,MF,Norwich City,Premier League,18,2003,2.5,8,3.24,4,1,3,0,0,0,0,0.00,4,1,3,0,0,0,Matches
2319,Amir Rrahmani,xk,DF,,Napoli,Serie A,27,1994,32.5,21,0.65,18,0,0,2,0,1,4,0.12,18,0,0,2,0,1,Matches
2320,Ruan,br,DF,,Sassuolo,Serie A,22,1999,2.4,5,2.10,4,0,1,0,0,0,0,0.00,4,0,1,0,0,0,Matches
2321,Rubén,es,DF,,Espanyol,La Liga,20,2001,1.7,2,1.20,1,0,1,0,0,0,1,0.60,1,0,1,0,0,0,Matches
2322,John Ruddy,eng,GK,,Wolves,Premier League,34,1986,1.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2323,Antonio Rüdiger,de,DF,,Chelsea,Premier League,28,1993,33.7,45,1.33,38,0,0,4,2,1,9,0.27,38,0,0,4,2,1,Matches
2324,Sebastian Rudy,de,MF,,Hoffenheim,Bundesliga,31,1990,8.6,16,1.86,13,1,0,1,1,0,4,0.47,13,1,0,1,1,0,Matches
2325,Daniele Rugani,it,DF,,Juventus,Serie A,27,1994,9.8,2,0.20,2,0,0,0,0,0,0,0.00,2,0,0,0,0,0,Matches
2326,Matteo Ruggeri,it,DF,,Salernitana,Serie A,19,2002,7.5,8,1.06,7,1,0,0,0,0,1,0.13,7,1,0,0,0,0,Matches
2327,Mário Rui,pt,DF,,Napoli,Serie A,30,1991,33.2,83,2.50,65,5,3,3,6,1,10,0.30,65,5,3,3,6,1,Matches
2328,Aitor Ruibal,es,FW,DF,Betis,La Liga,25,1996,9.5,34,3.57,24,0,3,4,2,1,1,0.11,24,0,3,4,2,1,Matches
2329,Isma Ruiz,es,MF,,Granada,La Liga,20,2001,3.1,4,1.27,4,0,0,0,0,0,1,0.32,4,0,0,0,0,0,Matches
2330,Fabián Ruiz Peña,es,MF,,Napoli,Serie A,25,1996,26.5,84,3.17,77,1,0,3,2,1,11,0.42,77,1,0,3,2,1,Matches
2331,Víctor Ruiz,es,DF,,Betis,La Liga,32,1989,15.8,11,0.70,9,0,0,1,0,1,2,0.13,9,0,0,1,0,1,Matches
2332,Gerónimo Rulli,ar,GK,,Villarreal,La Liga,29,1992,32.0,6,0.19,4,2,0,0,0,0,1,0.03,4,2,0,0,0,0,Matches
2333,Lukas Rupp,de,MF,,Norwich City,Premier League,30,1991,8.5,25,2.93,20,0,3,1,1,0,1,0.12,20,0,3,1,1,0,Matches
2334,Alessandro Russo,it,MF,,Salernitana,Serie A,17,2003,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2335,Franco Russo,ar,DF,,Mallorca,La Liga,26,1994,16.3,7,0.43,4,0,0,1,0,2,0,0.00,4,0,0,1,0,2,Matches
2336,Georginio Rutter,fr,FW,MF,Hoffenheim,Bundesliga,19,2002,17.9,46,2.57,25,0,9,4,5,3,7,0.39,25,0,9,4,5,3,Matches
2337,Mathew Ryan,au,GK,,Real Sociedad,La Liga,29,1992,3.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2338,Julian Ryerson,no,DF,,Union Berlin,Bundesliga,23,1997,15.9,34,2.14,26,2,1,5,0,0,3,0.19,26,2,1,5,0,0,Matches
2339,Frederik Rønnow,dk,GK,,Union Berlin,Bundesliga,28,1992,7.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2340,José Sá,pt,GK,,Wolves,Premier League,28,1993,36.5,4,0.11,3,1,0,0,0,0,1,0.03,3,1,0,0,0,0,Matches
2341,Roli Pereira de Sa,fr,MF,,Nantes,Ligue 1,24,1996,6.4,16,2.51,10,2,2,1,0,1,0,0.00,10,2,2,1,0,1,Matches
2342,Youssouf Sabaly,sn,DF,,Betis,La Liga,28,1993,8.8,12,1.37,11,0,0,0,1,0,1,0.11,11,0,0,0,1,0,Matches
2343,Mathys Saban,fr,FW,MF,Saint-Étienne,Ligue 1,19,2002,0.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2344,Stefano Sabelli,it,DF,,Genoa,Serie A,28,1993,3.9,6,1.55,4,1,0,0,1,0,0,0.00,4,1,0,0,1,0,Matches
2345,Abdelhamid Sabiri,ma,MF,FW,Sampdoria,Serie A,24,1996,9.9,28,2.82,18,2,4,0,2,2,5,0.50,18,2,4,0,2,2,Matches
2346,Marcel Sabitzer,at,MF,FW,RB Leipzig,Bundesliga,27,1994,0.5,2,3.67,2,0,0,0,0,0,0,0.00,2,0,0,0,0,0,Matches
2347,Marcel Sabitzer,at,MF,DF,Bayern Munich,Bundesliga,27,1994,10.1,26,2.58,23,0,0,2,0,1,2,0.20,23,0,0,2,0,1,Matches
2348,Falaye Sacko,ml,DF,,Saint-Étienne,Ligue 1,26,1995,7.4,9,1.21,8,0,0,1,0,0,0,0.00,8,0,0,1,0,0,Matches
2349,Alexis Saelemaekers,be,FW,,Milan,Serie A,22,1999,20.7,82,3.96,61,3,8,5,4,1,8,0.39,61,3,8,5,4,1,Matches
2350,Rafiki Said,km,MF,FW,Brest,Ligue 1,21,2000,1.4,7,5.16,4,1,2,0,0,0,0,0.00,4,1,2,0,0,0,Matches
2351,Wesley Saïd,fr,FW,MF,Lens,Ligue 1,26,1995,7.3,28,3.85,20,0,2,4,2,0,5,0.69,20,0,2,4,2,0,Matches
2352,Allan Saint-Maximin,fr,FW,MF,Newcastle Utd,Premier League,24,1997,31.2,130,4.17,84,1,31,5,7,2,11,0.35,84,1,31,5,7,2,Matches
2353,Romain Saïss,ma,DF,,Wolves,Premier League,31,1990,30.1,16,0.53,15,0,0,1,0,0,0,0.00,15,0,0,1,0,0,Matches
2354,Bukayo Saka,eng,FW,MF,Arsenal,Premier League,19,2001,33.1,158,4.78,108,20,9,10,11,0,18,0.54,108,20,9,10,11,0,Matches
2355,Mamadou Sakho,fr,DF,,Montpellier,Ligue 1,31,1990,28.6,17,0.59,16,1,0,0,0,0,4,0.14,16,1,0,0,0,0,Matches
2356,Bakary Sako,ml,FW,MF,Saint-Étienne,Ligue 1,33,1988,1.7,3,1.74,1,1,0,1,0,0,0,0.00,1,1,0,1,0,0,Matches
2357,Jacopo Sala,it,MF,,Spezia,Serie A,29,1991,9.8,19,1.94,14,0,0,0,3,2,0,0.00,14,0,0,0,3,2,Matches
2358,Mohamed Salah,eg,FW,,Liverpool,Premier League,29,1992,30.7,141,4.59,104,0,17,18,2,0,25,0.81,104,0,17,18,2,0,Matches
2359,Eddie Salcedo,it,MF,FW,Spezia,Serie A,19,2001,4.8,16,3.35,11,1,0,3,1,0,1,0.21,11,1,0,3,1,0,Matches
2360,William Saliba,fr,DF,,Marseille,Ligue 1,20,2001,36.0,29,0.81,26,0,0,2,0,1,3,0.08,26,0,0,2,0,1,Matches
2361,Romain Salin,fr,GK,,Rennes,Ligue 1,37,1984,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2362,Mohammed Salisu,gh,DF,,Southampton,Premier League,22,1999,33.0,34,1.03,29,1,0,3,0,1,5,0.15,29,1,0,3,0,1,Matches
2363,Roland Sallai,hu,MF,FW,Freiburg,Bundesliga,24,1997,17.2,48,2.78,31,0,1,6,10,0,7,0.41,31,0,1,6,10,0,Matches
2364,Yoann Salmier,gf,DF,,Troyes,Ligue 1,28,1992,29.6,23,0.78,20,0,1,1,0,1,1,0.03,20,0,1,1,0,1,Matches
2365,Salvi,es,MF,FW,Cádiz,La Liga,30,1991,15.5,24,1.55,15,1,0,7,1,0,3,0.19,15,1,0,7,1,0,Matches
2366,Lazar Samardzic,rs,MF,FW,Udinese,Serie A,19,2002,5.4,40,7.35,20,12,4,1,2,1,5,0.92,20,12,4,1,2,1,Matches
2367,Diadie Samassékou,ml,MF,,Hoffenheim,Bundesliga,25,1996,18.4,29,1.58,23,0,1,5,0,0,3,0.16,23,0,1,5,0,0,Matches
2368,Mama Samba Baldé,gw,MF,FW,Troyes,Ligue 1,25,1995,19.1,49,2.55,31,0,10,4,4,0,5,0.26,31,0,10,4,4,0,Matches
2369,Albert Sambi Lokonga,be,MF,,Arsenal,Premier League,21,1999,12.6,39,3.09,36,0,0,1,1,1,0,0.00,36,0,0,1,1,1,Matches
2370,Junior Sambia,fr,DF,FW,Montpellier,Ligue 1,24,1996,17.0,34,2.00,20,0,4,3,7,0,3,0.18,20,0,4,3,7,0,Matches
2371,Luigi Samele,it,FW,,Sassuolo,Serie A,19,2002,0.1,1,18.00,1,0,0,0,0,0,1,18.00,1,0,0,0,0,0,Matches
2372,Fede San Emeterio,es,MF,,Cádiz,La Liga,24,1997,9.2,10,1.08,9,0,0,0,0,1,3,0.33,9,0,0,0,0,1,Matches
2373,Antonio Sanabria,py,FW,,Torino,Serie A,25,1996,20.0,35,1.75,24,0,2,6,3,0,5,0.25,24,0,2,6,3,0,Matches
2374,Oihan Sancet,es,FW,,Athletic Club,La Liga,21,2000,15.8,59,3.74,42,1,4,6,4,2,6,0.38,42,1,4,6,4,2,Matches
2375,Renato Sanches,pt,MF,FW,Lille,Ligue 1,23,1997,18.3,88,4.79,69,11,5,2,0,1,10,0.54,69,11,5,2,0,1,Matches
2376,Alexis Sánchez,cl,FW,,Inter,Serie A,32,1988,9.8,53,5.44,38,6,2,3,2,2,6,0.62,38,6,2,3,2,2,Matches
2377,Antonio Sánchez,es,MF,FW,Mallorca,La Liga,24,1997,18.0,35,1.95,31,0,0,2,2,0,0,0.00,31,0,0,2,2,0,Matches
2378,Davinson Sánchez,co,DF,,Tottenham,Premier League,25,1996,18.1,20,1.10,19,0,0,1,0,0,1,0.06,19,0,0,1,0,0,Matches
2379,Germán Sánchez,es,DF,,Granada,La Liga,34,1986,25.5,17,0.67,12,1,0,4,0,0,0,0.00,12,1,0,4,0,0,Matches
2380,Manu Sánchez,es,DF,,Osasuna,La Liga,20,2000,25.1,48,1.92,42,3,0,0,2,1,5,0.20,42,3,0,0,2,1,Matches
2381,Robert Sánchez,es,GK,,Brighton,Premier League,23,1997,37.0,5,0.14,5,0,0,0,0,0,0,0.00,5,0,0,0,0,0,Matches
2382,Jadon Sancho,eng,FW,MF,Manchester Utd,Premier League,21,2000,21.1,88,4.17,73,3,9,2,1,0,9,0.43,73,3,9,2,1,0,Matches
2383,Philippe Sandler,nl,DF,,Troyes,Ligue 1,24,1997,0.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2384,Alex Sandro,br,DF,,Juventus,Serie A,30,1991,19.8,42,2.12,36,1,1,0,3,1,7,0.35,36,1,1,0,3,1,Matches
2385,Leroy Sané,de,FW,MF,Bayern Munich,Bundesliga,25,1996,22.0,112,5.10,78,8,12,11,2,1,14,0.64,78,8,12,11,2,1,Matches
2386,Oier Sanjurjo,es,MF,,Osasuna,La Liga,35,1986,8.4,13,1.54,12,1,0,0,0,0,2,0.24,12,1,0,0,0,0,Matches
2387,Mohamed Sankoh,nl,FW,,Stuttgart,Bundesliga,17,2003,0.0,1,22.50,0,0,0,1,0,0,0,0.00,0,0,0,1,0,0,Matches
2388,Morgan Sanson,fr,MF,,Aston Villa,Premier League,26,1994,4.0,2,0.51,2,0,0,0,0,0,0,0.00,2,0,0,0,0,0,Matches
2389,Nicola Sansone,it,FW,MF,Bologna,Serie A,29,1991,10.0,37,3.72,18,10,1,5,3,0,6,0.60,18,10,1,5,3,0,Matches
2390,Baptiste Santamaria,fr,MF,DF,Rennes,Ligue 1,26,1995,28.0,44,1.57,41,0,0,2,0,1,8,0.29,41,0,0,2,0,1,Matches
2391,Baptiste Santamaria,fr,MF,,Freiburg,Bundesliga,26,1995,0.2,1,4.29,1,0,0,0,0,0,0,0.00,1,0,0,0,0,0,Matches
2392,Federico Santander,py,FW,DF,Bologna,Serie A,30,1991,0.7,3,4.03,3,0,0,0,0,0,0,0.00,3,0,0,0,0,0,Matches
2393,Jesús Santiago,es,MF,,Valencia,La Liga,17,2004,0.9,1,1.10,1,0,0,0,0,0,0,0.00,1,0,0,0,0,0,Matches
2394,Samir Santos,br,DF,,Watford,Premier League,26,1994,18.6,7,0.38,4,0,0,2,1,0,0,0.00,4,0,0,2,1,0,Matches
2395,Samir Santos,br,DF,,Udinese,Serie A,26,1994,15.8,12,0.76,8,1,0,2,0,1,2,0.13,8,1,0,2,0,1,Matches
2396,Sergio Santos,es,DF,,Real Madrid,La Liga,20,2001,0.1,2,16.36,2,0,0,0,0,0,0,0.00,2,0,0,0,0,0,Matches
2397,Alvaro Sanz,es,MF,,Barcelona,La Liga,20,2001,0.3,1,3.10,1,0,0,0,0,0,0,0.00,1,0,0,0,0,0,Matches
2398,Riccardo Saponara,it,FW,,Fiorentina,Serie A,29,1991,14.3,63,4.41,47,0,5,5,6,0,8,0.56,47,0,5,5,6,0,Matches
2399,Pablo Sarabia,es,FW,,Paris S-G,Ligue 1,29,1992,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2400,Marcelo Saracchi,uy,DF,,Levante,La Liga,23,1998,2.1,6,2.90,5,1,0,0,0,0,1,0.48,5,1,0,0,0,0,Matches
2401,Josh Sargent,us,FW,MF,Norwich City,Premier League,21,2000,17.5,25,1.43,17,0,1,3,4,0,3,0.17,17,0,1,3,4,0,Matches
2402,Jeremy Sarmiento,ec,FW,MF,Brighton,Premier League,19,2002,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2403,Bouna Sarr,sn,DF,,Bayern Munich,Bundesliga,29,1992,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2404,Ismaila Sarr,sn,FW,MF,Watford,Premier League,23,1998,20.7,52,2.51,38,0,5,2,6,1,4,0.19,38,0,5,2,6,1,Matches
2405,Malang Sarr,fr,DF,,Chelsea,Premier League,22,1999,6.1,6,0.99,6,0,0,0,0,0,0,0.00,6,0,0,0,0,0,Matches
2406,Joan Sastre Vanrell,es,DF,,Mallorca,La Liga,24,1997,2.9,5,1.74,0,3,0,1,1,0,0,0.00,0,3,0,1,1,0,Matches
2407,Giacomo Satalino,it,GK,,Sassuolo,Serie A,22,1999,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2408,Martin Satriano,uy,FW,MF,Inter,Serie A,20,2001,0.4,1,2.37,1,0,0,0,0,0,0,0.00,1,0,0,0,0,0,Matches
2409,Martin Satriano,uy,FW,,Brest,Ligue 1,20,2001,10.4,6,0.58,3,0,2,0,0,1,0,0.00,3,0,2,0,0,1,Matches
2410,Téji Savanier,fr,MF,,Montpellier,Ligue 1,29,1991,26.8,127,4.73,77,30,8,5,4,3,16,0.60,77,30,8,5,4,3,Matches
2411,Esteban Saveljich,me,DF,,Rayo Vallecano,La Liga,30,1991,18.9,10,0.53,8,1,0,1,0,0,0,0.00,8,1,0,1,0,0,Matches
2412,Stefan Savić,me,DF,,Atlético Madrid,La Liga,30,1991,27.1,21,0.77,17,1,1,2,0,0,2,0.07,17,1,1,2,0,0,Matches
2413,Joe Scally,us,DF,,Gladbach,Bundesliga,18,2002,21.2,41,1.93,35,2,0,2,2,0,5,0.24,35,2,0,2,2,0,Matches
2414,Giorgio Scalvini,it,DF,MF,Atalanta,Serie A,17,2003,8.5,16,1.89,11,0,1,2,0,2,1,0.12,11,0,1,2,0,2,Matches
2415,Gianluca Scamacca,it,FW,,Sassuolo,Serie A,22,1999,23.8,57,2.39,47,0,3,5,2,0,6,0.25,47,0,3,5,2,0,Matches
2416,Dane Scarlett,eng,MF,,Tottenham,Premier League,17,2004,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2417,Kevin Schade,de,MF,FW,Freiburg,Bundesliga,19,2001,9.2,24,2.60,9,0,4,3,8,0,3,0.32,9,0,4,3,8,0,Matches
2418,András Schäfer,hu,MF,,Union Berlin,Bundesliga,22,1999,2.7,6,2.27,4,0,2,0,0,0,2,0.76,4,0,2,0,0,0,Matches
2419,Fabian Schär,ch,DF,,Newcastle Utd,Premier League,29,1991,24.0,31,1.29,18,6,2,4,1,0,4,0.17,18,6,2,4,1,0,Matches
2420,Louis Schaub,at,MF,FW,Köln,Bundesliga,26,1994,7.3,27,3.72,19,2,1,2,2,1,4,0.55,19,2,1,2,2,1,Matches
2421,Andrea Schiavone,it,MF,,Salernitana,Serie A,28,1993,6.3,17,2.66,6,10,0,0,0,1,0,0.00,6,10,0,0,0,1,Matches
2422,Patrik Schick,cz,FW,,Leverkusen,Bundesliga,25,1996,23.1,50,2.17,34,0,3,11,2,0,14,0.61,34,0,3,11,2,0,Matches
2423,Kingsley Schindler,gh,DF,FW,Köln,Bundesliga,28,1993,3.9,12,3.09,9,1,0,1,1,0,3,0.77,9,1,0,1,1,0,Matches
2424,Xaver Schlager,at,MF,,Wolfsburg,Bundesliga,23,1997,11.6,14,1.21,12,0,1,1,0,0,2,0.17,12,0,1,1,0,0,Matches
2425,Keven Schlotterbeck,de,DF,FW,Freiburg,Bundesliga,24,1997,3.5,2,0.57,2,0,0,0,0,0,0,0.00,2,0,0,0,0,0,Matches
2426,Nico Schlotterbeck,de,DF,,Freiburg,Bundesliga,21,1999,30.9,56,1.81,41,0,3,6,5,1,4,0.13,41,0,3,6,5,1,Matches
2427,Jeffrey Schlupp,gh,MF,FW,Crystal Palace,Premier League,28,1992,20.6,46,2.24,33,0,6,4,3,0,7,0.34,33,0,6,4,3,0,Matches
2428,Kasper Schmeichel,dk,GK,,Leicester City,Premier League,34,1986,37.0,7,0.19,7,0,0,0,0,0,3,0.08,7,0,0,0,0,0,Matches
2429,Jonathan Schmid,fr,DF,,Freiburg,Bundesliga,31,1990,6.5,18,2.76,11,4,0,2,1,0,1,0.15,11,4,0,2,1,0,Matches
2430,Benno Schmitz,de,DF,,Köln,Bundesliga,26,1994,26.9,75,2.79,60,11,0,2,1,1,11,0.41,60,11,0,2,1,1,Matches
2431,David Schnegg,at,DF,,Venezia,Serie A,22,1998,1.6,3,1.91,3,0,0,0,0,0,0,0.00,3,0,0,0,0,0,Matches
2432,Morgan Schneiderlin,fr,MF,,Nice,Ligue 1,31,1989,7.2,14,1.94,12,1,1,0,0,0,1,0.14,12,1,1,0,0,0,Matches
2433,Alessandro Schöpf,at,MF,,Arminia,Bundesliga,27,1994,26.6,91,3.42,64,11,3,6,7,0,5,0.19,64,11,3,6,7,0,Matches
2434,Jerdy Schouten,nl,MF,,Bologna,Serie A,24,1997,15.5,36,2.33,33,0,1,0,2,0,3,0.19,33,0,1,0,2,0,Matches
2435,Nico Schulz,de,DF,,Dortmund,Bundesliga,28,1993,9.3,15,1.61,11,2,1,0,0,1,2,0.22,11,2,1,0,0,1,Matches
2436,Marvin Schwäbe,de,GK,,Köln,Bundesliga,26,1995,21.0,2,0.10,1,1,0,0,0,0,0,0.00,1,1,0,0,0,0,Matches
2437,Alexander Schwolow,de,GK,,Hertha BSC,Bundesliga,29,1992,24.2,2,0.08,1,1,0,0,0,0,0,0.00,1,1,0,0,0,0,Matches
2438,Valentino Scotta,es,DF,,Sevilla,La Liga,19,2001,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2439,Demba Seck,sn,MF,FW,Torino,Serie A,20,2001,1.6,5,3.08,2,0,1,1,0,1,0,0.00,2,0,1,1,0,1,Matches
