Rk,Player,Nation,Pos1,Pos2,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
793,Rubén García,es,FW,MF,Osasuna,La Liga,31,1993,10.4,37,3.56,24,11,0,1,1,0,5,0.48,24,11,0,1,1,0,Matches
794,Ulisses Garcia,ch,DF,,Marseille,Ligue 1,28,1996,4.4,10,2.28,8,0,0,0,1,1,2,0.46,8,0,0,0,1,1,Matches
795,Alejandro Garnacho,ar,FW,MF,Manchester Utd,Premier League,20,2004,10.5,25,2.39,18,1,2,2,2,0,2,0.19,18,1,2,2,2,0,Matches
796,James Garner,eng,DF,MF,Everton,Premier League,23,2001,2.8,5,1.78,4,1,0,0,0,0,0,0.00,4,1,0,0,0,0,Matches
797,Yarek Gasiorowski,es,DF,,Valencia,La Liga,19,2005,6.6,7,1.06,5,1,0,0,1,0,0,0.00,5,1,0,0,1,0,Matches
798,Federico Gatti,it,DF,,Juventus,Serie A,26,1998,12.5,6,0.48,3,0,0,2,0,1,1,0.08,3,0,0,2,0,1,Matches
799,Gavi,es,MF,,Barcelona,La Liga,20,2004,2.2,8,3.65,7,0,1,0,0,0,1,0.46,7,0,1,0,0,0,Matches
800,Paulo Gazzaniga,ar,GK,,Girona,La Liga,32,1992,17.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
801,Jean-Philippe Gbamin,ci,MF,,Nantes,Ligue 1,29,1995,2.1,4,1.94,3,0,0,0,1,0,0,0.00,3,0,0,0,1,0,Matches
802,Yann Gboho,fr,MF,FW,Toulouse,Ligue 1,23,2001,13.3,40,3.01,25,0,9,2,4,0,2,0.15,25,0,9,2,4,0,Matches
803,David de Gea,es,GK,,Fiorentina,Serie A,34,1990,12.0,4,0.33,2,2,0,0,0,0,3,0.25,2,2,0,0,0,0,Matches
804,Viggo Gebel,de,MF,,RB Leipzig,Bundesliga,17,2007,0.2,1,6.43,0,0,0,0,1,0,0,0.00,0,0,0,0,1,0,Matches
805,Lutsharel Geertruida,nl,DF,,RB Leipzig,Bundesliga,24,2000,9.3,13,1.40,10,1,0,0,0,2,0,0.00,10,1,0,0,0,2,Matches
806,Dennis Geiger,de,MF,,Hoffenheim,Bundesliga,26,1998,2.4,6,2.44,5,0,0,0,1,0,0,0.00,5,0,0,0,1,0,Matches
807,Valentin Gendrey,fr,DF,,Lecce,Serie A,24,2000,2.0,3,1.50,2,1,0,0,0,0,0,0.00,2,1,0,0,0,0,Matches
808,Valentin Gendrey,fr,DF,,Hoffenheim,Bundesliga,24,2000,7.5,22,2.92,18,1,1,1,1,0,1,0.13,18,1,1,1,1,0,Matches
809,Denis Genreau,au,MF,FW,Toulouse,Ligue 1,25,1999,0.4,5,13.64,3,1,0,1,0,0,0,0.00,3,1,0,1,0,0,Matches
810,Yannick Gerhardt,de,MF,DF,Wolfsburg,Bundesliga,30,1994,4.4,5,1.14,1,0,1,1,2,0,0,0.00,1,0,1,1,2,0,Matches
811,Max Geschwill,de,DF,,Holstein Kiel,Bundesliga,23,2001,10.3,18,1.75,12,2,0,2,0,2,2,0.19,12,2,0,2,0,2,Matches
812,Daniele Ghilardi,it,DF,,Hellas Verona,Serie A,21,2003,6.1,5,0.82,3,0,0,0,2,0,1,0.16,3,0,0,0,2,0,Matches
813,Lautaro Gianetti,ar,DF,,Udinese,Serie A,31,1993,9.3,4,0.43,4,0,0,0,0,0,0,0.00,4,0,0,0,0,0,Matches
814,Dimitris Giannoulis,gr,DF,,Augsburg,Bundesliga,29,1995,10.8,19,1.76,14,1,1,2,1,0,2,0.18,14,1,1,2,1,0,Matches
815,Morgan Gibbs-White,eng,MF,,Nott'ham Forest,Premier League,24,2000,10.4,42,4.05,36,0,2,3,1,0,6,0.58,36,0,2,3,1,0,Matches
816,Samuel Gigot,fr,DF,,Lazio,Serie A,31,1993,0.9,1,1.08,1,0,0,0,0,0,0,0.00,1,0,0,0,0,0,Matches
817,Armin Gigovic,ba,MF,,Holstein Kiel,Bundesliga,22,2002,8.2,15,1.82,10,1,1,0,3,0,2,0.24,10,1,1,0,3,0,Matches
818,Bryan Gil,es,FW,MF,Girona,La Liga,23,2001,10.8,37,3.43,28,1,5,0,2,1,5,0.46,28,1,5,0,2,1,Matches
819,Mario Gila,es,DF,,Lazio,Serie A,24,2000,12.2,11,0.90,10,0,0,1,0,0,1,0.08,10,0,0,1,0,0,Matches
820,Billy Gilmour,sct,MF,,Brighton,Premier League,23,2001,1.1,3,2.76,3,0,0,0,0,0,0,0.00,3,0,0,0,0,0,Matches
821,Billy Gilmour,sct,MF,,Napoli,Serie A,23,2001,4.5,10,2.23,7,2,1,0,0,0,1,0.22,7,2,1,0,0,0,Matches
822,Benedikt Gimber,de,DF,,Heidenheim,Bundesliga,27,1997,13.5,5,0.37,4,0,0,1,0,0,0,0.00,4,0,0,1,0,0,Matches
823,Gvidas Gineitis,lt,MF,,Torino,Serie A,20,2004,6.1,18,2.95,13,3,0,2,0,0,1,0.16,13,3,0,2,0,0,Matches
824,Matthias Ginter,de,DF,,Freiburg,Bundesliga,30,1994,10.7,11,1.02,8,1,0,1,1,0,0,0.00,8,1,0,1,1,0,Matches
825,Jamie Gittens,eng,FW,MF,Dortmund,Bundesliga,20,2004,9.7,33,3.40,13,0,16,3,1,0,8,0.82,13,0,16,3,1,0,Matches
826,Serge Gnabry,de,FW,MF,Bayern Munich,Bundesliga,29,1995,5.5,23,4.21,17,0,3,2,0,1,6,1.10,17,0,3,2,0,1,Matches
827,Ben Godfrey,eng,DF,,Atalanta,Serie A,26,1998,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
828,Saba Goglichidze,ge,DF,,Empoli,Serie A,20,2004,11.6,4,0.34,3,0,0,0,0,1,0,0.00,3,0,0,0,0,1,Matches
829,Edoardo Goldaniga,it,DF,,Como,Serie A,31,1993,9.5,10,1.05,6,1,0,3,0,0,2,0.21,6,1,0,3,0,0,Matches
830,Pierluigi Gollini,it,GK,,Genoa,Serie A,29,1995,7.0,4,0.57,1,3,0,0,0,0,0,0.00,1,3,0,0,0,0,Matches
831,Aleksandr Golovin,ru,MF,FW,Monaco,Ligue 1,28,1996,9.8,38,3.86,29,3,3,3,0,0,0,0.00,29,3,3,3,0,0,Matches
832,André Gomes,pt,MF,,Lille,Ligue 1,31,1993,4.3,9,2.08,8,0,1,0,0,0,0,0.00,8,0,1,0,0,0,Matches
833,Angel Gomes,eng,MF,,Lille,Ligue 1,24,2000,6.8,24,3.52,20,2,0,0,2,0,3,0.44,20,2,0,0,2,0,Matches
834,João Gomes,br,MF,,Wolves,Premier League,23,2001,14.1,24,1.71,20,1,2,0,0,1,2,0.14,20,1,2,0,0,1,Matches
835,Rodrigo Gomes,pt,DF,FW,Wolves,Premier League,21,2003,3.0,4,1.32,4,0,0,0,0,0,0,0.00,4,0,0,0,0,0,Matches
836,Toti Gomes,pt,DF,,Wolves,Premier League,25,1999,12.0,9,0.75,9,0,0,0,0,0,1,0.08,9,0,0,0,0,0,Matches
837,Carlos Gómez,co,MF,FW,Rennes,Ligue 1,22,2002,3.0,9,2.96,7,0,1,0,1,0,0,0.00,7,0,1,0,1,0,Matches
838,Dani Gómez,es,FW,,Valencia,La Liga,26,1998,4.7,3,0.64,1,0,0,1,0,1,0,0.00,1,0,0,1,0,1,Matches
839,Joe Gomez,eng,DF,,Liverpool,Premier League,27,1997,3.4,1,0.30,1,0,0,0,0,0,0,0.00,1,0,0,0,0,0,Matches
840,Moi Gómez,es,MF,FW,Osasuna,La Liga,30,1994,4.2,8,1.89,6,2,0,0,0,0,0,0.00,6,2,0,0,0,0,Matches
841,Sergi Gómez,es,DF,,Espanyol,La Liga,32,1992,7.2,4,0.55,4,0,0,0,0,0,0,0.00,4,0,0,0,0,0,Matches
842,Sergio Gómez,es,MF,DF,Real Sociedad,La Liga,24,2000,14.2,57,4.01,31,20,1,3,1,1,5,0.35,31,20,1,3,1,1,Matches
843,Unai Gómez,es,MF,FW,Athletic Club,La Liga,21,2003,5.7,9,1.59,5,2,1,0,1,0,0,0.00,5,2,1,0,1,0,Matches
844,Fabio González,es,MF,,Las Palmas,La Liga,27,1997,0.6,2,3.40,2,0,0,0,0,0,1,1.70,2,0,0,0,0,0,Matches
845,Nicolás González,ar,FW,,Juventus,Serie A,26,1998,2.6,4,1.57,4,0,0,0,0,0,1,0.39,4,0,0,0,0,0,Matches
846,Urko González,es,MF,,Real Sociedad,La Liga,23,2001,0.5,1,2.00,1,0,0,0,0,0,0,0.00,1,0,0,0,0,0,Matches
847,Anthony Gordon,eng,FW,,Newcastle Utd,Premier League,23,2001,13.1,62,4.72,42,7,7,2,4,0,7,0.53,42,7,7,2,4,0,Matches
848,Leon Goretzka,de,MF,DF,Bayern Munich,Bundesliga,29,1995,4.2,12,2.86,12,0,0,0,0,0,2,0.48,12,0,0,0,0,0,Matches
849,Andoni Gorosabel,es,DF,,Athletic Club,La Liga,28,1996,3.9,6,1.52,6,0,0,0,0,0,1,0.25,6,0,0,0,0,0,Matches
850,Robin Gosens,de,DF,,Fiorentina,Serie A,30,1994,12.6,33,2.62,26,4,1,2,0,0,7,0.56,26,4,1,2,0,0,Matches
851,Robin Gosens,de,DF,,Union Berlin,Bundesliga,30,1994,1.0,5,5.00,3,0,0,1,0,1,1,1.00,3,0,0,1,0,1,Matches
852,Mario Götze,de,MF,FW,Eint Frankfurt,Bundesliga,32,1992,6.2,11,1.79,11,0,0,0,0,0,1,0.16,11,0,0,0,0,0,Matches
853,Amine Gouiri,dz,MF,FW,Rennes,Ligue 1,24,2000,9.5,22,2.32,15,0,5,2,0,0,2,0.21,15,0,5,2,0,0,Matches
854,Jeffrey Gouweleeuw,nl,DF,,Augsburg,Bundesliga,33,1991,14.0,18,1.29,14,3,0,0,0,1,2,0.14,14,3,0,0,0,1,Matches
855,Kamil Grabara,pl,GK,,Wolfsburg,Bundesliga,25,1999,14.0,5,0.36,5,0,0,0,0,0,0,0.00,5,0,0,0,0,0,Matches
856,Jonathan Gradit,fr,DF,,Lens,Ligue 1,32,1992,8.3,11,1.32,10,0,1,0,0,0,0,0.00,10,0,1,0,0,0,Matches
857,José Gragera,es,MF,,Espanyol,La Liga,24,2000,6.3,7,1.11,4,0,0,0,1,2,0,0.00,4,0,0,0,1,2,Matches
858,Samuel Grandsir,fr,MF,FW,Le Havre,Ligue 1,28,1996,0.9,4,4.29,2,1,0,0,0,1,0,0.00,2,1,0,0,0,1,Matches
859,Alberto Grassi,it,MF,,Empoli,Serie A,29,1995,6.2,9,1.46,8,0,0,0,0,1,0,0.00,8,0,0,0,0,1,Matches
860,Ryan Gravenberch,nl,MF,,Liverpool,Premier League,22,2002,14.7,23,1.56,20,0,1,1,0,1,5,0.34,20,0,1,1,0,1,Matches
861,Archie Gray,eng,DF,MF,Tottenham,Premier League,18,2006,2.7,1,0.37,1,0,0,0,0,0,0,0.00,1,0,0,0,0,0,Matches
862,Jack Grealish,eng,FW,MF,Manchester City,Premier League,29,1995,5.4,35,6.51,31,1,2,0,0,1,2,0.37,31,1,2,0,0,1,Matches
863,Jacob Greaves,eng,DF,,Ipswich Town,Premier League,24,2000,8.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
864,Mason Greenwood,eng,FW,MF,Marseille,Ligue 1,23,2001,14.1,54,3.82,28,10,5,6,5,0,8,0.57,28,10,5,6,5,0,Matches
865,Michael Gregoritsch,at,FW,,Freiburg,Bundesliga,30,1994,3.2,11,3.49,8,0,0,2,0,1,3,0.95,8,0,0,2,0,1,Matches
866,Dominik Greif,sk,GK,,Mallorca,La Liga,27,1997,13.0,2,0.15,2,0,0,0,0,0,0,0.00,2,0,0,0,0,0,Matches
867,Antoine Griezmann,fr,FW,MF,Atlético Madrid,La Liga,33,1991,14.0,46,3.30,36,8,0,1,0,1,7,0.50,36,8,0,1,0,1,Matches
868,Vincenzo Grifo,it,FW,MF,Freiburg,Bundesliga,31,1993,11.3,62,5.49,33,15,6,7,1,0,9,0.80,33,15,6,7,1,0,Matches
869,Florian Grillitsch,at,MF,,Hoffenheim,Bundesliga,29,1995,6.7,17,2.55,17,0,0,0,0,0,0,0.00,17,0,0,0,0,0,Matches
870,Álex Grimaldo,es,DF,,Leverkusen,Bundesliga,29,1995,13.8,72,5.20,36,22,5,6,3,0,5,0.36,36,22,5,6,3,0,Matches
871,Pascal Groß,de,MF,DF,Dortmund,Bundesliga,33,1991,11.0,40,3.65,21,17,0,1,1,0,4,0.37,21,17,0,1,1,0,Matches
872,Brajan Gruda,de,MF,,Brighton,Premier League,20,2004,1.0,2,2.07,2,0,0,0,0,0,0,0.00,2,0,0,0,0,0,Matches
873,Marco Grüll,at,MF,FW,Werder Bremen,Bundesliga,26,1998,5.1,22,4.33,17,0,2,3,0,0,1,0.20,17,0,2,3,0,0,Matches
874,Albert Grønbaek,dk,MF,FW,Rennes,Ligue 1,23,2001,8.3,29,3.50,17,5,3,2,2,0,5,0.60,17,5,3,2,2,0,Matches
875,Vicente Guaita,es,GK,,Celta Vigo,La Liga,37,1987,13.0,1,0.08,0,1,0,0,0,0,0,0.00,0,1,0,0,0,0,Matches
876,Sergi Guardiola,es,FW,,Rayo Vallecano,La Liga,33,1991,0.9,2,2.25,2,0,0,0,0,0,0,0.00,2,0,0,0,0,0,Matches
877,Nemanja Gudelj,rs,MF,DF,Sevilla,La Liga,33,1991,14.0,17,1.22,8,8,0,0,0,1,2,0.14,8,8,0,0,0,1,Matches
878,Gabriel Gudmundsson,se,DF,,Lille,Ligue 1,25,1999,10.9,16,1.47,12,0,1,1,2,0,0,0.00,12,0,1,1,2,0,Matches
879,Gonçalo Guedes,pt,FW,MF,Wolves,Premier League,28,1996,3.0,12,4.01,11,0,1,0,0,0,5,1.67,11,0,1,0,0,0,Matches
880,Axel Gueguin,fr,FW,,Montpellier,Ligue 1,19,2005,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
881,Marc Guéhi,eng,DF,,Crystal Palace,Premier League,24,2000,16.0,18,1.13,14,0,0,3,1,0,2,0.12,14,0,0,3,1,0,Matches
882,Mattéo Guendouzi,fr,MF,,Lazio,Serie A,25,1999,15.5,48,3.10,41,3,2,2,0,0,1,0.06,41,3,2,2,0,0,Matches
883,Javier Guerra,es,MF,FW,Valencia,La Liga,21,2003,9.2,19,2.06,12,2,1,2,1,1,2,0.22,12,2,1,2,1,1,Matches
884,Raphaël Guerreiro,pt,DF,MF,Bayern Munich,Bundesliga,30,1993,8.9,33,3.71,30,2,0,1,0,0,4,0.45,30,2,0,1,0,0,Matches
885,Evann Guessand,ci,FW,MF,Nice,Ligue 1,23,2001,14.4,49,3.41,30,0,8,5,3,3,9,0.63,30,0,8,5,3,3,Matches
886,Ander Guevara,es,MF,,Alavés,La Liga,27,1997,10.6,16,1.50,15,0,1,0,0,0,3,0.28,15,0,1,0,0,0,Matches
887,Pape Gueye,sn,MF,FW,Villarreal,La Liga,25,1999,9.8,18,1.84,15,1,0,0,0,2,3,0.31,15,1,0,0,0,2,Matches
888,Morgan Guilavogui,gn,FW,MF,St. Pauli,Bundesliga,26,1998,9.0,23,2.56,15,0,4,1,1,2,1,0.11,15,0,4,1,1,2,Matches
889,Frederic Guilbert,fr,DF,,Lecce,Serie A,29,1994,10.3,13,1.26,11,1,0,0,0,1,0,0.00,11,1,0,0,0,1,Matches
890,Luis Guilherme,br,MF,,West Ham,Premier League,18,2006,0.1,1,6.92,0,0,0,0,1,0,0,0.00,0,0,0,0,1,0,Matches
891,Hugo Guillamón,es,MF,,Valencia,La Liga,24,2000,3.7,4,1.09,4,0,0,0,0,0,1,0.27,4,0,0,0,0,0,Matches
892,Bruno Guimarães,br,MF,,Newcastle Utd,Premier League,27,1997,15.5,47,3.03,40,1,2,0,3,1,6,0.39,40,1,2,0,3,1,Matches
893,Carlos Guirao,es,MF,,Betis,La Liga,21,2003,1.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
894,Bahereba Guirassy,fr,FW,MF,Nantes,Ligue 1,18,2006,1.2,6,4.82,3,0,2,0,1,0,2,1.61,3,0,2,0,1,0,Matches
895,Serhou Guirassy,gn,FW,,Dortmund,Bundesliga,28,1996,10.8,16,1.48,8,0,1,2,5,0,4,0.37,8,0,1,2,5,0,Matches
896,Marc Guiu,es,FW,,Chelsea,Premier League,18,2006,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
897,Péter Gulácsi,hu,GK,,RB Leipzig,Bundesliga,34,1990,12.5,1,0.08,1,0,0,0,0,0,0,0.00,1,0,0,0,0,0,Matches
898,Arda Güler,tr,MF,FW,Real Madrid,La Liga,19,2005,6.2,32,5.19,21,3,4,3,0,1,6,0.97,21,3,4,3,0,1,Matches
899,Gerard Gumbau,es,MF,,Rayo Vallecano,La Liga,30,1994,5.0,17,3.40,11,5,1,0,0,0,1,0.20,11,5,1,0,0,0,Matches
900,Robert Gumny,pl,DF,,Augsburg,Bundesliga,26,1998,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
901,İlkay Gündoğan,de,MF,,Manchester City,Premier League,34,1990,11.6,38,3.29,31,3,3,1,0,0,3,0.26,31,3,3,1,0,0,Matches
902,Christian Günter,de,DF,,Freiburg,Bundesliga,31,1993,13.3,32,2.41,28,3,0,0,1,0,1,0.08,28,3,0,0,1,0,Matches
903,Jon Guridi,es,MF,,Alavés,La Liga,29,1995,11.3,26,2.31,18,3,1,2,1,1,5,0.44,18,3,1,2,1,1,Matches
904,Gorka Guruzeta,es,FW,,Athletic Club,La Liga,28,1996,9.9,14,1.42,10,1,0,2,0,1,1,0.10,10,1,0,2,0,1,Matches
905,Malo Gusto,fr,DF,,Chelsea,Premier League,21,2003,10.6,24,2.26,23,0,0,1,0,0,3,0.28,23,0,0,1,0,0,Matches
906,Miguel Gutiérrez,es,DF,FW,Girona,La Liga,23,2001,15.9,43,2.70,38,4,0,1,0,0,3,0.19,38,4,0,1,0,0,Matches
907,Albert Guðmundsson,is,MF,,Fiorentina,Serie A,27,1997,3.1,10,3.21,5,0,1,2,2,0,1,0.32,5,0,1,2,2,0,Matches
908,Joško Gvardiol,hr,DF,,Manchester City,Premier League,22,2002,14.5,35,2.42,33,0,1,1,0,0,3,0.21,33,0,1,1,0,0,Matches
909,Emmanuel Gyasi,gh,DF,FW,Empoli,Serie A,30,1994,15.8,14,0.88,11,2,0,0,1,0,0,0.00,11,2,0,0,1,0,Matches
910,Christian Gytkjær,dk,FW,MF,Venezia,Serie A,34,1990,2.7,1,0.37,1,0,0,0,0,0,0,0.00,1,0,0,0,0,0,Matches
911,Erling Haaland,no,FW,,Manchester City,Premier League,24,2000,16.0,32,2.00,21,0,4,6,1,0,5,0.31,21,0,4,6,1,0,Matches
912,Nicolas Haas,ch,MF,,Empoli,Serie A,28,1996,3.2,8,2.51,6,0,0,0,0,2,0,0.00,6,0,0,0,0,2,Matches
913,Janik Haberer,de,DF,MF,Union Berlin,Bundesliga,30,1994,5.3,10,1.90,5,1,0,2,2,0,0,0.00,5,1,0,2,2,0,Matches
914,Robin Hack,de,FW,,Gladbach,Bundesliga,26,1998,7.6,24,3.14,19,1,1,2,1,0,3,0.39,19,1,1,2,1,0,Matches
915,Saad El Haddad,ma,MF,,Venezia,Serie A,19,2005,0.3,2,6.67,2,0,0,0,0,0,0,0.00,2,0,0,0,0,0,Matches
916,Munir El Haddadi,ma,MF,FW,Leganés,La Liga,29,1995,4.8,6,1.26,3,0,0,1,2,0,1,0.21,3,0,0,1,2,0,Matches
917,Amadou Haidara,ml,MF,,RB Leipzig,Bundesliga,26,1998,7.8,17,2.20,15,0,0,1,1,0,2,0.26,15,0,0,1,1,0,Matches
918,Massadio Haïdara,ml,DF,,Brest,Ligue 1,32,1992,6.2,2,0.32,1,0,0,0,1,0,0,0.00,1,0,0,0,1,0,Matches
919,Antoine Hainaut,fr,DF,,Parma,Serie A,22,2002,6.6,6,0.91,5,0,0,1,0,0,1,0.15,5,0,0,1,0,0,Matches
920,Mohamed Haj,tn,MF,,Parma,Serie A,19,2005,2.7,12,4.48,10,0,1,1,0,0,2,0.75,10,0,1,1,0,0,Matches
921,Achraf Hakimi,ma,DF,,Paris S-G,Ligue 1,26,1998,12.4,64,5.16,56,2,2,0,3,1,6,0.48,56,2,2,0,3,1,Matches
922,Lewis Hall,eng,DF,,Newcastle Utd,Premier League,20,2004,13.6,38,2.79,28,9,0,0,1,0,3,0.22,28,9,0,0,1,0,Matches
923,Sébastien Haller,ci,FW,,Leganés,La Liga,30,1994,4.5,4,0.89,3,0,1,0,0,0,0,0.00,3,0,1,0,0,0,Matches
924,Ali Al Hamadi,iq,FW,,Ipswich Town,Premier League,22,2002,0.8,5,6.08,3,0,1,0,1,0,0,0.00,3,0,1,0,1,0,Matches
925,Andreas Hanche-Olsen,no,DF,,Mainz 05,Bundesliga,27,1997,4.3,1,0.23,1,0,0,0,0,0,1,0.23,1,0,0,0,0,0,Matches
926,Florent Hanin,dz,DF,,Angers,Ligue 1,34,1990,11.7,31,2.65,24,3,0,0,2,2,4,0.34,24,3,0,0,2,2,Matches
927,Ridgeciano Haps,sr,DF,,Venezia,Serie A,31,1993,7.6,12,1.58,8,0,1,2,1,0,0,0.00,8,0,1,2,1,0,Matches
928,Amine Harit,ma,MF,,Marseille,Ligue 1,27,1997,5.2,27,5.15,22,2,1,0,1,1,7,1.33,22,2,1,0,1,1,Matches
929,Marcus Harness,eng,MF,,Ipswich Town,Premier League,28,1996,0.5,2,4.00,2,0,0,0,0,0,0,0.00,2,0,0,0,0,0,Matches
930,Phil Harres,de,FW,,Holstein Kiel,Bundesliga,22,2002,5.5,8,1.46,5,0,0,1,2,0,2,0.36,5,0,0,1,2,0,Matches
931,Jack Harrison,eng,FW,,Everton,Premier League,28,1996,8.1,16,1.96,13,0,0,1,2,0,2,0.25,13,0,0,1,2,0,Matches
932,Abdou Harroui,nl,MF,FW,Hellas Verona,Serie A,26,1998,5.1,15,2.92,13,0,2,0,0,0,3,0.58,13,0,2,0,0,0,Matches
933,Taylor Harwood-Bellis,eng,DF,,Southampton,Premier League,22,2002,13.6,14,1.03,12,0,0,2,0,0,2,0.15,12,0,0,2,0,0,Matches
934,Hans Hateboer,nl,DF,,Rennes,Ligue 1,30,1994,10.3,20,1.94,19,0,0,1,0,0,1,0.10,19,0,0,1,0,0,Matches
935,Kai Havertz,de,FW,,Arsenal,Premier League,25,1999,14.8,35,2.36,28,0,1,6,0,0,2,0.14,28,0,1,6,0,0,Matches
936,Jan Paul van Hecke,nl,DF,,Brighton,Premier League,24,2000,12.9,24,1.86,22,0,0,2,0,0,2,0.16,22,0,0,2,0,0,Matches
937,Hwang Hee-chan,kr,MF,FW,Wolves,Premier League,28,1996,3.5,5,1.41,5,0,0,0,0,0,1,0.28,5,0,0,0,0,0,Matches
938,Dean Henderson,eng,GK,,Crystal Palace,Premier League,27,1997,16.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
939,Liam Henderson,sct,MF,,Empoli,Serie A,28,1996,10.9,22,2.01,16,5,1,0,0,0,1,0.09,16,5,1,0,0,0,Matches
940,Ramon Hendriks,nl,DF,,Stuttgart,Bundesliga,23,2001,2.0,1,0.50,1,0,0,0,0,0,0,0.00,1,0,0,0,0,0,Matches
941,Paul Hennrich,de,MF,,Hoffenheim,Bundesliga,19,2005,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
942,Benjamin Henrichs,de,DF,,RB Leipzig,Bundesliga,27,1997,9.4,19,2.02,17,1,0,1,0,0,3,0.32,17,1,0,1,0,0,Matches
943,Luis Henrique,br,FW,DF,Marseille,Ligue 1,23,2001,12.6,41,3.26,36,2,3,0,0,0,9,0.72,36,2,3,0,0,0,Matches
944,Mads Hermansen,dk,GK,,Leicester City,Premier League,24,2000,15.5,2,0.13,2,0,0,0,0,0,0,0.00,2,0,0,0,0,0,Matches
945,Mario Hermoso,es,DF,,Roma,Serie A,29,1995,2.8,4,1.43,3,0,0,1,0,0,0,0.00,3,0,0,1,0,0,Matches
946,Javi Hernández,es,DF,,Leganés,La Liga,26,1998,11.9,15,1.26,14,0,0,0,0,1,1,0.08,14,0,0,0,0,1,Matches
947,Aridane Hernández,es,DF,,Rayo Vallecano,La Liga,35,1989,1.3,1,0.79,0,1,0,0,0,0,0,0.00,0,1,0,0,0,0,Matches
948,Lucas Hernández,fr,DF,,Paris S-G,Ligue 1,28,1996,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
949,Theo Hernández,fr,DF,,Milan,Serie A,27,1997,10.4,37,3.56,24,8,3,1,0,1,5,0.48,24,8,3,1,0,1,Matches
950,Hernani,br,MF,,Parma,Serie A,30,1994,5.4,18,3.35,15,3,0,0,0,0,1,0.19,15,3,0,0,0,0,Matches
951,Jorge Herrando,es,DF,,Osasuna,La Liga,23,2001,4.2,1,0.24,1,0,0,0,0,0,0,0.00,1,0,0,0,0,0,Matches
952,Ander Herrera,es,MF,,Athletic Club,La Liga,35,1989,3.0,11,3.64,10,0,0,1,0,0,0,0.00,10,0,0,1,0,0,Matches
953,Sergio Herrera,es,GK,,Osasuna,La Liga,31,1993,17.0,2,0.12,2,0,0,0,0,0,0,0.00,2,0,0,0,0,0,Matches
954,Yangel Herrera,ve,MF,,Girona,La Liga,26,1998,8.9,18,2.03,13,0,1,1,2,1,1,0.11,13,0,1,1,2,1,Matches
955,Juan Herzog,es,DF,,Las Palmas,La Liga,21,2003,5.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
956,Son Heung-min,kr,FW,,Tottenham,Premier League,32,1992,10.9,64,5.85,50,3,8,1,2,0,8,0.73,50,3,8,1,2,0,Matches
957,Isak Hien,se,DF,,Atalanta,Serie A,25,1999,11.3,2,0.18,2,0,0,0,0,0,1,0.09,2,0,0,0,0,0,Matches
958,Omar El Hilali,ma,DF,,Espanyol,La Liga,21,2003,14.4,7,0.49,6,0,1,0,0,0,0,0.00,6,0,1,0,0,0,Matches
959,James Hill,eng,MF,,Bournemouth,Premier League,22,2002,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
960,Piero Hincapié,ec,DF,,Leverkusen,Bundesliga,22,2002,12.7,11,0.87,8,0,0,2,0,1,0,0.00,8,0,0,2,0,1,Matches
961,Jack Hinshelwood,eng,MF,DF,Brighton,Premier League,19,2005,9.3,20,2.15,14,4,0,1,1,0,2,0.21,14,4,0,1,1,0,Matches
962,George Hirst,eng,FW,,Ipswich Town,Premier League,25,1999,2.0,6,3.00,5,0,0,1,0,0,2,1.00,5,0,0,1,0,0,Matches
963,Adam Hložek,cz,FW,MF,Hoffenheim,Bundesliga,22,2002,10.0,24,2.41,17,0,3,2,2,0,4,0.40,17,0,3,2,2,0,Matches
964,Ki-Jana Hoever,nl,DF,,Auxerre,Ligue 1,22,2002,10.5,16,1.52,15,0,1,0,0,0,2,0.19,15,0,1,0,0,0,Matches
965,Nicolas Höfler,de,MF,,Freiburg,Bundesliga,34,1990,5.0,12,2.38,11,0,0,0,1,0,1,0.20,11,0,0,0,1,0,Matches
966,Jonas Hofmann,de,MF,DF,Leverkusen,Bundesliga,32,1992,2.5,11,4.44,9,0,0,1,1,0,0,0.00,9,0,0,1,1,0,Matches
967,Philipp Hofmann,de,FW,,Bochum,Bundesliga,31,1993,10.5,21,2.00,17,0,0,1,2,1,2,0.19,17,0,0,1,2,1,Matches
