Rk,Player,Nation,Pos1,Pos2,Squad,Comp,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
1885,Anthony Rouault,fr,DF,,Stuttgart,Bundesliga,23,2001,8.7,10,8,7,1,2,8,11,72.7,3,14,6,8,13,23,39
1886,Jonas Rouhi,se,DF,,Juventus,Serie A,20,2004,2.1,4,1,1,3,0,0,1,0.0,1,1,0,1,3,7,2
1887,Jérôme Roussillon,fr,DF,,Union Berlin,Bundesliga,31,1993,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
1888,Nicolò Rovella,it,MF,,Lazio,Serie A,23,2001,11.8,38,25,12,22,4,17,33,51.5,16,8,2,6,18,56,14
1889,Jon Rowe,eng,FW,MF,Marseille,Ligue 1,21,2003,4.3,6,6,0,2,4,4,6,66.7,2,1,1,0,1,7,0
1890,Amir Rrahmani,xk,DF,,Napoli,Serie A,30,1994,16.0,13,10,7,6,0,8,12,66.7,4,15,8,7,5,18,61
1891,Tommaso Rubino,it,MF,,Fiorentina,Serie A,18,2006,0.1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0
1892,Antonio Rüdiger,de,DF,,Real Madrid,La Liga,31,1993,16.1,12,7,7,5,0,8,10,80.0,2,18,11,7,7,19,67
1893,Matteo Ruggeri,it,DF,,Atalanta,Serie A,22,2002,12.3,24,15,9,8,7,15,19,78.9,4,16,1,15,14,38,24
1894,Aitor Ruibal,es,FW,DF,Betis,La Liga,28,1996,6.6,12,8,7,2,3,8,14,57.1,6,9,2,7,8,20,13
1895,Abel Ruiz,es,FW,,Girona,La Liga,24,2000,8.5,3,1,1,1,1,2,5,40.0,3,4,1,3,2,5,3
1896,Ferrán Ruiz,es,MF,,Girona,La Liga,21,2003,0.2,0,0,0,0,0,0,0,,0,2,1,1,1,1,0
1897,Fabián Ruiz Peña,es,MF,,Paris S-G,Ligue 1,28,1996,7.8,17,10,8,6,3,8,21,38.1,13,8,1,7,9,26,9
1898,Gerónimo Rulli,ar,GK,,Marseille,Ligue 1,32,1992,15.0,2,1,2,0,0,2,5,40.0,3,0,0,0,0,2,14
1899,Georginio Rutter,fr,FW,MF,Brighton,Premier League,22,2002,10.3,19,7,8,7,4,7,22,31.8,15,13,2,11,7,26,9
1900,Julian Ryerson,no,DF,,Dortmund,Bundesliga,27,1997,10.5,16,10,12,3,1,14,21,66.7,7,11,1,10,12,28,11
1901,Frederik Rønnow,dk,GK,,Union Berlin,Bundesliga,32,1992,14.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,6
1902,José Sá,pt,GK,,Wolves,Premier League,31,1993,9.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,4
1903,Elias Saad,tn,FW,MF,St. Pauli,Bundesliga,24,1999,3.8,12,7,4,5,3,6,11,54.5,5,6,0,6,1,13,1
1904,Youssouf Sabaly,sn,DF,,Betis,La Liga,31,1993,9.2,20,15,10,8,2,10,15,66.7,5,10,2,8,6,26,24
1905,Emmanuel Sabbi,us,MF,FW,Le Havre,Ligue 1,26,1997,4.9,7,5,3,2,2,3,4,75.0,1,2,0,2,2,9,3
1906,Stefano Sabelli,it,DF,,Genoa,Serie A,31,1993,10.0,29,16,15,11,3,11,30,36.7,19,14,2,12,9,38,28
1907,Marcel Sabitzer,at,MF,FW,Dortmund,Bundesliga,30,1994,9.7,14,9,1,10,3,7,14,50.0,7,8,4,4,2,16,12
1908,Falaye Sacko,ml,DF,,Montpellier,Ligue 1,29,1995,9.4,13,7,9,3,1,8,15,53.3,7,14,5,9,11,24,9
1909,Umar Sadiq,ng,FW,,Real Sociedad,La Liga,27,1997,2.5,2,1,1,1,0,1,2,50.0,1,3,1,2,1,3,2
1910,Alexis Saelemaekers,be,FW,MF,Roma,Serie A,25,1999,2.7,7,2,4,2,1,4,4,100.0,0,3,1,2,1,8,1
1911,Alexis Saelemaekers,be,DF,FW,Milan,Serie A,25,1999,1.0,1,1,0,0,1,1,1,100.0,0,0,0,0,1,2,0
1912,Jorge Sáenz,es,DF,,Leganés,La Liga,28,1996,6.9,16,11,8,7,1,4,8,50.0,4,6,4,2,11,27,55
1913,Matvei Safonov,ru,GK,,Paris S-G,Ligue 1,25,1999,4.0,0,0,0,0,0,0,0,,0,1,0,1,1,1,0
1914,Modibo Sagnan,ml,DF,,Montpellier,Ligue 1,25,1999,12.3,26,14,16,7,3,15,26,57.7,11,12,7,5,17,43,53
1915,Richie Sagrado,be,DF,,Venezia,Serie A,20,2004,1.3,2,2,1,1,0,1,1,100.0,0,1,0,1,1,3,2
1916,Osame Sahraoui,ma,FW,MF,Lille,Ligue 1,23,2001,8.1,5,3,2,2,1,1,4,25.0,3,10,1,9,4,9,5
1917,Wesley Saïd,fr,FW,MF,Lens,Ligue 1,29,1995,4.2,3,2,1,2,0,1,2,50.0,1,0,0,0,0,3,1
1918,Théo Sainte-Luce,fr,MF,,Montpellier,Ligue 1,26,1998,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1919,Bukayo Saka,eng,FW,MF,Arsenal,Premier League,23,2001,13.8,22,13,5,10,7,9,19,47.4,10,16,0,16,2,24,7
1920,Faik Sakar,de,MF,,RB Leipzig,Bundesliga,16,2008,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1921,Marco Sala,it,DF,,Como,Serie A,25,1999,2.9,9,6,5,3,1,5,8,62.5,3,2,0,2,1,10,9
1922,Ibrahim Salah,ma,FW,,Brest,Ligue 1,23,2001,3.5,3,2,1,1,1,1,5,20.0,4,2,0,2,1,4,0
1923,Mohamed Salah,eg,FW,,Liverpool,Premier League,32,1992,14.6,9,6,3,3,3,3,4,75.0,1,1,0,1,4,13,4
1924,Amine Salama,fr,FW,,Reims,Ligue 1,24,2000,2.7,2,2,0,1,1,0,3,0.0,3,2,1,1,0,2,0
1925,Kike Salas,es,DF,,Sevilla,La Liga,22,2002,8.2,13,9,6,3,4,8,13,61.5,5,11,5,6,11,24,36
1926,Manolis Saliakas,gr,MF,DF,St. Pauli,Bundesliga,28,1996,10.7,19,7,8,8,3,11,18,61.1,7,15,2,13,10,29,24
1927,William Saliba,fr,DF,,Arsenal,Premier League,23,2001,14.3,36,22,24,12,0,15,19,78.9,4,10,5,5,10,46,43
1928,Mohammed Salisu,gh,DF,,Monaco,Ligue 1,25,1999,6.4,20,11,11,9,0,10,10,100.0,0,8,6,2,6,26,31
1929,Roland Sallai,hu,FW,MF,Freiburg,Bundesliga,27,1997,0.5,2,1,1,1,0,0,0,,0,0,0,0,1,3,0
1930,Yoann Salmier,gf,DF,,Le Havre,Ligue 1,32,1992,7.6,11,6,7,3,1,7,8,87.5,1,11,7,4,6,17,49
1931,Lazar Samardzic,rs,MF,FW,Atalanta,Serie A,22,2002,5.4,8,7,1,4,3,3,5,60.0,2,4,1,3,1,9,3
1932,Diadie Samassékou,ml,MF,,Hoffenheim,Bundesliga,28,1996,1.5,4,4,0,2,2,2,4,50.0,2,2,1,1,3,7,1
1933,Mama Samba Baldé,gw,FW,,Lyon,Ligue 1,29,1995,0.4,2,2,0,2,0,0,0,,0,0,0,0,1,3,1
1934,Mama Samba Baldé,gw,FW,,Brest,Ligue 1,29,1995,6.8,5,4,1,1,3,2,7,28.6,5,4,0,4,3,8,6
1935,Brice Samba,fr,GK,,Lens,Ligue 1,30,1994,15.0,0,0,0,0,0,0,0,,0,0,0,0,1,1,6
1936,Albert Sambi Lokonga,be,MF,,Sevilla,La Liga,25,1999,7.5,8,7,6,2,0,4,5,80.0,1,6,1,5,2,10,15
1937,Junior Sambia,fr,FW,MF,Empoli,Serie A,28,1996,0.4,2,2,1,1,0,2,2,100.0,0,0,0,0,0,2,0
1938,Chuky san jose,es,MF,FW,Valladolid,La Liga,20,2004,1.0,1,0,0,0,1,1,1,100.0,0,2,0,2,0,1,0
1939,Antonio Sanabria,py,FW,,Torino,Serie A,28,1996,10.0,2,2,1,0,1,1,4,25.0,3,5,0,5,0,2,9
1940,Oihan Sancet,es,MF,,Athletic Club,La Liga,24,2000,10.7,10,6,6,3,1,4,9,44.4,5,8,0,8,5,15,4
1941,Antonio Sánchez,es,DF,MF,Mallorca,La Liga,27,1997,7.9,14,8,11,2,1,9,14,64.3,5,10,2,8,9,23,19
1942,Iván Sánchez,es,MF,FW,Valladolid,La Liga,32,1992,7.6,16,9,8,4,4,6,15,40.0,9,8,2,6,7,23,3
1943,Javi Sánchez,es,DF,,Valladolid,La Liga,27,1997,9.8,12,9,9,3,0,10,13,76.9,3,16,12,4,8,20,50
1944,Juanlu Sánchez,es,MF,,Sevilla,La Liga,21,2003,6.4,9,7,4,3,2,7,9,77.8,2,2,0,2,7,16,8
1945,Manu Sánchez,es,DF,,Alavés,La Liga,24,2000,11.5,20,15,8,7,5,11,19,57.9,8,20,2,18,12,32,26
1946,Robert Sánchez,es,GK,,Chelsea,Premier League,27,1997,15.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,11
1947,Jadon Sancho,eng,FW,,Chelsea,Premier League,24,2000,6.4,1,1,1,0,0,1,4,25.0,3,1,0,1,0,1,0
1948,Philipp Sander,de,MF,,Gladbach,Bundesliga,26,1998,5.3,15,9,7,7,1,6,9,66.7,3,9,2,7,6,21,14
1949,Leroy Sané,de,FW,,Bayern Munich,Bundesliga,28,1996,5.3,8,5,1,4,3,1,3,33.3,2,2,0,2,1,9,1
1950,Arouna Sangante,sn,DF,,Le Havre,Ligue 1,22,2002,5.8,9,7,4,5,0,5,8,62.5,3,7,4,3,14,23,21
1951,Ibrahim Sangaré,ci,MF,,Nott'ham Forest,Premier League,27,1997,2.4,15,9,5,10,0,4,8,50.0,4,4,0,4,2,17,2
1952,Nhoa Sangui,fr,DF,,Reims,Ligue 1,18,2006,6.4,8,4,1,4,3,3,6,50.0,3,6,2,4,3,11,12
1953,Kaishu Sano,jp,MF,,Mainz 05,Bundesliga,23,2000,13.8,31,21,8,18,5,11,22,50.0,11,33,8,25,27,58,17
1954,Nicola Sansone,it,MF,FW,Lecce,Serie A,33,1991,0.6,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1955,Baptiste Santamaria,fr,MF,,Rennes,Ligue 1,29,1995,5.4,11,4,7,3,1,6,11,54.5,5,10,4,6,12,23,7
1956,Jesús Santiago,es,MF,,Getafe,La Liga,20,2004,3.2,11,7,5,6,0,4,7,57.1,3,4,1,3,0,11,2
1957,Andrey Santos,br,MF,,Strasbourg,Ligue 1,20,2004,13.7,54,36,26,24,4,25,42,59.5,17,15,4,11,13,67,19
1958,Kauã Santos,br,GK,,Eint Frankfurt,Bundesliga,21,2003,3.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,2
1959,Tiago Santos,pt,DF,,Lille,Ligue 1,22,2002,4.5,12,7,4,5,3,6,9,66.7,3,2,0,2,2,14,4
1960,Pablo Sarabia,es,MF,FW,Wolves,Premier League,32,1992,2.0,5,3,2,2,1,3,5,60.0,2,3,0,3,2,7,2
1961,Jeremy Sarmiento,ec,MF,,Brighton,Premier League,22,2002,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1962,Amin Sarr,se,FW,,Hellas Verona,Serie A,23,2001,3.6,7,4,2,2,3,3,4,75.0,1,3,1,2,0,7,4
1963,Ismaila Sarr,sn,MF,FW,Crystal Palace,Premier League,26,1998,10.2,6,4,0,5,1,1,9,11.1,8,11,3,8,5,11,8
1964,Malang Sarr,fr,DF,,Lens,Ligue 1,25,1999,2.3,1,0,1,0,0,0,0,,0,4,1,3,5,6,3
1965,Mamadou Sarr,fr,DF,,Strasbourg,Ligue 1,19,2005,8.5,16,10,8,8,0,9,14,64.3,5,6,5,1,9,25,30
1966,Martin Satriano,uy,FW,DF,Lens,Ligue 1,23,2001,0.5,3,1,1,1,1,3,3,100.0,0,0,0,0,0,3,2
1967,Razvan Sava,ro,GK,,Udinese,Serie A,22,2002,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2
1968,Téji Savanier,fr,MF,,Montpellier,Ligue 1,32,1991,12.3,14,11,4,6,4,11,25,44.0,14,4,0,4,10,24,9
1969,Sávio,br,FW,MF,Manchester City,Premier League,20,2004,7.9,16,10,3,8,5,3,6,50.0,3,4,0,4,1,17,2
1970,Nicolò Savona,it,DF,,Juventus,Serie A,21,2003,9.4,17,9,8,8,1,8,12,66.7,4,2,0,2,6,23,4
1971,Saba Sazonov,ge,DF,,Torino,Serie A,22,2002,0.0,0,0,0,0,0,0,0,,0,1,1,0,0,0,0
1972,Joe Scally,us,DF,,Gladbach,Bundesliga,21,2002,13.0,22,16,15,7,0,13,24,54.2,11,20,8,12,9,31,32
1973,Giorgio Scalvini,it,DF,,Atalanta,Serie A,21,2003,0.1,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,1
1974,Oliver Scarles,eng,DF,,West Ham,Premier League,19,2005,0.2,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,0
1975,Kevin Schade,de,FW,MF,Brentford,Premier League,23,2001,7.5,18,14,7,5,6,9,11,81.8,2,6,1,5,1,19,8
1976,András Schäfer,hu,MF,,Union Berlin,Bundesliga,25,1999,6.8,20,9,8,9,3,12,18,66.7,6,14,1,13,10,30,12
1977,Fabian Schär,ch,DF,,Newcastle Utd,Premier League,32,1991,13.3,12,7,4,8,0,3,11,27.3,8,16,10,6,20,32,49
1978,Patrik Schick,cz,FW,,Leverkusen,Bundesliga,28,1996,4.7,2,2,0,1,1,0,0,,0,2,0,2,0,2,3
1979,Stefan Schimmer,de,FW,MF,Heidenheim,Bundesliga,30,1994,1.4,2,0,1,1,0,1,1,100.0,0,1,0,1,0,2,0
1980,Joël Schingtienne,be,DF,,Venezia,Serie A,22,2002,1.0,4,4,3,1,0,1,1,100.0,0,1,0,1,1,5,1
1981,Xaver Schlager,at,MF,,RB Leipzig,Bundesliga,27,1997,1.2,1,0,0,1,0,0,1,0.0,1,4,0,4,0,1,1
1982,Keven Schlotterbeck,de,DF,,Augsburg,Bundesliga,27,1997,11.4,11,10,4,7,0,6,10,60.0,4,11,5,6,10,21,56
1983,Nico Schlotterbeck,de,DF,,Dortmund,Bundesliga,25,1999,12.8,30,19,16,13,1,23,34,67.6,11,20,10,10,16,46,44
1984,Jeffrey Schlupp,gh,MF,DF,Crystal Palace,Premier League,31,1992,1.0,2,0,1,0,1,0,3,0.0,3,5,0,5,0,2,2
1985,Romano Schmid,at,MF,,Werder Bremen,Bundesliga,24,2000,13.8,20,9,4,12,4,11,26,42.3,15,20,1,19,10,30,5
1986,Niklas Schmidt,de,MF,,Toulouse,Ligue 1,26,1998,2.3,6,4,1,5,0,4,7,57.1,3,0,0,0,1,7,4
1987,Jan Schöppner,de,MF,,Heidenheim,Bundesliga,25,1999,13.0,25,12,6,11,8,13,32,40.6,19,18,2,16,21,46,41
1988,Marvin Schulz,de,DF,MF,Holstein Kiel,Bundesliga,29,1995,2.9,5,4,2,2,1,2,8,25.0,6,10,6,4,0,5,10
1989,Léo Scienza,br,FW,MF,Heidenheim,Bundesliga,26,1998,8.2,12,8,7,4,1,4,10,40.0,6,8,1,7,4,16,7
1990,Alex Scott,eng,MF,,Bournemouth,Premier League,21,2003,2.9,16,7,8,4,4,12,16,75.0,4,9,1,8,6,22,5
1991,Simone Scuffet,it,GK,,Cagliari,Serie A,28,1996,11.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,7
1992,Jérémy Sebas,mq,FW,MF,Strasbourg,Ligue 1,21,2003,1.7,3,2,1,1,1,2,3,66.7,1,1,0,1,0,3,2
1993,Aleksandar Sedlar,rs,DF,,Alavés,La Liga,33,1991,4.6,15,9,5,10,0,7,9,77.8,2,2,1,1,7,22,7
1994,Alidu Seidu,gh,DF,,Rennes,Ligue 1,24,2000,8.9,22,18,14,6,2,12,15,80.0,3,13,6,7,14,36,17
1995,Nicolas Seiwald,at,MF,DF,RB Leipzig,Bundesliga,23,2001,6.8,17,11,8,9,0,8,16,50.0,8,7,1,6,13,30,21
1996,Matz Sels,be,GK,,Nott'ham Forest,Premier League,32,1992,16.0,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,11
1997,Nélson Semedo,pt,DF,,Wolves,Premier League,31,1993,12.7,32,18,23,6,3,16,30,53.3,14,15,6,9,7,39,59
1998,Antoine Semenyo,gh,FW,,Bournemouth,Premier League,24,2000,14.4,23,14,9,10,4,5,16,31.3,11,25,4,21,4,27,13
1999,Marvin Senaya,tg,DF,,Strasbourg,Ligue 1,23,2001,2.2,6,3,3,2,1,5,11,45.5,6,5,2,3,7,13,10
2000,Marcos Senesi,ar,DF,,Bournemouth,Premier League,27,1997,10.2,33,21,21,10,2,13,26,50.0,13,14,6,8,11,44,42
2001,Stefano Sensi,it,MF,,Monza,Serie A,29,1995,0.4,2,2,0,2,0,1,2,50.0,1,0,0,0,0,2,0
2002,Suat Serdar,de,MF,,Hellas Verona,Serie A,27,1997,5.8,11,8,5,6,0,3,10,30.0,7,4,1,3,4,15,5
2003,Sergi,es,DF,,Leganés,La Liga,32,1992,16.5,21,16,11,9,1,10,16,62.5,6,19,13,6,27,48,101
2004,Nicolás Serrano,es,FW,,Athletic Club,La Liga,21,2003,1.1,1,1,0,1,0,1,3,33.3,2,4,0,4,1,2,1
2005,Benjamin Šeško,si,FW,MF,RB Leipzig,Bundesliga,21,2003,10.5,5,2,0,3,2,1,6,16.7,5,5,3,2,4,9,8
2006,Ryan Sessegnon,eng,MF,,Fulham,Premier League,24,2000,0.1,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,1
2007,Stephan El Shaarawy,it,DF,MF,Roma,Serie A,32,1992,6.3,8,6,2,2,4,2,4,50.0,2,2,0,2,4,12,5
2008,Luke Shaw,eng,DF,,Manchester Utd,Premier League,29,1995,0.8,2,2,1,1,0,1,1,100.0,0,1,0,1,1,3,1
2009,Alen Sherri,al,GK,,Cagliari,Serie A,27,1997,5.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1
2010,Eldor Shomurodov,uz,FW,MF,Roma,Serie A,29,1995,1.3,1,0,0,1,0,0,1,0.0,1,2,0,2,0,1,0
2011,Djibril Sidibé,fr,DF,,Toulouse,Ligue 1,32,1992,11.1,35,19,17,13,5,17,28,60.7,11,6,1,5,14,49,27
2012,Armindo Sieb,de,MF,FW,Mainz 05,Bundesliga,21,2003,4.9,5,2,2,2,1,2,5,40.0,3,2,0,2,1,6,4
2013,Vincent Sierro,ch,MF,,Toulouse,Ligue 1,29,1995,13.7,26,17,9,15,2,16,33,48.5,17,21,3,18,11,37,26
2014,Tim Siersleben,de,DF,,Heidenheim,Bundesliga,24,2000,1.6,2,2,2,0,0,1,1,100.0,0,3,1,2,1,3,9
2015,Kiliann Sildillia,fr,MF,DF,Freiburg,Bundesliga,22,2002,0.6,1,0,0,0,1,0,0,,0,1,0,1,0,1,5
2016,André Silva,pt,FW,MF,RB Leipzig,Bundesliga,29,1995,1.2,1,1,1,0,0,0,1,0.0,1,0,0,0,1,2,2
2017,Bernardo Silva,pt,MF,FW,Manchester City,Premier League,30,1994,14.3,16,11,3,8,5,7,23,30.4,16,15,2,13,11,27,11
2018,Caio Henrique Oliveira Silva,br,DF,,Monaco,Ligue 1,27,1997,7.6,14,11,7,6,1,7,13,53.8,6,8,1,7,4,18,17
2019,Fábio Silva,pt,FW,MF,Las Palmas,La Liga,22,2002,9.8,5,1,1,2,2,1,7,14.3,6,8,0,8,3,8,14
2020,Jota Silva,pt,FW,MF,Nott'ham Forest,Premier League,25,1999,5.6,11,5,5,5,1,2,13,15.4,11,4,0,4,10,21,8
2021,Eric da Silva Moreira,de,MF,DF,Nott'ham Forest,Premier League,18,2006,0.3,2,2,2,0,0,2,6,33.3,4,0,0,0,1,3,0
2022,Rui Silva,pt,GK,,Betis,La Liga,30,1994,15.0,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,7
2023,Abdallah Sima,sn,FW,,Brest,Ligue 1,23,2001,4.6,3,3,0,2,1,2,4,50.0,2,1,0,1,1,4,3
2024,Mohamed Simakan,fr,DF,,RB Leipzig,Bundesliga,24,2000,0.6,0,0,0,0,0,0,0,,0,0,0,0,2,2,0
2025,Giovanni Simeone,ar,FW,,Napoli,Serie A,29,1995,2.7,0,0,0,0,0,0,3,0.0,3,3,0,3,1,1,2
2026,Giuliano Simeone,ar,MF,DF,Atlético Madrid,La Liga,22,2002,6.2,8,4,1,3,4,5,7,71.4,2,10,1,9,4,12,4
2027,Moses Simon,ng,FW,,Nantes,Ligue 1,29,1995,13.1,9,7,2,4,3,5,12,41.7,7,5,0,5,9,18,4
2028,Unai Simón,es,GK,,Athletic Club,La Liga,27,1997,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
2029,Xavi Simons,nl,MF,,RB Leipzig,Bundesliga,21,2003,6.8,8,7,2,5,1,3,5,60.0,2,3,1,2,2,10,6
2030,Jahmai Simpson-Pusey,eng,DF,,Manchester City,Premier League,19,2005,1.0,1,0,1,0,0,0,0,,0,1,1,0,0,1,2
2031,Danel Sinani,lu,FW,MF,St. Pauli,Bundesliga,27,1997,2.5,5,4,0,2,3,1,3,33.3,2,3,0,3,1,6,4
2032,Lassine Sinayoko,ml,FW,MF,Auxerre,Ligue 1,25,1999,11.6,15,8,6,4,5,7,12,58.3,5,9,1,8,9,24,24
2033,Wilfried Singo,ci,DF,,Monaco,Ligue 1,23,2000,11.2,18,12,10,7,1,8,11,72.7,3,4,2,2,25,43,46
2034,Luis Sinisterra,co,FW,MF,Bournemouth,Premier League,25,1999,2.3,5,1,1,2,2,0,4,0.0,4,3,0,3,0,5,5
2035,Daley Sinkgraven,nl,DF,,Las Palmas,La Liga,29,1995,1.0,5,1,3,2,0,1,3,33.3,2,1,0,1,1,6,2
2036,Jailson Siqueira,br,DF,MF,Celta Vigo,La Liga,29,1995,5.0,7,7,5,2,0,5,6,83.3,1,5,3,2,8,15,18
2037,Ibrahim Sissoko,ml,FW,,Saint-Étienne,Ligue 1,29,1995,8.9,11,9,5,3,3,2,5,40.0,3,9,1,8,2,13,13
2038,Ibrahima Sissoko,ml,MF,,Bochum,Bundesliga,27,1997,12.0,30,21,16,13,1,10,20,50.0,10,14,3,11,15,45,22
2039,Niama Sissoko,ml,FW,,Reims,Ligue 1,19,2005,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
2040,Antonio Sivera,es,GK,,Alavés,La Liga,28,1996,17.0,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,9
2041,Tim Skarke,de,FW,MF,Union Berlin,Bundesliga,28,1996,5.0,3,3,1,2,0,3,6,50.0,3,2,0,2,1,4,4
2042,Ellyes Skhiri,tn,MF,,Eint Frankfurt,Bundesliga,29,1995,9.5,10,6,4,5,1,4,13,30.8,9,19,4,15,9,19,15
2043,Oliver Skipp,eng,MF,,Leicester City,Premier League,24,2000,7.1,7,2,2,4,1,6,9,66.7,3,9,3,6,8,15,8
2044,Leo Skiri Østigård,no,DF,,Rennes,Ligue 1,25,1999,9.9,15,13,12,3,0,12,19,63.2,7,7,7,0,7,22,65
2045,Łukasz Skorupski,pl,GK,,Bologna,Serie A,33,1991,10.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3
2046,Robert Skov,dk,DF,MF,Union Berlin,Bundesliga,28,1996,3.7,10,7,7,3,0,7,10,70.0,3,4,0,4,4,14,4
2047,Milan Škriniar,sk,DF,,Paris S-G,Ligue 1,29,1995,4.2,7,5,3,4,0,3,3,100.0,0,7,6,1,3,10,16
2048,Steven Skrzybski,de,FW,MF,Holstein Kiel,Bundesliga,32,1992,6.0,9,1,1,4,4,4,9,44.4,5,9,0,9,5,14,2
2049,Naatan Skyttä,fi,FW,,Toulouse,Ligue 1,22,2002,0.1,1,0,0,0,1,0,0,,0,0,0,0,0,1,0
2050,William Smallbone,ie,MF,,Southampton,Premier League,24,2000,2.7,7,3,3,3,1,3,5,60.0,2,3,0,3,0,7,2
2051,Adam Smith,eng,DF,,Bournemouth,Premier League,33,1991,11.0,16,8,8,4,4,9,17,52.9,8,8,2,6,11,27,36
2052,Eric Smith,se,DF,,St. Pauli,Bundesliga,27,1997,13.4,18,12,13,5,0,10,14,71.4,4,20,7,13,22,40,46
2053,Justin Smith,ca,MF,,Espanyol,La Liga,21,2003,1.5,4,1,1,3,0,2,3,66.7,1,3,1,2,3,7,0
2054,Emile Smith Rowe,eng,MF,,Fulham,Premier League,24,2000,12.1,21,13,6,6,9,6,17,35.3,11,10,1,9,7,28,7
2055,Eduard Sobol,ua,DF,,Strasbourg,Ligue 1,29,1995,0.4,0,0,0,0,0,0,0,,0,1,0,1,0,0,2
2056,Simon Sohm,ch,MF,,Parma,Serie A,23,2001,13.8,13,7,4,6,3,9,17,52.9,8,5,1,4,11,24,22
2057,Alex Sola,es,MF,FW,Getafe,La Liga,25,1999,10.8,20,13,9,11,0,9,25,36.0,16,8,0,8,5,25,9
2058,Dominic Solanke,eng,FW,,Tottenham,Premier League,27,1997,12.8,11,7,1,8,2,2,6,33.3,4,7,2,5,0,11,14
2059,Ola Solbakken,no,MF,FW,Empoli,Serie A,26,1998,6.6,5,3,0,5,0,2,4,50.0,2,0,0,0,2,7,8
2060,Carlos Soler,es,MF,,West Ham,Premier League,27,1997,6.7,6,6,3,3,0,2,13,15.4,11,11,3,8,2,8,6
2061,Jhon Solis,co,MF,,Girona,La Liga,20,2004,3.6,4,4,2,2,0,3,9,33.3,6,10,1,9,3,7,4
2062,Yann Sommer,ch,GK,,Inter,Serie A,36,1988,15.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,4
2063,David Soria,es,GK,,Getafe,La Liga,31,1993,17.0,4,4,4,0,0,4,5,80.0,1,0,0,0,0,4,7
2064,Juan Soriano,es,GK,,Leganés,La Liga,27,1997,6.0,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,2
2065,Borna Sosa,hr,DF,,Torino,Serie A,26,1998,5.1,6,5,3,3,0,4,8,50.0,4,3,0,3,5,11,12
2066,Ramón Sosa,py,FW,MF,Nott'ham Forest,Premier League,25,1999,1.7,3,2,2,0,1,1,2,50.0,1,3,0,3,2,5,2
2067,Hugo Sotelo,es,MF,,Celta Vigo,La Liga,20,2003,6.8,14,10,5,4,5,4,11,36.4,7,6,0,6,2,16,4
2068,Florian Sotoca,fr,FW,MF,Lens,Ligue 1,34,1990,8.2,9,7,2,1,6,6,9,66.7,3,8,1,7,2,11,13
2069,Riccardo Sottil,it,FW,MF,Fiorentina,Serie A,25,1999,5.4,2,1,1,1,0,1,2,50.0,1,1,0,1,3,5,3
2070,Tomáš Souček,cz,MF,,West Ham,Premier League,29,1995,11.9,17,10,5,10,2,9,17,52.9,8,13,6,7,11,28,38
2071,Matìas Soulé,ar,MF,FW,Roma,Serie A,21,2003,6.0,4,3,0,2,2,1,6,16.7,5,8,1,7,3,7,5
2072,Boubakary Soumaré,fr,MF,,Leicester City,Premier League,25,1999,5.3,12,4,8,3,1,6,10,60.0,4,5,2,3,3,15,5
2073,Issa Soumaré,sn,FW,MF,Le Havre,Ligue 1,24,2000,6.9,4,2,0,2,2,2,8,25.0,6,5,1,4,3,7,7
2074,Djibril Sow,ch,MF,,Sevilla,La Liga,27,1997,8.3,5,3,2,3,0,0,3,0.0,3,4,1,3,6,11,5
2075,Saidou Sow,gn,DF,,Strasbourg,Ligue 1,22,2002,11.3,9,5,6,3,0,6,12,50.0,6,15,9,6,15,24,37
2076,Djed Spence,eng,DF,,Tottenham,Premier League,24,2000,1.6,5,5,3,2,0,3,3,100.0,0,0,0,0,3,8,6
