Rk,Player,Nation,Pos1,Pos2,Squad,Comp,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
1539,Bradley Locko,fr,MF,DF,Reims,Ligue 1,19,2002,11.2,28,19,13,11,4,14,24,58.3,10,20,8,12,14,42,15
1540,Renan Lodi,br,DF,,Atlético Madrid,La Liga,23,1998,13.1,31,18,14,13,4,11,27,40.7,16,22,4,18,13,44,19
1541,Ruben Loftus-Cheek,eng,MF,DF,Chelsea,Premier League,25,1996,15.5,29,10,16,11,2,10,19,52.6,9,15,6,9,11,40,17
1542,Kevin Long,ie,DF,,Burnley,Premier League,30,1990,4.6,3,2,1,2,0,1,2,50.0,1,4,1,3,1,4,20
1543,Shane Long,ie,FW,,Southampton,Premier League,34,1987,3.4,9,5,2,4,3,1,1,100.0,0,4,0,4,0,9,2
1544,Sean Longstaff,eng,MF,,Newcastle Utd,Premier League,23,1997,16.3,54,34,18,31,5,24,65,36.9,41,18,6,12,9,63,18
1545,Ademola Lookman,ng,FW,MF,Leicester City,Premier League,23,1997,16.1,32,14,10,13,9,10,28,35.7,18,19,1,18,10,42,4
1546,Anthony Lopes,pt,GK,,Lyon,Ligue 1,30,1990,33.1,0,0,0,0,0,0,0,,0,0,0,0,3,3,12
1547,David López,es,MF,DF,Espanyol,La Liga,31,1989,8.3,18,13,9,8,1,9,16,56.3,7,10,8,2,10,28,25
1548,Diego López,es,GK,,Espanyol,La Liga,39,1981,35.3,0,0,0,0,0,0,2,0.0,2,0,0,0,1,1,21
1549,Javi López,es,DF,,Alavés,La Liga,19,2002,5.1,8,6,6,2,0,4,6,66.7,2,7,1,6,4,12,15
1550,Maxime Lopez,fr,MF,,Sassuolo,Serie A,23,1997,32.6,69,36,40,27,2,35,87,40.2,52,33,7,26,42,111,38
1551,Pau López,es,GK,,Marseille,Ligue 1,26,1994,29.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,12
1552,Unai López,es,MF,,Rayo Vallecano,La Liga,25,1995,12.9,19,9,6,10,3,10,33,30.3,23,7,0,7,10,29,8
1553,Dion Lopy,sn,MF,,Reims,Ligue 1,19,2002,18.2,53,29,22,24,7,21,53,39.6,32,20,4,16,22,75,17
1554,Samuel Loric,fr,DF,,Lorient,Ligue 1,21,2000,3.0,7,5,2,3,2,5,8,62.5,3,2,0,2,5,12,9
1555,Anthony Losilla,fr,MF,,Bochum,Bundesliga,35,1986,32.6,65,39,29,30,6,34,69,49.3,35,32,9,23,70,135,53
1556,Jonas Lössl,dk,GK,,Brentford,Premier League,32,1989,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
1557,Marcel Lotka,pl,GK,,Hertha BSC,Bundesliga,20,2001,9.8,1,0,1,0,0,1,1,100.0,0,0,0,0,1,2,3
1558,Jordan Lotomba,ch,DF,,Nice,Ligue 1,22,1998,19.8,33,17,21,9,3,16,30,53.3,14,17,4,13,12,45,28
1559,Johaneko Louisjean,fr,DF,,Bordeaux,Ligue 1,17,2004,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1560,Mamadou Loum,sn,MF,,Alavés,La Liga,24,1996,25.7,49,22,26,22,1,17,45,37.8,28,30,11,19,37,86,68
1561,Imran Louza,ma,MF,,Watford,Premier League,22,1999,15.7,41,21,18,20,3,16,38,42.1,22,28,6,22,42,83,20
1562,Matteo Lovato,it,DF,,Atalanta,Serie A,21,2000,3.4,5,4,4,1,0,0,1,0.0,1,4,2,2,7,12,8
1563,Matteo Lovato,it,DF,,Cagliari,Serie A,21,2000,13.8,23,15,13,10,0,8,20,40.0,12,21,10,11,28,51,43
1564,Eduard Löwen,de,MF,,Bochum,Bundesliga,24,1997,15.7,28,22,12,11,5,10,43,23.3,33,17,2,15,9,37,15
1565,Matthew Lowton,eng,DF,,Burnley,Premier League,32,1989,19.7,38,24,20,10,8,20,37,54.1,17,25,11,14,26,64,68
1566,Anthony Lozano,hn,FW,MF,Cádiz,La Liga,28,1993,18.6,8,4,2,3,3,5,18,27.8,13,16,2,14,2,10,7
1567,Hirving Lozano,mx,FW,,Napoli,Serie A,26,1995,17.9,28,20,12,11,5,8,30,26.7,22,24,0,24,9,37,9
1568,Jean Lucas,br,MF,,Monaco,Ligue 1,23,1998,16.1,43,25,14,24,5,17,40,42.5,23,15,5,10,13,56,4
1569,Anderson Lucoqui,ao,DF,,Mainz 05,Bundesliga,24,1997,8.3,22,10,11,6,5,11,22,50.0,11,15,3,12,11,33,10
1570,Florentino Luís,pt,MF,,Getafe,La Liga,21,1999,11.0,42,25,22,17,3,17,35,48.6,18,21,2,19,21,63,11
1571,José Luis Gayà,es,DF,,Valencia,La Liga,26,1995,20.8,35,21,24,10,1,16,34,47.1,18,17,3,14,19,54,37
1572,José Luis Morales,es,FW,MF,Levante,La Liga,34,1987,30.2,27,17,6,9,12,12,42,28.6,30,29,0,29,4,31,7
1573,José Luis Palomino,ar,DF,,Atalanta,Serie A,31,1990,29.7,78,40,42,33,3,32,50,64.0,18,43,21,22,100,178,80
1574,Luismi,es,FW,MF,Sevilla,La Liga,20,2001,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1575,Douglas Luiz,br,MF,,Aston Villa,Premier League,23,1998,30.2,59,39,30,24,5,21,72,29.2,51,30,7,23,34,93,28
1576,Romelu Lukaku,be,FW,,Chelsea,Premier League,28,1993,17.7,2,1,0,1,1,1,5,20.0,4,11,1,10,0,2,20
1577,Castello Lukeba,fr,DF,,Lyon,Ligue 1,18,2002,23.3,34,19,27,7,0,15,23,65.2,8,18,9,9,38,72,64
1578,Dodi Lukebakio,be,FW,,Hertha BSC,Bundesliga,23,1997,2.0,2,1,2,0,0,1,3,33.3,2,2,0,2,2,4,0
1579,Dodi Lukebakio,be,FW,MF,Wolfsburg,Bundesliga,23,1997,9.8,7,4,3,2,2,1,10,10.0,9,5,0,5,13,20,4
1580,Saša Lukić,rs,MF,,Torino,Serie A,24,1996,33.1,51,34,17,27,7,19,43,44.2,24,34,6,28,24,75,41
1581,Levi Lumeka,eng,DF,FW,Troyes,Ligue 1,22,1998,0.7,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,2
1582,Andriy Lunin,ua,GK,,Real Madrid,La Liga,22,1999,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2
1583,Andrey Lunyov,ru,GK,,Leverkusen,Bundesliga,29,1991,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1584,Sebastiano Luperto,it,DF,,Empoli,Serie A,24,1996,21.8,29,17,17,10,2,10,20,50.0,10,32,26,6,45,74,132
1585,Andreas Luthe,de,GK,,Union Berlin,Bundesliga,34,1987,27.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,11
1586,Lyanco,br,DF,,Southampton,Premier League,24,1997,10.1,18,15,11,7,0,10,18,55.6,8,18,13,5,13,31,50
1587,Charalambos Lykogiannis,gr,DF,FW,Cagliari,Serie A,27,1993,20.2,19,12,16,1,2,11,20,55.0,9,18,8,10,31,50,73
1588,Yannis M'Bemba,ga,DF,FW,Nantes,Ligue 1,20,2001,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
1589,Alexis Mac Allister,ar,MF,FW,Brighton,Premier League,22,1998,23.6,65,40,23,30,12,29,68,42.6,39,37,7,30,13,78,22
1590,Deiver Machado,co,DF,MF,Lens,Ligue 1,27,1993,5.8,16,14,11,1,4,12,14,85.7,2,9,1,8,3,19,12
1591,Darwin Machís,ve,MF,FW,Granada,La Liga,28,1993,15.3,23,13,11,8,4,9,23,39.1,14,10,0,10,15,38,17
1592,Yvann Macon,fr,DF,,Saint-Étienne,Ligue 1,22,1998,17.0,41,22,24,14,3,16,42,38.1,26,18,4,14,18,59,27
1593,James Maddison,eng,MF,FW,Leicester City,Premier League,24,1996,27.3,40,20,8,24,8,14,46,30.4,32,18,3,15,11,51,12
1594,Niki Mäenpää,fi,GK,,Venezia,Serie A,36,1985,16.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,8
1595,Pablo Maffeo,es,DF,,Mallorca,La Liga,24,1997,32.7,84,47,48,28,8,38,69,55.1,31,30,13,17,46,130,74
1596,Louis Mafouta,cf,FW,,Metz,Ligue 1,27,1994,5.8,0,0,0,0,0,0,5,0.0,5,1,0,1,0,0,4
1597,Gabriel Magalhães,br,DF,,Arsenal,Premier League,23,1997,34.0,50,30,36,12,2,30,41,73.2,11,34,26,8,13,63,112
1598,Giulio Maggiore,it,MF,,Spezia,Serie A,23,1998,31.3,58,32,20,32,6,31,77,40.3,46,30,5,25,29,87,33
1599,Matej Maglica,hr,MF,,Stuttgart,Bundesliga,22,1998,0.1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0
1600,Francesco Magnanelli,it,MF,,Sassuolo,Serie A,36,1984,3.0,5,4,4,1,0,1,9,11.1,8,3,1,2,1,6,3
1601,Giangiacomo Magnani,it,DF,,Hellas Verona,Serie A,25,1995,5.9,10,7,5,5,0,8,16,50.0,8,5,3,2,10,20,46
1602,Giangiacomo Magnani,it,DF,,Sampdoria,Serie A,25,1995,2.7,4,2,4,0,0,1,1,100.0,0,2,2,0,7,11,12
1603,Hugo Magnetti,fr,MF,,Brest,Ligue 1,23,1998,16.3,50,34,27,20,3,22,50,44.0,28,14,3,11,25,75,13
1604,Yohann Magnin,fr,MF,DF,Clermont Foot,Ligue 1,24,1997,19.1,53,31,22,26,5,24,42,57.1,18,17,7,10,20,73,36
1605,Harry Maguire,eng,DF,,Manchester Utd,Premier League,28,1993,27.9,34,21,22,8,4,19,31,61.3,12,36,29,7,32,66,101
1606,Riyad Mahrez,dz,FW,,Manchester City,Premier League,30,1991,16.6,11,3,5,4,2,5,19,26.3,14,15,1,14,6,17,6
1607,Arne Maier,de,MF,,Augsburg,Bundesliga,22,1999,20.7,20,13,6,10,4,8,26,30.8,18,18,1,17,15,35,13
1608,Habib Maïga,ci,MF,,Metz,Ligue 1,25,1996,14.1,47,28,29,13,5,24,48,50.0,24,20,7,13,14,61,18
1609,Mike Maignan,fr,GK,,Milan,Serie A,26,1995,32.0,2,1,2,0,0,2,2,100.0,0,0,0,0,1,3,4
1610,Ainsley Maitland-Niles,eng,MF,,Arsenal,Premier League,23,1997,3.0,8,4,5,3,0,2,4,50.0,2,2,0,2,4,12,4
1611,Ainsley Maitland-Niles,eng,DF,,Roma,Serie A,23,1997,5.4,8,6,5,0,3,5,14,35.7,9,7,0,7,6,14,7
1612,Josh Maja,ng,FW,,Bordeaux,Ligue 1,22,1998,0.1,0,0,0,0,0,0,0,,0,1,0,1,0,0,0
1613,Abdul Majeed Waris,gh,FW,MF,Strasbourg,Ligue 1,29,1991,3.6,5,3,2,3,0,5,10,50.0,5,2,0,2,0,5,1
1614,Lovro Majer,hr,MF,FW,Rennes,Ligue 1,23,1998,20.4,32,21,9,14,9,11,42,26.2,31,26,2,24,11,43,9
1615,Jean-Victor Makengo,fr,MF,,Udinese,Serie A,23,1998,26.1,30,21,7,17,6,15,29,51.7,14,26,6,20,19,49,17
1616,Béni Makouana,cg,FW,MF,Montpellier,Ligue 1,18,2002,3.6,2,2,0,0,2,0,1,0.0,1,1,0,1,3,5,2
1617,Nemanja Maksimović,rs,MF,,Getafe,La Liga,26,1995,32.6,56,32,24,26,6,18,49,36.7,31,42,13,29,71,127,41
1618,Nikola Maksimović,rs,DF,,Genoa,Serie A,29,1991,12.4,14,6,10,4,0,7,9,77.8,2,17,11,6,12,26,61
1619,Kévin Malcuit,ma,DF,MF,Napoli,Serie A,30,1991,3.2,4,2,4,0,0,2,2,100.0,0,3,0,3,8,12,6
1620,Daniel Maldini,it,MF,,Milan,Serie A,19,2001,1.6,8,3,4,3,1,2,6,33.3,4,4,0,4,1,9,0
1621,Youssef Maleh,ma,MF,,Fiorentina,Serie A,22,1998,11.3,27,16,8,13,6,12,25,48.0,13,14,1,13,6,33,2
1622,Donyell Malen,nl,FW,,Dortmund,Bundesliga,22,1999,18.7,13,10,4,5,4,7,13,53.8,6,10,0,10,10,23,11
1623,Ruslan Malinovskyi,ua,MF,FW,Atalanta,Serie A,28,1993,17.7,18,10,3,10,5,5,19,26.3,14,27,3,24,5,23,1
1624,Hugo Mallo,es,DF,,Celta Vigo,La Liga,30,1991,20.3,45,25,24,19,2,16,31,51.6,15,23,9,14,20,65,53
1625,Lennard Maloney,us,DF,,Dortmund,Bundesliga,21,1999,0.1,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,0
1626,Mickael Malsa,mq,MF,,Levante,La Liga,25,1995,12.7,37,17,16,18,3,15,42,35.7,27,20,8,12,18,55,15
1627,Giorgi Mamardashvili,ge,GK,,Valencia,La Liga,20,2000,18.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,6
1628,Rey Manaj,al,FW,,Spezia,Serie A,24,1997,19.6,19,12,3,11,5,6,26,23.1,20,16,0,16,4,23,13
1629,Hianga Mananga Mbock,fr,MF,,Brest,Ligue 1,21,1999,8.9,18,12,8,7,3,9,21,42.9,12,5,2,3,5,23,6
1630,Vincent Manceau,fr,DF,,Angers,Ligue 1,32,1989,26.2,32,19,18,13,1,14,37,37.8,23,23,6,17,32,64,72
1631,Gianluca Mancini,it,DF,,Roma,Serie A,25,1996,32.0,41,25,22,18,1,18,33,54.5,15,38,19,19,39,80,69
1632,Leonardo Mancuso,it,FW,,Empoli,Serie A,29,1992,4.7,1,1,0,1,0,0,6,0.0,6,2,0,2,1,2,2
1633,Steve Mandanda,fr,GK,,Marseille,Ligue 1,36,1985,9.0,0,0,0,0,0,0,1,0.0,1,1,0,1,1,1,4
1634,Reinildo Mandava,mz,DF,,Atlético Madrid,La Liga,27,1994,14.4,45,25,30,14,1,22,30,73.3,8,18,9,9,21,66,38
1635,Reinildo Mandava,mz,DF,,Lille,Ligue 1,27,1994,16.9,43,23,29,11,3,32,51,62.7,19,13,4,9,37,80,55
1636,Aïssa Mandi,dz,DF,,Villarreal,La Liga,29,1991,15.3,11,5,2,8,1,3,6,50.0,3,17,14,3,13,24,49
1637,Rolando Mandragora,it,MF,,Torino,Serie A,24,1997,14.7,21,10,3,16,2,12,21,57.1,9,18,4,14,10,31,13
1638,Anthony Mandrea,dz,GK,,Angers,Ligue 1,24,1996,10.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,9
1639,Sadio Mané,sn,FW,,Liverpool,Premier League,29,1992,31.3,33,20,7,14,12,8,26,30.8,18,30,1,29,8,41,15
1640,Eliaquim Mangala,fr,DF,,Saint-Étienne,Ligue 1,30,1991,13.1,17,12,12,5,0,8,12,66.7,4,11,8,3,17,34,61
1641,Orel Mangala,be,MF,,Stuttgart,Bundesliga,23,1998,20.6,17,10,5,7,5,11,22,50.0,11,11,4,7,12,29,19
1642,Thomas Mangani,fr,MF,,Angers,Ligue 1,34,1987,24.4,58,30,23,34,1,31,68,45.6,37,38,11,27,36,94,29
1643,Ricardo Mangas,pt,DF,,Bordeaux,Ligue 1,23,1998,26.1,35,22,22,8,5,26,41,63.4,15,18,4,14,25,60,47
1644,Kostas Manolas,gr,DF,,Napoli,Serie A,30,1991,3.5,2,2,1,1,0,2,3,66.7,1,2,1,1,4,6,10
1645,Javier Manquillo,es,DF,,Newcastle Utd,Premier League,27,1994,14.0,39,29,28,10,1,21,36,58.3,15,15,6,9,10,49,32
1646,Myziane Maolida,km,MF,,Nice,Ligue 1,22,1999,0.4,1,0,0,1,0,0,0,,0,1,0,1,0,1,0
1647,Myziane Maolida,km,FW,MF,Hertha BSC,Bundesliga,22,1999,8.6,7,4,5,1,1,3,9,33.3,6,5,0,5,1,8,6
1648,Sekou Mara,fr,FW,MF,Bordeaux,Ligue 1,19,2002,10.1,8,4,1,1,6,1,8,12.5,7,7,0,7,2,10,6
1649,Nikola Maraš,rs,DF,,Rayo Vallecano,La Liga,25,1995,11.6,13,9,12,1,0,9,15,60.0,6,17,13,4,15,28,51
1650,Fernando Marçal,br,MF,DF,Wolves,Premier League,32,1989,16.1,42,22,27,14,1,21,37,56.8,16,25,4,21,28,70,52
1651,Marcelo,br,DF,,Real Madrid,La Liga,33,1988,5.8,8,4,2,3,3,5,10,50.0,5,7,2,5,1,9,11
1652,Marcelo,br,DF,,Bordeaux,Ligue 1,34,1987,10.0,9,5,7,2,0,4,6,66.7,2,4,3,1,13,22,46
1653,Marcelo,br,DF,,Lyon,Ligue 1,34,1987,2.0,4,3,0,4,0,4,6,66.7,2,3,2,1,4,8,10
1654,Solly March,eng,DF,FW,Brighton,Premier League,27,1994,19.4,30,17,11,9,10,7,22,31.8,15,22,3,19,17,47,25
1655,Riccardo Marchizza,it,DF,,Empoli,Serie A,23,1998,15.0,21,15,11,8,2,11,16,68.8,5,15,6,9,10,31,24
1656,Gian Marco Ferrari,it,DF,,Sassuolo,Serie A,29,1992,34.7,16,11,10,6,0,10,23,43.5,13,37,27,10,43,59,114
1657,Iván Marcone,ar,MF,,Elche,La Liga,31,1990,9.0,24,14,17,6,1,12,24,50.0,12,8,3,5,12,36,13
1658,Óscar de Marcos,es,DF,,Athletic Club,La Liga,32,1989,18.7,50,37,24,19,7,28,43,65.1,15,20,3,17,19,69,27
1659,Davide Marfella,it,GK,,Napoli,Serie A,21,1999,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1660,José Mari,es,MF,,Cádiz,La Liga,33,1987,4.3,14,7,3,10,1,7,8,87.5,1,4,1,3,7,21,2
1661,Pablo Marí,es,DF,,Arsenal,Premier League,27,1993,2.0,5,3,1,3,1,3,6,50.0,3,5,4,1,3,8,10
1662,Pablo Marí,es,DF,,Udinese,Serie A,27,1993,14.9,16,8,8,6,2,8,16,50.0,8,18,12,6,21,37,72
1663,José María Giménez,uy,DF,,Atlético Madrid,La Liga,26,1995,22.7,18,12,12,6,0,8,16,50.0,8,25,19,6,25,43,96
1664,Mariano,do,FW,,Real Madrid,La Liga,27,1993,3.8,2,0,2,0,0,0,0,,0,2,0,2,1,3,3
1665,Răzvan Marin,ro,MF,,Cagliari,Serie A,25,1996,31.3,42,21,16,22,4,24,54,44.4,30,23,5,18,10,52,17
1666,Guillermo Maripán,cl,DF,,Monaco,Ligue 1,27,1994,20.4,36,24,27,9,0,20,40,50.0,20,21,14,7,25,61,66
1667,Mika Màrmol,es,DF,,Barcelona,La Liga,19,2002,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1668,Omar Marmoush,eg,FW,,Wolfsburg,Bundesliga,22,1999,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1669,Omar Marmoush,eg,FW,,Stuttgart,Bundesliga,22,1999,17.5,26,17,6,14,6,4,20,20.0,16,9,1,8,7,33,6
1670,Marquinhos,br,DF,,Paris S-G,Ligue 1,27,1994,31.8,37,14,25,11,1,20,35,57.1,15,35,19,16,16,53,102
1671,Roger Martí,es,FW,,Levante,La Liga,30,1991,23.5,23,14,3,13,7,8,30,26.7,22,14,0,14,2,25,8
1672,Anthony Martial,fr,FW,,Manchester Utd,Premier League,25,1995,2.4,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,1
1673,Anthony Martial,fr,FW,MF,Sevilla,La Liga,25,1995,5.4,2,1,0,0,2,2,6,33.3,4,4,0,4,0,2,3
1674,Martín,es,MF,,Cádiz,La Liga,22,1999,1.3,2,2,0,2,0,0,0,,0,1,0,1,1,3,3
1675,Aarón Martín,es,DF,,Mainz 05,Bundesliga,24,1997,25.5,54,33,32,18,4,24,55,43.6,31,24,4,20,20,74,35
1676,Ander Martin,es,FW,MF,Real Sociedad,La Liga,20,2000,1.0,1,0,0,1,0,1,1,100.0,0,0,0,0,3,4,1
1677,Andrés Martín,es,FW,MF,Rayo Vallecano,La Liga,22,1999,2.1,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0
1678,Carlos Martín,es,DF,,Atlético Madrid,La Liga,19,2002,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
1679,Iván Martín,es,MF,FW,Alavés,La Liga,22,1999,1.8,1,1,1,0,0,0,1,0.0,1,2,0,2,1,2,1
1680,Jonas Martin,fr,MF,,Rennes,Ligue 1,31,1990,23.4,35,20,12,21,2,19,53,35.8,34,17,3,14,22,57,28
1681,Gabriel Martinelli,br,FW,MF,Arsenal,Premier League,20,2001,20.7,27,19,7,14,6,10,29,34.5,19,26,1,25,20,47,15
1682,Emiliano Martínez,ar,GK,,Aston Villa,Premier League,28,1992,36.0,1,1,1,0,0,1,3,33.3,2,0,0,0,0,1,6
1683,Iñigo Martínez,es,DF,,Athletic Club,La Liga,30,1991,26.0,28,13,18,7,3,14,23,60.9,9,22,10,12,39,67,143
1684,Javi Martínez,es,MF,FW,Osasuna,La Liga,21,1999,9.8,21,14,8,11,2,10,29,34.5,19,6,0,6,9,30,10
1685,Josep Martinez,es,GK,,RB Leipzig,Bundesliga,23,1998,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1686,Lautaro Martínez,ar,FW,,Inter,Serie A,23,1997,25.4,20,10,3,10,7,6,11,54.5,5,21,1,20,18,38,6
1687,Pablo Martínez,es,MF,,Levante,La Liga,23,1998,7.3,15,8,7,8,0,4,13,30.8,9,6,3,3,15,30,5
1688,Lucas Martínez Quarta,ar,DF,,Fiorentina,Serie A,25,1996,15.9,36,25,23,11,2,21,34,61.8,13,22,9,13,19,55,46
1689,Gelson Martins,pt,MF,FW,Monaco,Ligue 1,26,1995,21.2,42,27,10,26,6,21,59,35.6,38,26,1,25,17,59,4
1690,Adam Marušić,me,DF,,Lazio,Serie A,28,1992,30.2,30,18,16,12,2,13,32,40.6,19,19,8,11,41,71,71
1691,Omar Mascarell,gq,MF,,Elche,La Liga,28,1993,27.7,46,26,16,23,7,24,60,40.0,36,42,14,28,48,94,52
1692,Andrea Masiello,it,DF,,Genoa,Serie A,35,1986,5.7,5,3,4,1,0,4,7,57.1,3,8,4,4,11,16,20
1693,Adam Masina,ma,DF,,Watford,Premier League,27,1994,12.0,24,13,11,10,3,12,29,41.4,17,18,6,12,18,42,45
1694,Erhan Mašović,rs,DF,,Bochum,Bundesliga,22,1998,17.2,35,20,21,13,1,21,33,63.6,12,28,19,9,34,69,64
1695,Roberto Massimo,de,DF,FW,Stuttgart,Bundesliga,20,2000,9.7,14,5,6,7,1,4,16,25.0,12,9,0,9,3,17,6
1696,Arthur Masuaku,cd,DF,FW,West Ham,Premier League,27,1993,7.2,31,23,19,11,1,14,23,60.9,9,9,1,8,9,40,17
1697,Jaime Mata,es,FW,,Getafe,La Liga,32,1988,7.5,7,5,3,1,3,1,9,11.1,8,4,1,3,1,8,5
1698,Juan Mata,es,MF,,Manchester Utd,Premier League,33,1988,2.6,6,4,2,3,1,3,5,60.0,2,1,0,1,1,7,1
1699,Pape Matar Sarr,sn,MF,,Metz,Ligue 1,18,2002,23.7,45,26,21,23,1,18,39,46.2,21,33,3,30,29,74,22
1700,Eliot Matazo,be,MF,,Monaco,Ligue 1,19,2002,8.8,8,7,4,4,0,2,11,18.2,9,11,3,8,13,21,9
1701,Aleš Matějů,cz,DF,,Venezia,Serie A,25,1996,8.1,16,12,10,5,1,13,29,44.8,16,10,6,4,9,25,15
1702,Jean-Philippe Mateta,fr,FW,,Crystal Palace,Premier League,24,1997,12.7,8,4,2,5,1,3,18,16.7,15,11,3,8,4,12,13
1703,Nemanja Matić,rs,MF,,Manchester Utd,Premier League,32,1988,15.4,31,18,19,11,1,15,31,48.4,16,21,6,15,31,62,21
1704,Joël Matip,cm,DF,,Liverpool,Premier League,29,1991,31.0,47,34,23,19,5,20,31,64.5,11,26,14,12,44,91,93
1705,Chrislain Matsima,fr,DF,,Monaco,Ligue 1,19,2002,1.5,3,2,1,2,0,2,7,28.6,5,3,3,0,1,4,6
1706,Azor Matusiwa,nl,MF,,Reims,Ligue 1,23,1998,27.4,58,32,28,26,4,26,55,47.3,29,49,19,30,62,120,43
1707,Neal Maupay,fr,FW,,Brighton,Premier League,24,1996,25.3,17,10,2,6,9,4,18,22.2,14,21,2,19,2,19,2
1708,Stephy Mavididi,eng,FW,MF,Montpellier,Ligue 1,23,1998,25.5,24,13,11,7,6,14,39,35.9,25,23,2,21,8,32,11
1709,Konstantinos Mavropanos,gr,DF,,Stuttgart,Bundesliga,23,1997,30.1,57,39,35,21,1,30,51,58.8,21,46,23,23,69,126,174
1710,Eric Maxim Choupo-Moting,cm,FW,MF,Bayern Munich,Bundesliga,32,1989,4.2,10,9,3,6,1,3,10,30.0,7,1,0,1,5,15,2
1711,Luís Maximiano,pt,GK,,Granada,La Liga,22,1999,34.8,3,1,3,0,0,3,6,50.0,3,0,0,0,1,4,16
1712,Borja Mayoral,es,FW,DF,Roma,Serie A,24,1997,1.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1713,Borja Mayoral,es,FW,,Getafe,La Liga,24,1997,11.6,7,5,2,3,2,1,2,50.0,1,10,4,6,4,11,3
1714,Derek Mazou-Sacko,fr,FW,DF,Troyes,Ligue 1,16,2004,0.0,1,0,0,0,1,1,1,100.0,0,0,0,0,0,1,1
1715,Pasquale Mazzocchi,it,DF,,Venezia,Serie A,26,1995,13.8,18,8,11,4,3,10,26,38.5,16,11,8,3,21,39,31
1716,Pasquale Mazzocchi,it,DF,,Salernitana,Serie A,26,1995,14.1,28,19,15,11,2,14,34,41.2,20,5,0,5,11,39,31
1717,Kevin Mbabu,ch,DF,,Wolfsburg,Bundesliga,26,1995,15.5,31,20,21,5,5,12,23,52.2,11,25,8,17,35,66,35
1718,Kylian Mbappé,fr,FW,,Paris S-G,Ligue 1,22,1998,33.6,11,8,1,4,6,7,13,53.8,6,6,0,6,5,16,13
1719,Ibrahima Mbaye,sn,DF,,Bologna,Serie A,26,1994,1.2,1,1,1,0,0,1,2,50.0,1,1,1,0,1,2,6
1720,Amadou Mbengue,sn,DF,MF,Metz,Ligue 1,19,2002,6.8,19,10,10,9,0,11,22,50.0,11,7,2,5,10,29,19
1721,Bryan Mbeumo,cm,FW,,Brentford,Premier League,21,1999,32.3,28,16,1,12,15,6,20,30.0,14,21,6,15,11,39,20
1722,Jason Mbock,fr,FW,,Angers,Ligue 1,21,1999,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1723,Jordi Mboula,es,FW,,Mallorca,La Liga,22,1999,4.8,8,2,3,3,2,5,9,55.6,4,7,1,6,3,11,3
1724,Moustapha Mbow,sn,DF,,Reims,Ligue 1,21,2000,1.0,6,6,3,2,1,3,3,100.0,0,0,0,0,1,7,6
1725,Nathanael Mbuku,cd,FW,MF,Reims,Ligue 1,19,2002,15.8,14,13,4,7,3,2,8,25.0,6,14,0,14,11,25,4
1726,James McArthur,sct,MF,,Crystal Palace,Premier League,33,1987,16.0,33,23,13,19,1,16,44,36.4,28,23,9,14,30,63,27
1727,James Mcatee,eng,MF,FW,Manchester City,Premier League,18,2002,0.2,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,0
1728,Kasey McAteer,ie,FW,,Leicester City,Premier League,19,2001,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1729,Liam McCarron,sct,FW,,Leeds United,Premier League,20,2001,0.1,0,0,0,0,0,0,0,,0,1,0,1,0,0,0
1730,Alex McCarthy,eng,GK,,Southampton,Premier League,31,1989,17.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,4
1731,John McGinn,sct,MF,,Aston Villa,Premier League,26,1994,34.3,106,64,35,55,16,54,104,51.9,50,53,6,47,35,141,34
1732,Weston McKennie,us,MF,,Juventus,Serie A,22,1998,15.2,20,11,11,7,2,8,26,30.8,18,17,8,9,23,43,20
