Rk,Player,Nation,Pos1,Pos2,Squad,Comp,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
2480,Rayan Souici,fr,DF,,Saint-Étienne,Ligue 1,22,1998,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
2481,Cebio Soukou,bj,FW,MF,Arminia,Bundesliga,27,1992,5.1,12,8,5,5,2,6,11,54.5,5,3,0,3,3,15,4,Matches
2482,Adama Soumaoro,fr,DF,,Bologna,it Serie A,28,1992,19.5,24,14,17,7,0,6,12,50.0,6,28,23,5,20,44,72,Matches
2483,Adama Soumaoro,fr,DF,,Lille,Ligue 1,28,1992,1.6,1,0,0,0,1,0,0,,0,1,1,0,2,3,2,Matches
2484,Boubakary Soumaré,fr,MF,,Lille,Ligue 1,21,1999,21.3,44,29,16,25,3,14,29,48.3,15,14,6,8,39,83,21,Matches
2485,Yaya Soumaré,fr,FW,,Lyon,Ligue 1,20,2000,0.0,1,1,1,0,0,1,2,50.0,1,0,0,0,2,3,0,Matches
2486,Arnaud Souquet,fr,DF,,Montpellier,Ligue 1,28,1992,13.6,50,33,35,13,2,27,48,56.3,21,15,6,9,17,67,34,Matches
2487,Ansou Sow,sn,MF,,Lens,Ligue 1,20,2000,0.1,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,Matches
2488,Djibril Sow,ch,MF,,Eint Frankfurt,Bundesliga,23,1997,24.2,58,33,19,32,7,18,41,43.9,23,31,8,23,51,109,17,Matches
2489,Saidou Sow,gn,DF,,Saint-Étienne,Ligue 1,18,2002,11.1,23,12,17,6,0,13,19,68.4,6,12,8,4,14,37,39,Matches
2490,Çağlar Söyüncü,tr,DF,,Leicester City,Premier League,24,1996,20.2,27,17,13,14,0,17,30,56.7,13,12,9,3,28,55,80,Matches
2491,Leonardo Spinazzola,it,DF,,Roma,it Serie A,27,1993,23.6,12,6,3,9,0,8,20,40.0,12,16,1,15,25,37,31,Matches
2492,Marco Sportiello,it,GK,,Atalanta,it Serie A,28,1992,14.0,2,2,2,0,0,1,3,33.3,2,0,0,0,2,4,5,Matches
2493,Mattia Sprocati,it,MF,FW,Parma,it Serie A,27,1993,0.2,1,0,0,1,0,1,1,100.0,0,0,0,0,1,2,0,Matches
2494,Jerry St. Juste,nl,DF,,Mainz 05,Bundesliga,23,1996,32.0,65,38,37,26,2,20,36,55.6,16,46,27,19,64,129,82,Matches
2495,Benjamin Stambouli,fr,DF,MF,Schalke 04,Bundesliga,29,1990,21.7,45,29,24,18,3,15,37,40.5,22,42,14,28,49,94,45,Matches
2496,Josip Stanišić,hr,DF,,Bayern Munich,Bundesliga,20,2000,1.0,2,2,1,1,0,1,1,100.0,0,3,0,3,2,4,2,Matches
2497,Niklas Stark,de,DF,MF,Hertha BSC,Bundesliga,25,1995,31.0,49,28,20,27,2,13,31,41.9,18,43,16,27,42,91,101,Matches
2498,Renato Steffen,ch,FW,MF,Wolfsburg,Bundesliga,28,1991,17.4,24,15,6,12,6,13,24,54.2,11,21,2,19,22,46,15,Matches
2499,Zack Steffen,us,GK,,Manchester City,Premier League,25,1995,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
2500,Pascal Stenzel,de,DF,,Stuttgart,Bundesliga,24,1996,14.2,33,14,15,17,1,22,50,44.0,28,19,4,15,26,59,39,Matches
2501,Dale Stephens,eng,MF,,Burnley,Premier League,31,1989,2.9,11,6,2,7,2,3,6,50.0,3,3,0,3,8,19,2,Matches
2502,Jack Stephens,eng,DF,,Southampton,Premier League,26,1994,17.1,34,19,19,15,0,17,38,44.7,21,25,14,11,28,62,64,Matches
2503,Raheem Sterling,eng,FW,,Manchester City,Premier League,25,1994,28.2,21,10,5,12,4,5,12,41.7,7,15,0,15,15,36,4,Matches
2504,Enda Stevens,ie,DF,,Sheffield Utd,Premier League,30,1990,30.0,59,26,32,19,8,33,58,56.9,25,41,12,29,22,81,81,Matches
2505,Lars Stindl,de,MF,FW,Gladbach,Bundesliga,31,1988,21.8,24,17,3,16,5,7,32,21.9,25,26,3,23,13,37,14,Matches
2506,Kevin Stöger,at,MF,FW,Mainz 05,Bundesliga,26,1993,6.0,12,6,2,9,1,5,16,31.3,11,5,0,5,6,18,4,Matches
2507,John Stones,eng,DF,,Manchester City,Premier League,26,1994,21.5,21,10,13,5,3,9,14,64.3,5,23,15,8,18,39,56,Matches
2508,Thomas Strakosha,al,GK,,Lazio,it Serie A,25,1995,9.0,1,1,1,0,0,0,0,,0,0,0,0,1,2,4,Matches
2509,Tobias Strobl,de,MF,,Augsburg,Bundesliga,30,1990,20.5,21,10,12,9,0,10,30,33.3,20,21,8,13,28,49,27,Matches
2510,Kevin Strootman,nl,MF,,Genoa,it Serie A,30,1990,14.6,30,18,13,15,2,14,32,43.8,18,35,3,32,25,55,18,Matches
2511,Kevin Strootman,nl,MF,FW,Marseille,Ligue 1,30,1990,2.6,9,6,5,4,0,4,8,50.0,4,5,2,3,5,14,7,Matches
2512,Pascal Struijk,nl,DF,MF,Leeds United,Premier League,20,1999,23.1,49,30,28,19,2,17,28,60.7,11,35,21,14,47,96,92,Matches
2513,Jens Stryger Larsen,dk,DF,,Udinese,it Serie A,29,1991,29.3,17,11,14,3,0,8,25,32.0,17,26,11,15,24,41,65,Matches
2514,Stefano Sturaro,it,MF,,Hellas Verona,it Serie A,27,1993,4.7,4,3,3,0,1,2,8,25.0,6,5,1,4,5,9,10,Matches
2515,Stefano Sturaro,it,MF,,Genoa,it Serie A,27,1993,4.9,11,5,3,6,2,3,15,20.0,12,5,0,5,7,18,2,Matches
2516,Damián Suárez,uy,DF,,Getafe,La Liga,32,1988,27.0,59,39,29,23,7,30,81,37.0,51,43,2,41,31,90,42,Matches
2517,Denis Suárez,es,MF,,Celta Vigo,La Liga,26,1994,31.7,64,32,22,30,12,21,94,22.3,73,30,2,28,22,86,15,Matches
2518,Luis Suárez,uy,FW,,Atlético Madrid,La Liga,33,1987,27.9,11,7,0,4,7,3,12,25.0,9,7,0,7,5,16,13,Matches
2519,Marek Suchý,cz,DF,,Augsburg,Bundesliga,32,1988,3.4,4,2,1,3,0,1,2,50.0,1,3,3,0,4,8,9,Matches
2520,Niklas Süle,de,DF,,Bayern Munich,Bundesliga,24,1995,16.7,32,21,15,14,3,13,21,61.9,8,24,12,12,21,53,36,Matches
2521,Suso,es,FW,,Sevilla,La Liga,26,1993,24.6,20,10,8,6,6,10,41,24.4,31,12,0,12,8,28,8,Matches
2522,Bosko Sutalo,hr,DF,,Atalanta,it Serie A,20,2000,2.6,5,5,0,3,2,4,5,80.0,1,2,1,1,2,7,7,Matches
2523,Mattias Svanberg,se,MF,,Bologna,it Serie A,21,1999,20.6,38,17,21,9,8,16,45,35.6,29,25,4,21,30,68,25,Matches
2524,Abdoulaye Sylla,gn,DF,,Nantes,Ligue 1,20,2000,0.1,2,1,2,0,0,1,1,100.0,0,1,0,1,0,2,1,Matches
2525,Issiaga Sylla,gn,DF,MF,Lens,Ligue 1,26,1994,12.4,28,20,11,17,0,11,21,52.4,10,13,3,10,16,44,21,Matches
2526,Eddy Sylvestre,fr,FW,MF,Nice,Ligue 1,20,1999,1.1,1,1,1,0,0,0,1,0.0,1,1,0,1,1,2,0,Matches
2527,Ádám Szalai,hu,FW,,Mainz 05,Bundesliga,32,1987,8.1,7,6,3,2,2,2,8,25.0,6,4,1,3,2,9,4,Matches
2528,Wojciech Szczęsny,pl,GK,,Juventus,it Serie A,30,1990,29.7,0,0,0,0,0,0,0,,0,2,0,2,3,3,5,Matches
2529,Frederik Sørensen,dk,DF,,Köln,Bundesliga,28,1992,1.1,2,1,0,2,0,1,1,100.0,0,2,0,2,0,2,0,Matches
2530,Alexander Sørloth,no,FW,,RB Leipzig,Bundesliga,24,1995,16.0,7,5,0,5,2,2,14,14.3,12,13,2,11,3,10,13,Matches
2531,Tachi,es,DF,,Alavés,La Liga,22,1997,9.4,11,9,9,2,0,6,14,42.9,8,9,6,3,11,22,32,Matches
2532,Jonathan Tah,de,DF,,Leverkusen,Bundesliga,24,1996,24.7,30,17,19,9,2,11,21,52.4,10,19,12,7,33,63,89,Matches
2533,Waniss Taibi,fr,MF,,Angers,Ligue 1,18,2002,0.4,0,0,0,0,0,0,2,0.0,2,1,0,1,0,0,0,Matches
2534,Flavien Tait,fr,MF,FW,Rennes,Ligue 1,27,1993,15.2,26,11,11,12,3,10,32,31.3,22,17,3,14,13,39,2,Matches
2535,Adrien Tameze,cm,MF,,Hellas Verona,it Serie A,26,1994,25.6,39,25,23,15,1,11,27,40.7,16,31,8,23,32,71,46,Matches
2536,Japhet Tanganga,eng,DF,,Tottenham,Premier League,21,1999,5.4,5,4,3,2,0,1,3,33.3,2,6,5,1,3,8,15,Matches
2537,Renato Tapia,pe,MF,,Celta Vigo,La Liga,25,1995,30.0,93,44,50,34,9,32,83,38.6,51,56,13,43,53,146,75,Matches
2538,Edmond Tapsoba,bf,DF,,Leverkusen,Bundesliga,21,1999,29.5,54,28,35,18,1,21,45,46.7,24,55,29,26,48,102,96,Matches
2539,Matt Targett,eng,DF,,Aston Villa,Premier League,24,1995,37.8,83,39,52,20,11,56,88,63.6,32,40,14,26,55,138,102,Matches
2540,James Tarkowski,eng,DF,,Burnley,Premier League,27,1992,36.0,66,39,52,11,3,25,49,51.0,24,54,42,12,44,110,163,Matches
2541,Ciprian Tătărușanu,ro,GK,,Milan,it Serie A,34,1986,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
2542,Percy Tau,za,FW,,Brighton,Premier League,26,1994,1.1,1,1,1,0,0,0,2,0.0,2,1,0,1,0,1,1,Matches
2543,Niklas Tauer,de,MF,DF,Mainz 05,Bundesliga,19,2001,0.8,1,1,0,1,0,1,2,50.0,1,3,1,2,3,4,1,Matches
2544,Heriberto Tavares,pt,FW,MF,Brest,Ligue 1,23,1997,0.5,2,0,0,0,2,1,3,33.3,2,0,0,0,1,3,1,Matches
2545,Sidnei Tavares,pt,MF,,Leicester City,Premier League,18,2001,0.9,1,1,0,1,0,0,0,,0,1,1,0,0,1,0,Matches
2546,Tomás Tavares,pt,MF,DF,Alavés,La Liga,19,2001,0.7,2,1,2,0,0,2,2,100.0,0,1,0,1,0,2,1,Matches
2547,Charlie Taylor,eng,DF,,Burnley,Premier League,26,1993,27.0,48,28,30,15,3,25,46,54.3,21,36,19,17,29,77,87,Matches
2548,Neil Taylor,wls,DF,,Aston Villa,Premier League,31,1989,0.2,1,1,1,0,0,0,0,,0,1,0,1,0,1,0,Matches
2549,Allan Tchaptchet,fr,DF,,Southampton,Premier League,18,2001,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
2550,Warren Tchimbembé,cg,MF,FW,Metz,Ligue 1,22,1998,5.5,7,4,4,3,0,3,9,33.3,6,6,1,5,2,9,3,Matches
2551,Aurélien Tchouaméni,fr,MF,,Monaco,Ligue 1,20,2000,34.0,127,68,47,62,18,48,92,52.2,44,39,11,28,60,187,47,Matches
2552,Álvaro Tejero,es,DF,,Eibar,La Liga,24,1996,1.2,1,1,0,0,1,1,3,33.3,2,1,0,1,3,4,6,Matches
2553,Nathan Tella,ng,FW,MF,Southampton,Premier League,21,1999,8.3,8,5,1,4,3,6,15,40.0,9,13,0,13,3,11,2,Matches
2554,Alex Telles,br,DF,,Manchester Utd,Premier League,27,1992,7.7,14,7,10,3,1,8,17,47.1,9,7,2,5,16,30,20,Matches
2555,Andrés Tello,co,DF,MF,Benevento,it Serie A,23,1996,4.6,9,6,8,0,1,5,20,25.0,15,8,1,7,6,15,6,Matches
2556,Cristian Tello,es,FW,MF,Betis,La Liga,28,1991,14.3,16,10,5,9,2,4,22,18.2,18,14,0,14,11,27,8,Matches
2557,Lino Tempelmann,de,MF,,Freiburg,Bundesliga,21,1999,3.0,5,3,2,2,1,0,4,0.0,4,6,1,5,2,7,6,Matches
2558,Hidde ter Avest,nl,DF,,Udinese,it Serie A,23,1997,3.9,5,2,3,2,0,2,5,40.0,3,3,1,2,2,7,5,Matches
2559,Marc-André ter Stegen,de,GK,,Barcelona,La Liga,28,1992,31.0,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,12,Matches
2560,Pietro Terracciano,it,GK,,Fiorentina,it Serie A,30,1990,3.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,Matches
2561,Martin Terrier,fr,FW,MF,Rennes,Ligue 1,23,1997,27.1,33,15,5,15,13,10,36,27.8,26,23,0,23,16,49,7,Matches
2562,Claudio Terzi,it,DF,,Spezia,it Serie A,36,1984,20.8,34,21,19,14,1,19,28,67.9,9,23,12,11,35,69,55,Matches
2563,Kenny Tete,nl,DF,MF,Fulham,Premier League,24,1995,16.5,48,30,27,16,5,10,18,55.6,8,14,5,9,27,75,49,Matches
2564,Kenny Tete,nl,DF,,Lyon,Ligue 1,24,1995,0.2,2,0,1,1,0,0,0,,0,0,0,0,2,4,0,Matches
2565,Cedric Teuchert,de,FW,MF,Union Berlin,Bundesliga,23,1997,8.4,7,5,2,4,1,3,16,18.8,13,12,0,12,5,12,6,Matches
2566,Florian Thauvin,fr,FW,MF,Marseille,Ligue 1,27,1993,30.4,40,22,14,21,5,20,54,37.0,34,26,2,24,14,54,11,Matches
2567,Malick Thiaw,de,DF,,Schalke 04,Bundesliga,18,2001,16.1,42,27,24,17,1,15,26,57.7,11,17,12,5,33,75,70,Matches
2568,Jan Thielmann,de,FW,MF,Köln,Bundesliga,18,2002,11.4,11,6,1,8,2,5,9,55.6,4,10,1,9,9,20,2,Matches
2569,Sada Thioub,sn,FW,MF,Angers,Ligue 1,25,1995,14.0,17,14,7,6,4,7,23,30.4,16,10,0,10,9,26,3,Matches
2570,Luke Thomas,eng,DF,,Leicester City,Premier League,19,2001,10.8,23,14,11,5,7,14,21,66.7,7,15,2,13,17,40,21,Matches
2571,Romain Thomas,fr,DF,,Angers,Ligue 1,32,1988,33.6,47,25,34,11,2,20,35,57.1,15,35,20,15,50,97,138,Matches
2572,Adrien Thomasson,fr,MF,FW,Strasbourg,Ligue 1,26,1993,29.2,36,17,8,16,12,12,58,20.7,46,44,5,39,22,58,2,Matches
2573,Erik Thommy,de,MF,DF,Stuttgart,Bundesliga,25,1994,3.5,3,1,0,3,0,0,3,0.0,3,3,0,3,3,6,4,Matches
2574,Morten Thorsby,no,MF,,Sampdoria,it Serie A,24,1996,29.4,76,42,32,36,8,20,60,33.3,40,51,16,35,25,101,30,Matches
2575,Khéphren Thuram,fr,MF,,Nice,Ligue 1,19,2001,16.6,32,16,5,21,6,9,27,33.3,18,21,9,12,18,50,22,Matches
2576,Marcus Thuram,fr,FW,MF,Gladbach,Bundesliga,22,1997,19.2,24,14,9,10,5,10,23,43.5,13,27,4,23,15,39,13,Matches
2577,Cheikh Tidiane Sabaly,sn,FW,,Metz,Ligue 1,21,1999,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
2578,Youri Tielemans,be,MF,,Leicester City,Premier League,23,1997,37.3,86,45,32,38,16,45,108,41.7,63,35,8,27,46,132,20,Matches
2579,Kieran Tierney,sct,DF,,Arsenal,Premier League,23,1997,25.5,27,15,5,14,8,11,31,35.5,20,31,10,21,16,43,63,Matches
2580,Steffen Tigges,de,FW,DF,Dortmund,Bundesliga,22,1998,0.6,4,4,0,1,3,2,3,66.7,1,1,0,1,0,4,1,Matches
2581,Guus Til,nl,FW,,Freiburg,Bundesliga,22,1997,1.4,4,3,2,1,1,2,3,66.7,1,2,0,2,2,6,2,Matches
2582,David Timor,es,MF,DF,Getafe,La Liga,30,1989,15.5,13,9,5,6,2,9,21,42.9,12,5,1,4,19,32,32,Matches
2583,Jean-Clair Todibo,fr,DF,,Nice,Ligue 1,20,1999,14.8,25,15,16,9,0,16,31,51.6,15,13,7,6,19,44,48,Matches
2584,Karl Toko Ekambi,cm,FW,,Lyon,Ligue 1,27,1992,31.2,16,10,5,3,8,8,32,25.0,24,20,1,19,26,42,8,Matches
2585,Corentin Tolisso,fr,MF,,Bayern Munich,Bundesliga,25,1994,8.7,19,19,4,11,4,9,29,31.0,20,15,2,13,6,25,8,Matches
2586,Jeremy Toljan,de,DF,,Sassuolo,it Serie A,25,1994,16.6,21,12,16,3,2,12,27,44.4,15,15,7,8,13,34,28,Matches
2587,Rafael Tolói,it,DF,,Atalanta,it Serie A,29,1990,28.2,51,23,21,26,4,26,48,54.2,22,37,7,30,33,84,66,Matches
2588,Takehiro Tomiyasu,jp,DF,,Bologna,it Serie A,21,1998,30.2,47,31,27,14,6,21,34,61.8,13,37,19,18,54,101,106,Matches
2589,James Tomkins,eng,DF,,Crystal Palace,Premier League,31,1989,6.1,4,2,4,0,0,3,4,75.0,1,4,3,1,4,8,45,Matches
2590,Fikayo Tomori,eng,DF,,Chelsea,Premier League,22,1997,0.5,2,1,2,0,0,0,0,,0,1,1,0,2,4,8,Matches
2591,Fikayo Tomori,eng,DF,,Milan,it Serie A,22,1997,16.3,28,18,17,9,2,8,14,57.1,6,32,20,12,18,46,61,Matches
2592,Sandro Tonali,it,MF,,Milan,it Serie A,20,2000,14.8,28,19,14,13,1,13,28,46.4,15,18,5,13,22,50,18,Matches
2593,Lorenzo Tonelli,it,DF,,Sampdoria,it Serie A,30,1990,19.8,33,18,20,11,2,10,21,47.6,11,21,14,7,25,58,94,Matches
2594,Toño,es,DF,FW,Levante,La Liga,30,1989,8.1,4,0,4,0,0,0,2,0.0,2,10,1,9,7,11,12,Matches
2595,Ömer Toprak,tr,DF,,Werder Bremen,Bundesliga,31,1989,21.6,23,16,15,6,2,12,24,50.0,12,27,16,11,36,59,115,Matches
2596,Tyron Tormin,fr,FW,MF,Saint-Étienne,Ligue 1,19,2001,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
2597,Ernesto Torregrossa,ve,FW,,Sampdoria,it Serie A,28,1992,1.9,1,1,0,0,1,0,2,0.0,2,4,0,4,1,2,1,Matches
2598,Lucas Torreira,uy,MF,,Atlético Madrid,La Liga,24,1996,5.8,8,4,2,3,3,0,3,0.0,3,5,3,2,12,20,8,Matches
2599,Ferrán Torres,es,FW,MF,Manchester City,Premier League,20,2000,14.5,12,5,4,6,2,5,16,31.3,11,16,0,16,3,15,8,Matches
2600,Óliver Torres,es,MF,FW,Sevilla,La Liga,25,1994,15.6,34,22,13,15,6,19,53,35.8,34,15,0,15,15,49,9,Matches
2601,Pau Torres,es,DF,,Villarreal,La Liga,23,1997,33.0,17,11,10,5,2,11,18,61.1,7,33,25,8,23,40,111,Matches
2602,Roberto Torres,es,MF,FW,Osasuna,La Liga,31,1989,21.0,15,8,6,5,4,8,29,27.6,21,12,0,12,16,31,13,Matches
2603,Lucas Torró,es,MF,,Osasuna,La Liga,26,1994,17.2,32,15,11,19,2,21,34,61.8,13,16,7,9,27,59,43,Matches
2604,Jordan Torunarigha,de,DF,,Hertha BSC,Bundesliga,22,1997,10.8,7,4,7,0,0,5,8,62.5,3,8,2,6,15,22,54,Matches
2605,Cenk Tosun,tr,FW,,Everton,Premier League,29,1991,0.5,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,Matches
2606,Abdoulaye Touré,gn,MF,,Nantes,Ligue 1,26,1994,18.7,28,12,10,16,2,14,31,45.2,17,17,2,15,22,50,19,Matches
2607,Almamy Touré,ml,DF,,Eint Frankfurt,Bundesliga,24,1996,7.8,18,12,8,7,3,10,14,71.4,4,5,1,4,8,26,22,Matches
2608,Lucas Tousart,fr,MF,,Hertha BSC,Bundesliga,23,1997,23.2,33,18,16,15,2,13,27,48.1,14,33,6,27,40,73,52,Matches
2609,Andros Townsend,eng,MF,FW,Crystal Palace,Premier League,29,1991,25.1,78,41,45,20,13,30,79,38.0,49,48,2,46,41,119,19,Matches
2610,Conor Townsend,eng,DF,,West Brom,Premier League,27,1993,24.8,44,28,32,9,3,30,49,61.2,19,38,15,23,36,80,55,Matches
2611,Mattéo Tramoni,fr,MF,FW,Cagliari,it Serie A,20,2000,0.8,4,2,2,1,1,1,2,50.0,1,5,0,5,1,5,2,Matches
2612,Adama Traoré,es,FW,MF,Wolves,Premier League,24,1996,29.4,28,16,11,13,4,13,21,61.9,8,23,1,22,7,35,12,Matches
2613,Amadou Traore,fr,FW,MF,Bordeaux,Ligue 1,18,2002,3.4,6,1,2,2,2,2,9,22.2,7,9,0,9,1,7,2,Matches
2614,Bertrand Traoré,bf,FW,,Aston Villa,Premier League,24,1995,25.7,26,10,8,10,8,10,34,29.4,24,23,1,22,15,41,14,Matches
2615,Boubacar Traoré,ml,MF,,Metz,Ligue 1,18,2001,0.6,3,2,1,2,0,1,1,100.0,0,1,0,1,0,3,0,Matches
2616,Chaka Traorè,ci,FW,DF,Parma,it Serie A,15,2004,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,Matches
2617,Charles Traore,ml,DF,,Nantes,Ligue 1,28,1992,18.9,53,34,30,17,6,27,54,50.0,27,26,5,21,36,89,65,Matches
2618,Cheick Traoré,ml,DF,,Lens,Ligue 1,25,1995,0.4,2,2,1,1,0,2,4,50.0,2,1,0,1,2,4,1,Matches
2619,Hamari Traoré,ml,DF,,Rennes,Ligue 1,28,1992,33.3,56,38,23,27,6,22,59,37.3,37,31,5,26,76,132,50,Matches
2620,Ibrahima Traoré,gn,FW,DF,Gladbach,Bundesliga,32,1988,1.1,4,1,1,2,1,0,0,,0,2,0,2,0,4,0,Matches
2621,Ismaël Traoré,ci,DF,,Angers,Ligue 1,33,1986,33.3,32,14,23,9,0,20,37,54.1,17,27,13,14,40,72,107,Matches
2622,Kevin Trapp,de,GK,,Eint Frankfurt,Bundesliga,30,1990,33.0,0,0,0,0,0,0,1,0.0,1,1,0,1,3,3,11,Matches
2623,Miguel Trauco,pe,DF,,Saint-Étienne,Ligue 1,27,1992,22.6,47,29,25,14,8,23,43,53.5,20,19,4,15,30,77,34,Matches
2624,Trézéguet,eg,FW,,Aston Villa,Premier League,25,1994,13.0,33,18,14,15,4,13,45,28.9,32,13,1,12,19,52,17,Matches
2625,Manu Trigueros,es,MF,,Villarreal,La Liga,28,1991,28.1,51,30,25,21,5,21,77,27.3,56,32,2,30,17,68,19,Matches
2626,Christopher Trimmel,at,DF,FW,Union Berlin,Bundesliga,33,1987,28.6,50,25,28,18,4,28,54,51.9,26,32,7,25,50,100,99,Matches
2627,Francisco Trincão,pt,FW,MF,Barcelona,La Liga,20,1999,7.8,4,2,0,3,1,2,5,40.0,3,4,0,4,1,5,2,Matches
2628,Alessandro Tripaldelli,it,DF,,Cagliari,it Serie A,21,1999,3.3,13,6,5,6,2,5,6,83.3,1,6,1,5,3,16,15,Matches
2629,Kieran Trippier,eng,DF,,Atlético Madrid,La Liga,29,1990,27.5,61,39,30,25,6,26,52,50.0,26,22,4,18,40,101,58,Matches
2630,Leandro Trossard,be,MF,FW,Brighton,Premier League,25,1994,29.0,33,14,11,16,6,10,36,27.8,26,34,2,32,26,59,7,Matches
2631,Alexis Trouillet,fr,MF,FW,Nice,Ligue 1,19,2000,1.2,5,4,1,4,0,4,5,80.0,1,0,0,0,3,8,0,Matches
2632,Adrien Truffert,fr,DF,MF,Rennes,Ligue 1,18,2001,21.7,38,18,18,12,8,13,24,54.2,11,26,5,21,18,56,38,Matches
2633,Marvin Tshibuabua,fr,DF,,Saint-Étienne,Ligue 1,18,2002,0.5,1,0,1,0,0,0,0,,0,0,0,0,1,2,1,Matches
2634,Kostas Tsimikas,gr,DF,FW,Liverpool,Premier League,24,1996,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
2635,Axel Tuanzebe,cd,DF,,Manchester Utd,Premier League,22,1997,4.5,13,7,5,7,1,8,9,88.9,1,7,5,2,3,16,18,Matches
2636,Alessandro Tuia,it,DF,,Benevento,it Serie A,30,1990,19.6,39,17,34,4,1,15,25,60.0,10,22,10,12,36,75,91,Matches
2637,Ľubomír Tupta,sk,FW,,Hellas Verona,it Serie A,22,1998,0.6,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
2638,Tuta,br,DF,,Eint Frankfurt,Bundesliga,21,1999,16.2,35,20,22,13,0,24,43,55.8,19,19,2,17,29,64,53,Matches
2639,Destiny Udogie,it,DF,MF,Hellas Verona,it Serie A,17,2002,1.9,6,4,2,2,2,2,2,100.0,0,3,0,3,2,8,4,Matches
2640,Matthieu Udol,fr,DF,,Metz,Ligue 1,24,1996,19.2,34,21,18,12,4,17,39,43.6,22,25,5,20,39,73,30,Matches
2641,Naomichi Ueda,jp,DF,,Nîmes,Ligue 1,25,1994,7.9,4,2,3,1,0,4,6,66.7,2,5,4,1,6,10,30,Matches
2642,Lesley Ugochukwu,fr,MF,,Rennes,Ligue 1,16,2004,0.7,3,1,0,3,0,2,3,66.7,1,1,0,1,0,3,0,Matches
2643,Hwang Ui-jo,kr,FW,MF,Bordeaux,Ligue 1,27,1992,27.8,14,6,5,8,1,6,25,24.0,19,17,2,15,8,22,14,Matches
2644,Samir Ujkani,xk,GK,,Torino,it Serie A,32,1988,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,Matches
2645,Samuel Umtiti,fr,DF,,Barcelona,La Liga,26,1993,7.2,5,1,3,2,0,1,2,50.0,1,11,6,5,9,14,15,Matches
2646,Enes Ünal,tr,FW,,Getafe,La Liga,23,1997,14.6,11,3,0,8,3,4,15,26.7,11,11,0,11,2,13,14,Matches
2647,Cengiz Ünder,tr,FW,MF,Leicester City,Premier League,23,1997,3.1,4,1,0,3,1,3,5,60.0,2,3,0,3,2,6,0,Matches
2648,Dayot Upamecano,fr,DF,,RB Leipzig,Bundesliga,21,1998,25.9,37,30,18,19,0,14,20,70.0,6,25,14,11,33,70,74,Matches
2649,Kacper Urbanski,pl,FW,,Bologna,it Serie A,15,2004,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
2650,Mark Uth,de,FW,MF,Schalke 04,Bundesliga,28,1991,16.6,25,13,13,10,2,5,23,21.7,18,21,0,21,5,30,10,Matches
2651,Tomáš Vaclík,cz,GK,,Sevilla,La Liga,31,1989,5.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,Matches
2652,Eugeni Valderrama,es,MF,FW,Huesca,La Liga,26,1994,1.3,2,2,1,0,1,0,1,0.0,1,0,0,0,5,7,3,Matches
2653,Lautaro Valenti,ar,DF,,Parma,it Serie A,21,1999,5.5,10,4,7,2,1,6,15,40.0,9,11,3,8,11,21,30,Matches
2654,Antoine Valerio,fr,MF,,Nîmes,Ligue 1,20,1999,0.8,0,0,0,0,0,0,1,0.0,1,1,0,1,2,2,0,Matches
2655,Borja Valero,es,MF,FW,Fiorentina,it Serie A,35,1985,5.5,13,9,7,4,2,3,15,20.0,12,6,1,5,6,19,2,Matches
2656,Yan Valery,tn,DF,MF,Southampton,Premier League,21,1999,1.1,5,3,2,3,0,1,5,20.0,4,2,0,2,2,7,5,Matches
2657,Jesús Vallejo,es,DF,,Granada,La Liga,23,1997,15.0,11,6,7,3,1,7,18,38.9,11,21,11,10,13,24,55,Matches
2658,Manu Vallejo,es,FW,MF,Valencia,La Liga,23,1997,10.6,18,8,5,8,5,5,26,19.2,21,8,0,8,3,21,3,Matches
2659,Federico Valverde,uy,MF,,Real Madrid,La Liga,22,1998,14.8,25,16,9,8,8,10,26,38.5,16,16,2,14,22,47,4,Matches
2660,Virgil van Dijk,nl,DF,,Liverpool,Premier League,29,1991,4.1,3,2,1,2,0,0,0,,0,1,1,0,5,8,8,Matches
2661,Raphaël Varane,fr,DF,,Real Madrid,La Liga,27,1993,30.2,22,14,16,5,1,10,19,52.6,9,26,18,8,36,58,114,Matches
