Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
825,Bernardo Espinosa,co,DF,Girona,La Liga,34,1989,0.0,8,8,0,0,0,0,0,0,0,0,0,0,7,0,0
826,Maxime Estève,fr,DF,Burnley,Premier League,21,2002,14.5,821,754,66,13,1,3,5,5,0,0,0,0,690,1,10
827,Maxime Estève,fr,DF,Montpellier,Ligue 1,21,2002,11.1,369,340,29,11,1,2,2,14,0,0,0,0,289,0,5
828,Oscar Estupiñan,co,FW,Metz,Ligue 1,26,1996,2.9,61,54,5,0,0,0,1,0,0,0,0,0,41,2,1
829,Pervis Estupiñán,ec,DF,Brighton,Premier League,25,1998,13.8,962,851,107,22,1,3,65,73,12,6,2,0,809,4,20
830,Karl Etta,cm,FW,Cádiz,La Liga,19,2003,0.2,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
831,Jonny Evans,nir,DF,Manchester Utd,Premier League,35,1988,15.5,832,778,51,18,1,0,0,3,0,0,0,0,729,3,7
832,Eberechi Eze,eng,"MF,FW",Crystal Palace,Premier League,25,1998,22.8,909,759,144,54,7,6,107,5,71,30,23,3,700,6,20
833,Abde Ezzalzouli,ma,"FW,MF",Barcelona,La Liga,21,2001,0.8,37,32,5,0,0,0,7,4,1,1,0,0,23,0,1
834,Abde Ezzalzouli,ma,FW,Betis,La Liga,21,2001,9.6,353,340,11,3,3,2,33,5,3,1,1,0,232,2,20
835,Giovanni Fabbian,it,"MF,FW",Bologna,it Serie A,20,2003,11.7,287,282,5,3,1,1,4,2,0,0,0,0,225,0,7
836,Łukasz Fabiański,pl,GK,West Ham,Premier League,38,1985,8.0,239,161,77,21,0,3,0,0,0,0,0,0,160,1,1
837,Nicolò Fagioli,it,MF,Juventus,it Serie A,22,2001,4.9,223,202,21,6,1,4,19,3,10,1,7,0,193,0,2
838,Romain Faivre,fr,"MF,FW",Bournemouth,Premier League,25,1998,0.5,26,25,1,1,0,0,3,0,0,0,0,0,19,0,0
839,Romain Faivre,fr,"MF,FW",Lorient,Ligue 1,25,1998,16.1,601,546,54,19,2,2,38,4,25,11,3,0,495,1,9
840,Ilhan Fakili,fr,"MF,FW",Clermont Foot,Ligue 1,17,2006,1.0,23,22,1,0,0,0,1,0,1,1,0,0,18,0,0
841,Radamel Falcao,co,"FW,DF",Rayo Vallecano,La Liga,37,1986,4.5,110,103,7,1,1,0,1,2,0,0,0,0,92,0,1
842,Wladimiro Falcone,it,GK,Lecce,it Serie A,28,1995,38.0,1145,836,305,57,0,2,0,0,0,0,0,0,778,4,0
843,Fali,es,DF,Cádiz,La Liga,29,1993,28.3,1050,989,54,49,5,21,10,0,0,0,0,0,799,7,7
844,Davide Faraoni,it,DF,Hellas Verona,it Serie A,31,1991,6.7,304,235,65,4,1,4,19,59,2,0,1,0,228,4,6
845,Davide Faraoni,it,DF,Fiorentina,it Serie A,31,1991,4.4,248,200,47,5,1,0,17,41,1,0,1,0,190,1,7
846,Ansu Fati,es,"MF,FW",Brighton,Premier League,20,2002,5.8,210,203,4,2,1,1,3,0,0,0,0,0,178,3,10
847,Ansu Fati,es,"MF,FW",Barcelona,La Liga,20,2002,0.6,28,25,3,1,0,0,0,1,1,0,0,0,24,0,0
848,Khalil Fayad,fr,"FW,MF",Montpellier,Ligue 1,19,2004,11.4,345,333,10,4,1,4,13,4,0,0,0,0,276,2,6
849,Federico Fazio,ar,DF,Salernitana,it Serie A,36,1987,15.1,587,540,44,34,0,2,0,8,0,0,0,0,440,3,5
850,Jacopo Fazzini,it,MF,Empoli,it Serie A,20,2003,13.7,499,445,52,23,4,1,54,4,24,7,13,0,343,2,19
851,Peter Federico,do,"MF,FW",Valencia,La Liga,21,2002,7.2,162,150,12,4,0,0,18,8,0,0,0,0,108,0,12
852,Nabil Fekir,fr,"MF,FW",Betis,La Liga,30,1993,11.7,611,534,73,29,3,5,56,3,34,13,17,0,482,4,16
853,Felipe,br,DF,Nott'ham Forest,Premier League,34,1989,4.2,215,206,8,7,0,1,0,1,0,0,0,0,183,1,1
854,Luiz Felipe,it,DF,Betis,La Liga,26,1997,4.0,169,163,4,4,0,0,0,0,0,0,0,0,151,2,0
855,João Félix,pt,FW,Barcelona,La Liga,23,1999,17.1,663,631,25,5,8,7,17,12,8,4,0,0,538,7,13
856,Ohis Felix Uduokhai,de,DF,Augsburg,Bundesliga,25,1997,32.5,1658,1562,91,45,0,11,3,4,0,0,0,0,1349,5,6
857,Kiko Femenía,es,DF,Villarreal,La Liga,32,1991,17.6,1121,939,179,26,0,4,28,153,0,0,0,0,939,3,19
858,Evan Ferguson,ie,FW,Brighton,Premier League,18,2004,15.2,303,269,32,0,1,0,1,0,0,0,0,0,244,2,13
859,Lewis Ferguson,sct,MF,Bologna,it Serie A,23,1999,30.1,1778,1740,34,16,7,9,11,17,1,0,0,0,1571,4,37
860,Bruno Fernandes,pt,"MF,FW",Manchester Utd,Premier League,28,1994,34.6,2179,1872,284,64,30,22,223,22,151,46,55,8,1590,23,62
861,Edimilson Fernandes,ch,DF,Mainz 05,Bundesliga,27,1996,14.3,801,705,90,44,2,10,53,18,28,15,9,1,615,6,9
862,Aitor Fernández,es,GK,Osasuna,La Liga,32,1991,6.1,198,147,49,27,0,0,0,0,0,0,0,0,127,2,0
863,Álex Fernández,es,MF,Cádiz,La Liga,30,1992,14.3,649,578,67,29,0,6,35,6,20,6,10,0,539,4,11
864,Carlos Fernández,es,FW,Real Sociedad,La Liga,27,1996,4.5,83,78,5,1,1,0,1,0,0,0,0,0,44,0,4
865,Enzo Fernández,ar,MF,Chelsea,Premier League,22,2001,24.5,1862,1756,89,52,21,28,45,5,22,4,7,0,1574,17,30
866,Raúl Fernández,es,GK,Granada,La Liga,35,1988,3.1,107,73,32,15,0,0,0,0,0,0,0,0,69,2,0
867,Valery Fernández,es,"MF,FW",Girona,La Liga,23,1999,5.6,221,211,10,0,1,0,13,10,0,0,0,0,188,0,4
868,Fernando,es,GK,Almería,La Liga,33,1990,4.0,160,123,36,10,0,0,0,0,0,0,0,0,110,1,0
869,Fernando,br,MF,Sevilla,La Liga,36,1987,5.1,242,233,8,8,1,3,4,0,0,0,0,0,209,1,2
870,Ichem Ferrah,fr,FW,Lille,Ligue 1,17,2005,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
871,Andrea Ferraris,it,MF,Monza,it Serie A,20,2003,0.1,4,3,1,0,0,0,0,1,0,0,0,0,4,0,0
872,André Ferreira,pt,GK,Granada,La Liga,27,1996,14.9,498,331,167,57,0,0,0,0,0,0,0,0,359,0,1
873,João Ferreira,pt,DF,Udinese,it Serie A,22,2001,20.2,858,703,153,24,2,10,21,129,0,0,0,0,649,2,22
874,Jordan Ferri,fr,MF,Montpellier,Ligue 1,31,1992,22.6,1331,1299,32,19,5,8,38,11,2,0,0,0,1101,0,20
875,Nacho Ferri,es,"FW,MF",Eint Frankfurt,Bundesliga,18,2004,0.8,26,25,0,0,0,0,0,0,0,0,0,0,13,1,1
876,Rachad Fettal,ma,FW,Almería,La Liga,18,2005,0.2,6,5,0,0,0,0,0,0,0,0,0,0,4,1,0
877,Seydou Fini,it,"DF,FW",Genoa,it Serie A,17,2006,0.4,14,12,2,0,0,0,1,2,0,0,0,0,9,0,0
878,Max Finkgräfe,de,"DF,FW",Köln,Bundesliga,19,2004,19.5,859,662,196,17,1,8,61,172,7,3,3,0,598,1,35
879,Vincenzo Fiorillo,it,GK,Salernitana,it Serie A,33,1990,4.0,128,59,67,13,0,0,0,0,0,0,0,0,53,2,0
880,Kilian Fischer,de,"DF,MF",Wolfsburg,Bundesliga,22,2000,3.2,148,115,33,1,0,0,11,32,0,0,0,0,104,0,6
881,John Fleck,sct,"MF,DF",Sheffield Utd,Premier League,31,1991,1.0,40,36,4,2,1,0,0,0,0,0,0,0,29,0,0
882,Mark Flekken,nl,GK,Brentford,Premier League,30,1993,36.5,1580,1122,455,166,0,5,0,0,0,0,0,0,1131,3,0
883,Alessandro Florenzi,it,DF,Milan,it Serie A,32,1991,19.2,1277,1055,218,51,1,20,122,104,63,28,30,0,1055,4,16
884,Phil Foden,eng,"FW,MF",Manchester City,Premier League,23,2000,31.7,1767,1684,79,19,15,6,89,4,50,26,14,0,1511,4,49
885,Wes Foderingham,eng,GK,Sheffield Utd,Premier League,32,1991,29.4,1054,658,386,124,0,4,0,0,0,0,0,0,595,10,1
886,Malick Fofana,be,FW,Lyon,Ligue 1,18,2005,6.2,180,175,5,0,0,0,20,5,0,0,0,0,143,0,8
887,Youssouf Fofana,fr,MF,Monaco,Ligue 1,24,1999,30.0,1789,1693,83,77,13,4,14,6,0,0,0,0,1453,13,30
888,Jonas Föhrenbach,de,DF,Heidenheim,Bundesliga,27,1996,31.0,1462,1151,307,17,0,17,73,289,1,1,0,0,1046,4,38
889,Thomas Foket,be,DF,Reims,Ligue 1,28,1994,20.4,1069,865,192,8,0,0,37,184,0,0,0,0,862,12,27
890,Michael Folorunsho,it,"MF,FW",Hellas Verona,it Serie A,25,1998,30.9,796,768,25,14,1,12,64,11,0,0,0,0,486,3,32
891,Tiago Fonseca Morais,pt,FW,Lille,Ligue 1,19,2003,0.5,15,13,2,0,0,0,1,0,2,1,0,0,11,0,0
892,Pablo Fornals,es,"MF,FW",West Ham,Premier League,27,1996,4.7,210,204,6,2,0,2,8,2,0,0,0,0,162,0,6
893,Pablo Fornals,es,"FW,MF",Betis,La Liga,27,1996,12.8,672,625,43,5,3,5,51,12,26,12,11,0,500,4,28
894,Emil Forsberg,se,"MF,FW",RB Leipzig,Bundesliga,31,1991,5.2,199,190,7,1,0,3,8,0,5,3,2,0,163,2,6
895,Omari Forson,eng,FW,Manchester Utd,Premier League,19,2004,0.8,33,32,1,0,0,0,0,0,0,0,0,0,30,0,1
896,Philipp Förster,de,"MF,FW",Bochum,Bundesliga,28,1995,4.3,208,183,24,12,0,0,28,0,11,5,5,0,156,1,4
897,Héctor Fort,es,DF,Barcelona,La Liga,16,2006,3.5,230,203,27,6,0,2,6,21,0,0,0,0,200,0,2
898,Lyle Foster,za,"FW,MF",Burnley,Premier League,22,2000,21.1,461,430,29,2,3,5,3,4,0,0,0,0,312,2,16
899,Dimitri Foulquier,fr,"DF,MF",Valencia,La Liga,30,1993,20.5,1042,791,245,22,1,4,42,223,0,0,0,0,766,6,43
900,Juan Foyth,ar,DF,Villarreal,La Liga,25,1998,11.8,690,579,109,15,1,5,18,94,0,0,0,0,565,2,16
901,Matheus França,br,"MF,FW",Crystal Palace,Premier League,19,2004,2.6,79,69,10,1,0,1,14,0,9,5,2,0,51,0,5
902,Bartol Franjić,hr,MF,Darmstadt 98,Bundesliga,23,2000,13.7,556,534,21,13,0,1,4,8,0,0,0,0,462,1,9
903,Przemysław Frankowski,pl,DF,Lens,Ligue 1,28,1995,24.4,1320,1108,206,8,3,5,118,188,10,3,4,0,1008,6,38
904,Nathan Fraser,ie,FW,Wolves,Premier League,18,2005,2.1,42,39,3,0,0,0,0,0,0,0,0,0,33,0,3
905,Davide Frattesi,it,MF,Inter,it Serie A,23,1999,10.6,301,293,7,6,2,2,11,1,0,0,0,0,235,1,7
906,Morten Frendrup,dk,MF,Genoa,it Serie A,22,2001,34.9,1224,1181,41,10,1,4,12,22,0,0,0,0,979,2,38
907,Remo Freuler,ch,MF,Bologna,it Serie A,31,1992,29.2,1890,1789,97,87,1,4,9,10,0,0,0,0,1710,4,22
908,Marco Friedl,at,DF,Werder Bremen,Bundesliga,25,1998,24.4,1081,1033,43,37,0,3,4,5,0,0,0,0,930,5,5
909,Marvin Friedrich,de,DF,Gladbach,Bundesliga,27,1995,17.4,905,859,43,22,0,4,2,20,0,0,0,0,755,3,9
910,Jeremie Frimpong,nl,DF,Leverkusen,Bundesliga,22,2000,25.0,1026,919,103,3,4,4,93,100,0,0,0,0,797,4,38
911,Jorge de Frutos,es,"FW,MF",Rayo Vallecano,La Liga,26,1997,17.2,483,463,17,2,0,1,53,8,7,3,4,0,344,3,24
912,Chris Führich,de,"FW,MF",Stuttgart,Bundesliga,25,1998,28.5,1370,1235,131,29,7,10,100,41,61,31,7,0,1112,4,34
913,Shiō Fukuda,jp,"FW,MF",Gladbach,Bundesliga,19,2004,0.4,6,6,0,0,0,0,0,0,0,0,0,0,3,0,0
914,Angelo Fulgini,fr,MF,Lens,Ligue 1,26,1996,15.3,789,661,113,29,10,5,114,8,74,34,35,0,569,15,15
915,Niclas Füllkrug,de,FW,Werder Bremen,Bundesliga,30,1993,2.0,66,65,1,0,0,0,0,0,0,0,0,0,48,0,2
916,Niclas Füllkrug,de,FW,Dortmund,Bundesliga,30,1993,24.6,572,557,14,1,4,5,5,0,0,0,0,0,378,1,23
917,Gerardo Fusco,it,FW,Salernitana,it Serie A,18,2005,0.2,7,7,0,0,0,0,1,0,0,0,0,0,5,0,0
918,Daniel Fuzato,br,GK,Getafe,La Liga,26,1997,0.1,10,6,4,0,0,0,0,0,0,0,0,0,5,0,0
919,Matteo Gabbia,it,DF,Milan,it Serie A,23,1999,14.2,902,862,39,19,0,2,0,4,0,0,0,0,815,1,7
920,Matteo Gabbia,it,DF,Villarreal,La Liga,23,1999,5.3,299,283,15,9,0,5,0,0,0,0,0,0,267,1,0
921,Gianluca Gaetano,it,"FW,MF",Cagliari,it Serie A,23,2000,8.3,236,216,18,8,2,1,15,0,4,1,2,0,171,2,5
922,Gianluca Gaetano,it,MF,Napoli,it Serie A,23,2000,1.8,79,78,1,1,0,1,3,0,0,0,0,0,70,0,1
923,Roberto Gagliardini,it,"MF,DF",Monza,it Serie A,29,1994,26.2,1487,1427,57,45,2,13,8,8,3,0,0,0,1339,3,11
924,Cody Gakpo,nl,"FW,MF",Liverpool,Premier League,24,1999,18.3,564,547,15,5,1,2,21,6,0,0,0,0,436,2,15
925,Javi Galán,es,DF,Atlético Madrid,La Liga,28,1994,1.0,60,49,11,0,0,0,6,9,2,0,1,0,45,0,3
926,Javi Galán,es,DF,Real Sociedad,La Liga,28,1994,11.9,657,534,122,11,1,8,46,111,0,0,0,0,526,1,16
927,Iñigo Ruiz de Galarreta,es,MF,Athletic Club,La Liga,29,1993,23.2,1232,1157,69,29,8,20,57,2,36,1,30,0,993,6,18
928,Pablo Galdames Millán,cl,"MF,DF",Genoa,it Serie A,26,1996,0.1,23,23,0,0,0,0,0,0,0,0,0,0,21,0,0
929,Conor Gallagher,eng,MF,Chelsea,Premier League,23,2000,34.8,2018,1889,122,50,5,7,64,17,45,15,12,2,1801,7,29
930,Antonino Gallo,it,DF,Lecce,it Serie A,23,2000,27.7,1408,1087,313,49,0,9,138,249,15,1,7,0,995,8,37
931,Cristian Gamboa,cr,DF,Bochum,Bundesliga,33,1989,13.2,475,383,91,3,0,3,23,88,0,0,0,0,350,1,6
932,Kévin Gameiro,fr,"FW,MF",Strasbourg,Ligue 1,36,1987,15.0,461,448,12,1,4,1,10,0,0,0,0,0,373,1,14
933,Idrissa Gana Gueye,sn,MF,Everton,Premier League,33,1989,20.9,898,882,13,3,2,6,11,4,0,0,0,0,758,3,14
934,Ignatius Ganago,cm,"FW,MF",Nantes,Ligue 1,24,1999,2.0,53,52,0,0,1,0,6,0,0,0,0,0,31,1,3
935,Aleix García,es,MF,Girona,La Liga,26,1997,35.5,2935,2673,254,119,5,87,192,11,122,50,52,1,2567,8,24
936,Álvaro García,es,"FW,MF",Rayo Vallecano,La Liga,30,1992,27.5,825,789,35,7,1,3,121,16,10,5,3,0,518,1,35
937,Dani García,es,MF,Athletic Club,La Liga,33,1990,8.3,331,321,10,9,0,2,0,1,0,0,0,0,279,0,2
938,David García,es,DF,Osasuna,La Liga,29,1994,25.9,1339,1258,77,50,3,11,2,8,0,0,0,0,1109,4,6
939,Eric García,es,DF,Barcelona,La Liga,22,2001,0.6,48,42,6,2,0,2,0,4,0,0,0,0,46,0,0
940,Eric García,es,DF,Girona,La Liga,22,2001,29.3,2306,2123,175,71,7,18,10,95,0,0,0,0,2064,8,20
941,Fran Garcia,es,DF,Real Madrid,La Liga,23,1999,15.5,997,866,129,7,2,3,60,122,0,0,0,0,841,2,20
942,Gonzalo García,es,"FW,MF",Real Madrid,La Liga,19,2004,0.2,7,7,0,0,0,0,0,0,0,0,0,0,4,0,0
943,Jastin García,es,FW,Girona,La Liga,19,2004,0.4,11,11,0,0,0,0,1,0,0,0,0,0,7,0,1
944,Raúl García,es,"FW,MF",Athletic Club,La Liga,37,1986,4.7,138,136,0,0,1,2,7,0,0,0,0,0,79,2,3
945,Rubén García,es,"FW,MF",Osasuna,La Liga,30,1993,17.2,774,692,82,24,2,4,101,7,47,25,16,1,519,0,32
946,Santiago García,es,FW,Getafe,La Liga,21,2001,0.3,7,6,1,1,0,0,0,0,0,0,0,0,6,0,0
947,Ulisses Garcia,ch,DF,Marseille,Ligue 1,27,1996,10.1,570,461,109,11,0,1,49,91,7,0,7,0,449,0,13
948,Unai García,es,DF,Osasuna,La Liga,31,1992,6.2,202,184,17,15,0,6,5,2,0,0,0,0,158,1,0
949,Alejandro Garnacho,ar,FW,Manchester Utd,Premier League,19,2004,28.5,901,885,13,3,2,4,58,6,4,2,0,0,675,3,50
950,James Garner,eng,MF,Everton,Premier League,22,2001,33.4,1244,1082,155,36,4,6,112,14,59,55,3,0,958,7,28
951,Luca Garritano,it,"MF,DF",Frosinone,it Serie A,29,1994,5.4,220,203,17,4,0,2,16,5,8,3,3,0,147,0,10
952,Yarek Gasiorowski,es,DF,Valencia,La Liga,18,2005,8.2,292,235,57,7,0,0,6,48,0,0,0,0,208,0,6
953,Johan Gastien,fr,MF,Clermont Foot,Ligue 1,35,1988,25.1,1706,1599,103,59,10,12,39,11,33,12,13,0,1408,4,21
954,Federico Gatti,it,DF,Juventus,it Serie A,25,1998,29.3,1370,1295,71,23,1,13,19,48,0,0,0,0,1166,4,21
955,Federico Gattoni,ar,"DF,FW",Sevilla,La Liga,24,1999,0.1,9,7,2,1,0,0,0,1,0,0,0,0,7,0,0
956,Gavi,es,"MF,FW",Barcelona,La Liga,18,2004,10.5,541,514,26,18,3,6,8,6,0,0,0,0,489,1,8
957,Paulo Gazzaniga,ar,GK,Girona,La Liga,31,1992,38.0,1391,1065,321,75,1,5,0,0,0,0,0,0,1094,5,1
958,Yann Gboho,fr,"MF,FW",Toulouse,Ligue 1,22,2001,13.3,285,277,2,1,5,0,15,0,0,0,0,0,211,6,26
959,Dennis Geiger,de,MF,Hoffenheim,Bundesliga,25,1998,0.7,12,12,0,0,0,0,0,0,0,0,0,0,8,0,0
960,Gelabert,es,"MF,FW",Toulouse,Ligue 1,22,2000,8.4,356,339,16,5,6,3,9,2,5,0,3,0,275,1,16
961,Francesco Gelli,it,"MF,DF",Frosinone,it Serie A,26,1996,17.3,743,612,129,32,2,0,53,52,43,18,5,1,604,2,18
962,Luca Gemello,it,GK,Torino,it Serie A,23,2000,2.0,118,99,17,5,0,0,0,0,0,0,0,0,95,2,0
963,Valentin Gendrey,fr,DF,Lecce,it Serie A,23,2000,33.8,1380,1030,347,31,4,2,61,316,0,0,0,0,1031,3,32
964,Denis Genreau,au,"MF,FW",Toulouse,Ligue 1,24,1999,5.2,205,197,8,1,2,0,7,2,0,0,0,0,148,0,15
965,Yannick Gerhardt,de,"MF,DF",Wolfsburg,Bundesliga,29,1994,18.1,756,716,39,9,2,2,27,24,0,0,0,0,585,1,24
966,Anwar El Ghazi,nl,"MF,DF",Mainz 05,Bundesliga,28,1995,0.6,22,22,0,0,0,0,1,0,0,0,0,0,15,0,1
967,Farés Ghedjemis,fr,"FW,MF",Frosinone,it Serie A,20,2002,2.0,61,60,1,0,0,0,6,1,0,0,0,0,48,0,3
968,Saman Ghoddos,ir,DF,Brentford,Premier League,29,1993,8.2,448,370,74,15,0,3,42,34,24,10,10,0,325,4,8
969,Lautaro Gianetti,ar,DF,Udinese,it Serie A,29,1993,7.0,300,291,9,6,0,0,0,3,0,0,0,0,263,0,4
970,Morgan Gibbs-White,eng,"MF,FW",Nott'ham Forest,Premier League,23,2000,35.1,1480,1255,214,91,17,17,182,5,97,42,45,0,1045,11,30
971,Samuel Gigot,fr,DF,Marseille,Ligue 1,29,1993,19.2,964,882,81,42,2,0,6,5,0,0,0,0,846,1,7
972,Bryan Gil,es,"FW,MF",Tottenham,Premier League,22,2001,2.3,157,155,2,0,0,0,11,2,0,0,0,0,127,0,7
973,David Gil,es,GK,Cádiz,La Liga,29,1994,4.1,152,74,78,30,0,0,0,0,0,0,0,0,78,0,0
974,Mario Gila,es,DF,Lazio,it Serie A,22,2000,20.1,1294,1209,81,45,4,16,8,18,0,0,0,0,1161,4,7
975,Alfie Gilchrist,eng,DF,Chelsea,Premier League,19,2003,2.3,141,121,19,3,0,0,1,16,0,0,0,0,121,1,0
976,Billy Gilmour,sct,MF,Brighton,Premier League,22,2001,23.6,2107,2036,64,34,9,8,34,1,20,11,9,0,1915,7,15
977,Benedikt Gimber,de,DF,Heidenheim,Bundesliga,26,1997,22.5,846,809,36,33,1,3,3,1,0,0,0,0,681,1,13
978,Gvidas Gineitis,lt,MF,Torino,it Serie A,19,2004,6.0,284,256,27,12,0,2,22,0,15,10,4,0,227,1,7
979,Matthias Ginter,de,DF,Freiburg,Bundesliga,29,1994,21.3,1250,1180,68,38,2,2,16,29,0,0,0,0,1039,2,10
980,Olivier Giroud,fr,FW,Milan,it Serie A,36,1986,26.3,492,435,55,1,2,1,3,3,0,0,0,0,338,2,9
981,Jamie Gittens,eng,"FW,MF",Dortmund,Bundesliga,18,2004,11.8,363,357,5,1,2,2,13,4,0,0,0,0,284,1,13
982,Klaus Gjasula,al,"DF,MF",Darmstadt 98,Bundesliga,33,1989,15.1,746,732,11,11,1,6,7,0,0,0,0,0,615,3,10
983,Serge Gnabry,de,"FW,MF",Bayern Munich,Bundesliga,28,1995,4.8,214,205,8,0,3,1,10,6,1,1,0,0,180,1,5
984,Ben Godfrey,eng,DF,Everton,Premier League,25,1998,12.4,484,363,118,0,0,1,21,118,0,0,0,0,336,3,20
985,Edoardo Goldaniga,it,DF,Cagliari,it Serie A,29,1993,11.2,553,505,46,19,0,19,10,26,0,0,0,0,438,2,0
986,Pierluigi Gollini,it,GK,Napoli,it Serie A,28,1995,7.0,266,197,69,16,0,2,0,0,0,0,0,0,218,0,0
987,Aleksandr Golovin,ru,"MF,FW",Monaco,Ligue 1,27,1996,23.9,1236,1096,129,34,14,11,110,13,82,26,46,0,935,11,27
988,André Gomes,pt,"MF,FW",Everton,Premier League,30,1993,5.6,291,257,32,11,4,3,26,4,10,7,0,0,223,2,7
989,Angel Gomes,eng,MF,Lille,Ligue 1,22,2000,28.6,1751,1683,63,34,10,22,45,4,24,13,3,0,1566,5,25
990,João Gomes,br,MF,Wolves,Premier League,22,2001,29.4,1279,1209,62,35,7,5,25,9,14,4,4,3,1051,8,32
991,Toti Gomes,pt,DF,Wolves,Premier League,24,1999,30.8,1847,1685,158,41,1,5,13,117,0,0,0,0,1516,4,22
992,Joe Gomez,eng,DF,Liverpool,Premier League,26,1997,19.8,1345,1172,169,14,3,9,39,153,0,0,0,0,1114,4,29
993,Maxi Gómez,uy,FW,Cádiz,La Liga,26,1996,12.9,255,247,6,1,1,3,20,0,0,0,0,0,132,2,10
994,Moi Gómez,es,"MF,FW",Osasuna,La Liga,29,1994,22.3,1177,1109,61,29,0,17,52,8,18,3,11,0,953,7,36
995,Papu Gómez,ar,"MF,FW",Monza,it Serie A,35,1988,0.5,19,13,5,1,1,0,5,0,4,1,2,0,11,1,0
996,Sergio Gómez,es,"FW,MF",Manchester City,Premier League,22,2000,0.6,54,52,2,0,1,0,4,1,1,1,0,0,46,0,1
997,Unai Gómez,es,MF,Athletic Club,La Liga,20,2003,9.7,260,234,26,6,1,1,21,0,14,11,1,0,198,0,5
998,Iron Gomis,fr,MF,Salernitana,it Serie A,23,1999,1.5,69,67,2,1,0,0,1,0,1,0,0,0,62,0,2
999,Maxime Gonalons,fr,MF,Clermont Foot,Ligue 1,34,1989,14.4,772,756,15,15,4,13,1,0,0,0,0,0,666,1,13
1000,Édgar González,es,"DF,MF",Almería,La Liga,26,1997,28.0,1350,1296,51,35,0,8,2,2,0,0,0,0,1150,3,6
1001,Enso Gonzalez,py,"MF,DF",Wolves,Premier League,18,2005,0.0,6,6,0,0,0,0,0,0,0,0,0,0,6,0,0
1002,Fabio González,es,MF,Las Palmas,La Liga,26,1997,1.4,129,125,4,2,0,1,2,1,0,0,0,0,119,0,1
1003,Giovanni González,uy,DF,Mallorca,La Liga,28,1994,27.4,1244,1047,187,12,0,4,62,175,0,0,0,0,936,10,31
1004,Hugo González,es,"MF,FW",Valencia,La Liga,20,2003,1.0,39,35,4,1,0,0,9,0,3,0,2,0,24,0,4
1005,Iñaki González,es,MF,Las Palmas,La Liga,19,2004,0.1,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0
1006,Joan Gonzàlez,es,MF,Lecce,it Serie A,21,2002,14.3,463,444,16,5,0,7,10,5,0,0,0,0,348,3,10
1007,Nicolás González,ar,FW,Fiorentina,it Serie A,25,1998,21.3,789,753,33,3,5,15,39,29,1,1,0,0,560,3,27
1008,Urko González,es,MF,Real Sociedad,La Liga,22,2001,1.7,89,89,0,0,0,0,0,0,0,0,0,0,71,0,1
1009,Anthony Gordon,eng,FW,Newcastle Utd,Premier League,22,2001,32.1,1055,963,90,14,8,11,111,20,50,18,16,0,803,2,33
1010,Kaide Gordon,eng,FW,Liverpool,Premier League,18,2004,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1011,Daniel Gore,eng,MF,Manchester Utd,Premier League,18,2004,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1012,Leon Goretzka,de,MF,Bayern Munich,Bundesliga,28,1995,24.9,1754,1708,43,30,9,10,10,10,0,0,0,0,1559,3,22
1013,Mathieu Gorgelin,fr,GK,Le Havre,Ligue 1,32,1990,1.0,19,16,3,1,0,0,0,0,0,0,0,0,12,0,0
1014,Andoni Gorosabel,es,DF,Alavés,La Liga,26,1996,31.7,1329,1014,311,25,0,3,81,285,1,0,0,0,1059,4,32
1015,Robin Gosens,de,"DF,MF",Union Berlin,Bundesliga,29,1994,25.4,1184,961,220,11,3,2,64,207,2,0,2,0,858,3,36
1016,Mario Götze,de,MF,Eint Frankfurt,Bundesliga,31,1992,23.0,1325,1259,61,23,6,4,54,10,27,9,13,0,1050,5,33
1017,Amine Gouiri,dz,"FW,MF",Rennes,Ligue 1,23,2000,23.0,764,741,22,3,2,0,7,3,7,0,0,0,625,1,25
1018,Jeffrey Gouweleeuw,nl,DF,Augsburg,Bundesliga,32,1991,28.8,1490,1414,64,58,3,17,18,3,0,0,0,0,1147,12,14
1019,Pablo Gozalbez,es,"MF,FW",Valencia,La Liga,22,2001,1.1,32,31,0,0,0,0,1,0,0,0,0,0,16,1,2
1020,Jonathan Gradit,fr,DF,Lens,Ligue 1,30,1992,23.5,1383,1335,43,42,1,14,17,1,0,0,0,0,1181,5,8
1021,Jens Grahl,de,GK,Eint Frankfurt,Bundesliga,34,1988,2.0,92,71,21,6,0,0,0,0,0,0,0,0,61,0,0
1022,Samuel Grandsir,fr,"MF,FW",Le Havre,Ligue 1,26,1996,6.7,292,269,23,6,2,2,44,5,12,3,8,0,209,0,20
1023,Alberto Grassi,it,MF,Empoli,it Serie A,28,1995,20.1,861,818,39,31,3,1,5,4,0,0,0,0,696,4,13
1024,Ryan Gravenberch,nl,MF,Liverpool,Premier League,21,2002,12.5,504,492,9,3,4,2,4,4,0,0,0,0,415,3,14
