Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
1742,Sergi Roberto,es,MF,Como,it Serie A,32,1992,5.9,397,380,16,11,1,0,5,2,3,1,2,0,363,1,8
1743,Andrew Robertson,sct,DF,Liverpool,Premier League,30,1994,7.4,511,409,101,14,2,2,38,61,26,17,5,0,423,1,9
1744,Antonee Robinson,us,DF,Fulham,Premier League,27,1997,9.0,430,356,71,3,0,0,35,68,0,0,0,0,334,3,12
1745,Marc Roca,es,MF,Betis,La Liga,27,1996,8.1,434,412,20,18,0,3,7,0,1,0,1,0,382,2,6
1746,Rodri,es,MF,Manchester City,Premier League,28,1996,0.7,61,60,1,1,0,0,0,0,0,0,0,0,57,0,0
1747,Rodri,es,FW,Betis,La Liga,24,2000,1.3,66,61,5,1,0,1,6,1,3,2,1,0,56,0,3
1748,Álvaro Rodríguez,uy,FW,Getafe,La Liga,20,2004,1.2,24,24,0,0,0,0,0,0,0,0,0,0,11,0,0
1749,Óscar Rodríguez Arnaiz,es,"MF,FW",Leganés,La Liga,26,1998,3.5,132,123,8,2,1,5,10,0,5,3,2,0,92,1,3
1750,Damián Rodríguez,es,MF,Celta Vigo,La Liga,21,2003,6.2,441,396,44,27,0,3,20,0,17,4,8,0,386,1,8
1751,Dani Rodríguez,es,"FW,MF",Mallorca,La Liga,36,1988,6.6,214,181,33,5,4,2,38,1,24,12,10,0,148,0,7
1752,Guido Rodríguez,ar,MF,West Ham,Premier League,30,1994,7.6,329,323,6,6,1,4,2,0,0,0,0,0,275,0,9
1753,James Rodríguez,co,"MF,FW",Rayo Vallecano,La Liga,33,1991,1.4,83,69,14,4,0,0,13,2,6,4,2,0,64,0,0
1754,Javi Rodríguez,es,DF,Celta Vigo,La Liga,21,2003,6.2,432,416,16,9,1,2,2,7,0,0,0,0,380,0,6
1755,Kirian Rodríguez,es,MF,Las Palmas,La Liga,28,1996,9.3,672,649,20,17,4,2,10,0,2,2,0,0,573,3,7
1756,Ricardo Rodríguez,ch,DF,Betis,La Liga,32,1992,3.7,199,167,32,3,0,0,3,29,0,0,0,0,159,0,3
1757,Rodrygo,br,FW,Real Madrid,La Liga,23,2001,7.2,337,313,22,2,0,0,18,6,13,4,7,0,291,2,6
1758,Mads Roerslev,dk,DF,Brentford,Premier League,25,1999,4.0,218,192,26,1,0,1,12,25,0,0,0,0,175,0,6
1759,Morgan Rogers,eng,"MF,FW",Aston Villa,Premier League,22,2002,8.2,210,190,20,1,3,2,2,3,0,0,0,0,164,0,10
1760,Merlin Röhl,de,MF,Freiburg,Bundesliga,22,2002,1.8,39,38,1,0,0,0,3,1,0,0,0,0,30,0,1
1761,Alessio Romagnoli,it,DF,Lazio,it Serie A,29,1995,6.3,360,326,32,12,0,0,0,0,0,0,0,0,326,2,0
1762,Leo Román,es,GK,Mallorca,La Liga,24,2000,3.0,99,69,30,7,0,0,0,0,0,0,0,0,59,0,0
1763,Carlos Romero,es,DF,Espanyol,La Liga,23,2001,8.7,345,273,72,10,1,0,34,52,10,3,5,0,242,0,13
1764,Cristian Romero,ar,DF,Tottenham,Premier League,26,1998,9.0,752,688,62,48,4,1,2,1,0,0,0,0,680,2,4
1765,Isaac Romero,es,FW,Sevilla,La Liga,24,2000,7.0,121,111,8,0,1,0,5,0,0,0,0,0,91,2,4
1766,Luka Romero,ar,"FW,MF",Alavés,La Liga,19,2004,2.1,41,38,3,0,0,0,5,0,2,0,1,0,29,0,1
1767,Oriol Romeu,es,MF,Girona,La Liga,33,1991,3.5,199,197,2,2,1,0,3,0,0,0,0,0,177,0,3
1768,Valentin Rongier,fr,"DF,MF",Marseille,Ligue 1,29,1994,1.9,110,99,11,4,0,0,0,7,0,0,0,0,97,0,1
1769,Marten de Roon,nl,"DF,MF",Atalanta,it Serie A,33,1991,9.0,635,597,38,26,0,4,7,12,0,0,0,0,553,0,2
1770,Vitor Roque,br,FW,Betis,La Liga,19,2005,4.9,70,62,8,0,0,0,1,0,0,0,0,0,51,0,4
1771,Pablo Rosario,nl,"MF,DF",Nice,Ligue 1,27,1997,6.9,300,294,6,6,2,0,0,0,0,0,0,0,264,0,2
1772,Lasse Rosenboom,de,DF,Holstein Kiel,Bundesliga,22,2002,1.7,44,37,7,0,0,1,2,7,0,0,0,0,28,0,1
1773,Max Rosenfelder,de,DF,Freiburg,Bundesliga,21,2003,4.4,198,191,7,4,0,0,0,1,0,0,0,0,174,0,3
1774,Valentin Rosier,fr,DF,Leganés,La Liga,28,1996,9.4,384,296,87,2,0,0,15,85,0,0,0,0,288,1,9
1775,Tom Rothe,de,"MF,DF",Union Berlin,Bundesliga,20,2004,5.9,274,201,71,3,1,2,19,68,0,0,0,0,172,2,15
1776,Anthony Rouault,fr,DF,Stuttgart,Bundesliga,23,2001,4.1,228,221,7,6,0,0,0,1,0,0,0,0,200,0,0
1777,Jonas Rouhi,se,DF,Juventus,it Serie A,20,2004,1.0,70,62,8,0,0,1,2,8,0,0,0,0,60,0,1
1778,Nicolò Rovella,it,MF,Lazio,it Serie A,22,2001,6.9,423,405,18,8,2,4,9,1,4,2,2,0,381,0,2
1779,Jon Rowe,eng,"FW,MF",Marseille,Ligue 1,21,2003,2.9,75,67,8,2,1,0,8,1,3,3,0,0,61,0,4
1780,Amir Rrahmani,xk,DF,Napoli,it Serie A,30,1994,9.0,554,522,32,26,0,2,0,3,0,0,0,0,514,0,1
1781,Antonio Rüdiger,de,DF,Real Madrid,La Liga,31,1993,10.1,707,673,32,19,0,6,2,3,0,0,0,0,643,2,2
1782,Matteo Ruggeri,it,DF,Atalanta,it Serie A,22,2002,6.1,399,358,39,5,0,1,18,30,4,0,1,0,344,2,12
1783,Aitor Ruibal,es,"FW,DF",Betis,La Liga,28,1996,5.6,192,165,24,3,0,0,10,18,0,0,0,0,155,3,8
1784,Abel Ruiz,es,FW,Girona,La Liga,24,2000,7.3,141,123,18,0,0,1,2,1,0,0,0,0,127,0,1
1785,Fabián Ruiz Peña,es,MF,Paris S-G,Ligue 1,28,1996,3.9,281,271,9,7,1,0,5,2,0,0,0,0,256,1,4
1786,Gerónimo Rulli,ar,GK,Marseille,Ligue 1,32,1992,9.0,340,262,77,30,0,0,0,0,0,0,0,0,270,1,0
1787,Georginio Rutter,fr,"FW,MF",Brighton,Premier League,22,2002,5.0,124,119,4,0,6,0,5,0,0,0,0,0,91,1,4
1788,Julian Ryerson,no,DF,Dortmund,Bundesliga,26,1997,7.0,322,278,43,4,0,1,18,39,0,0,0,0,285,1,9
1789,Frederik Rønnow,dk,GK,Union Berlin,Bundesliga,32,1992,8.0,270,212,56,22,0,0,0,0,0,0,0,0,193,2,0
1790,José Sá,pt,GK,Wolves,Premier League,31,1993,4.0,139,102,37,12,0,0,0,0,0,0,0,0,72,0,1
1791,Elias Saad,tn,"FW,MF",St. Pauli,Bundesliga,24,1999,3.8,81,78,2,0,0,1,7,2,0,0,0,0,61,1,8
1792,Youssouf Sabaly,sn,DF,Betis,La Liga,31,1993,3.7,178,144,34,4,1,1,8,30,0,0,0,0,146,0,6
1793,Emmanuel Sabbi,us,"FW,MF",Le Havre,Ligue 1,26,1997,2.3,39,36,3,1,0,0,4,0,1,0,0,0,28,0,1
1794,Stefano Sabelli,it,DF,Genoa,it Serie A,31,1993,4.8,169,128,39,3,0,1,20,36,0,0,0,0,93,2,3
1795,Marcel Sabitzer,at,"MF,FW",Dortmund,Bundesliga,30,1994,4.9,270,254,15,7,2,2,8,8,0,0,0,0,226,1,5
1796,Falaye Sacko,ml,DF,Montpellier,Ligue 1,29,1995,8.4,401,335,66,6,0,1,8,60,0,0,0,0,338,0,8
1797,Umar Sadiq,ng,FW,Real Sociedad,La Liga,27,1997,2.3,44,42,1,0,0,0,2,0,0,0,0,0,24,1,2
1798,Alexis Saelemaekers,be,"FW,DF",Roma,it Serie A,25,1999,1.2,48,43,5,0,0,0,2,5,0,0,0,0,40,0,1
1799,Alexis Saelemaekers,be,"DF,FW",Milan,it Serie A,25,1999,1.0,78,64,13,2,0,0,10,7,4,2,1,0,66,1,0
1800,Jorge Sáenz,es,DF,Leganés,La Liga,27,1996,5.8,365,351,13,11,0,5,0,1,0,0,0,0,302,1,1
1801,Matvei Safonov,ru,GK,Paris S-G,Ligue 1,25,1999,2.0,66,52,13,4,0,0,0,0,0,0,0,0,52,1,0
1802,Modibo Sagnan,ml,DF,Montpellier,Ligue 1,25,1999,7.8,324,310,14,9,0,8,0,0,0,0,0,0,290,0,5
1803,Richie Sagrado,be,DF,Venezia,it Serie A,20,2004,1.3,19,18,1,0,0,0,0,1,0,0,0,0,16,0,0
1804,Osame Sahraoui,ma,"MF,FW",Lille,Ligue 1,23,2001,6.4,243,238,4,2,3,0,6,2,0,0,0,0,207,1,5
1805,Wesley Saïd,fr,"FW,MF",Lens,Ligue 1,29,1995,3.9,92,84,8,1,0,0,4,1,0,0,0,0,72,0,3
1806,Bukayo Saka,eng,"MF,FW",Arsenal,Premier League,23,2001,7.2,269,234,34,4,3,0,45,5,25,22,0,2,206,1,7
1807,Marco Sala,it,DF,Como,it Serie A,25,1999,1.3,74,65,9,1,0,1,4,8,0,0,0,0,57,0,3
1808,Ibrahim Salah,ma,FW,Brest,Ligue 1,23,2001,2.4,74,74,0,0,0,1,9,0,0,0,0,0,53,0,2
1809,Mohamed Salah,eg,FW,Liverpool,Premier League,32,1992,8.7,292,283,6,2,0,2,15,4,0,0,0,0,213,3,9
1810,Amine Salama,fr,FW,Reims,Ligue 1,24,2000,2.1,38,34,4,0,0,2,1,0,0,0,0,0,32,0,2
1811,Kike Salas,es,DF,Sevilla,La Liga,22,2002,2.2,192,186,6,4,0,0,0,0,0,0,0,0,157,0,0
1812,Manolis Saliakas,gr,"MF,DF",St. Pauli,Bundesliga,28,1996,5.2,304,237,67,5,0,5,18,62,0,0,0,0,208,0,7
1813,William Saliba,fr,DF,Arsenal,Premier League,23,2001,7.3,434,425,8,7,0,1,0,0,0,0,0,0,412,1,0
1814,Mohammed Salisu,gh,DF,Monaco,Ligue 1,25,1999,4.1,303,292,11,9,0,3,0,1,0,0,0,0,255,0,2
1815,Roland Sallai,hu,"FW,MF",Freiburg,Bundesliga,27,1997,0.5,17,15,2,0,0,0,4,0,2,1,1,0,11,0,0
1816,Yoann Salmier,gf,DF,Le Havre,Ligue 1,31,1992,4.9,181,164,17,7,0,3,0,9,0,0,0,0,155,0,1
1817,Lazar Samardzic,rs,"MF,FW",Atalanta,it Serie A,22,2002,3.1,169,151,16,4,1,3,19,1,11,7,2,0,135,2,0
1818,Diadie Samassékou,ml,MF,Hoffenheim,Bundesliga,28,1996,0.1,5,5,0,0,0,0,0,0,0,0,0,0,4,0,0
1819,Mama Samba Baldé,gw,FW,Lyon,Ligue 1,28,1995,0.4,6,6,0,0,0,0,0,0,0,0,0,0,4,0,0
1820,Mama Samba Baldé,gw,FW,Brest,Ligue 1,28,1995,3.0,59,59,0,0,0,0,5,0,0,0,0,0,36,0,1
1821,Brice Samba,fr,GK,Lens,Ligue 1,30,1994,9.0,329,259,70,25,0,3,0,0,0,0,0,0,260,0,0
1822,Albert Sambi Lokonga,be,MF,Sevilla,La Liga,25,1999,3.4,192,186,6,5,1,3,0,1,0,0,0,0,179,0,0
1823,Chuky san jose,es,"MF,FW",Valladolid,La Liga,20,2004,1.0,12,10,2,2,0,0,5,0,0,0,0,0,7,0,1
1824,Antonio Sanabria,py,FW,Torino,it Serie A,28,1996,4.1,94,90,4,0,0,1,0,0,0,0,0,0,76,0,1
1825,Oihan Sancet,es,MF,Athletic Club,La Liga,24,2000,6.6,233,228,5,0,3,2,6,0,0,0,0,0,192,0,5
1826,Antonio Sánchez,es,"DF,FW",Mallorca,La Liga,27,1997,5.3,200,174,24,1,0,1,10,23,0,0,0,0,138,2,6
1827,Iván Sánchez,es,"MF,FW",Valladolid,La Liga,32,1992,4.1,158,142,15,3,1,3,25,5,7,6,1,0,116,1,3
1828,Javi Sánchez,es,DF,Valladolid,La Liga,27,1997,4.5,247,235,9,5,0,7,0,1,0,0,0,0,215,3,1
1829,Juanlu Sánchez,es,"MF,DF",Sevilla,La Liga,21,2003,4.3,128,120,8,1,0,1,7,6,0,0,0,0,106,0,8
1830,Manu Sánchez,es,DF,Alavés,La Liga,24,2000,8.5,336,256,78,8,0,2,25,66,4,1,2,0,235,2,11
1831,Robert Sánchez,es,GK,Chelsea,Premier League,26,1997,9.0,384,332,51,20,0,1,0,0,0,0,0,0,296,1,1
1832,Jadon Sancho,eng,FW,Chelsea,Premier League,24,2000,3.4,132,128,4,1,5,0,2,3,0,0,0,0,107,0,4
1833,Philipp Sander,de,MF,Gladbach,Bundesliga,26,1998,3.7,215,207,8,4,1,1,1,4,0,0,0,0,168,0,3
1834,Leroy Sané,de,FW,Bayern Munich,Bundesliga,28,1996,1.0,69,67,2,0,0,0,1,0,2,0,0,0,56,0,3
1835,Arouna Sangante,sn,DF,Le Havre,Ligue 1,22,2002,5.8,278,250,27,14,0,0,1,13,0,0,0,0,232,1,1
1836,Ibrahim Sangaré,ci,MF,Nott'ham Forest,Premier League,26,1997,2.4,113,107,6,6,0,0,0,0,0,0,0,0,86,0,5
1837,Nhoa Sangui,fr,DF,Reims,Ligue 1,18,2006,5.3,241,203,36,4,0,2,9,32,0,0,0,0,194,2,6
1838,Kaishu Sano,jp,MF,Mainz 05,Bundesliga,23,2000,7.8,274,271,2,1,0,0,2,1,0,0,0,0,209,1,8
1839,Nicola Sansone,it,FW,Lecce,it Serie A,33,1991,0.2,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0
1840,Baptiste Santamaria,fr,MF,Rennes,Ligue 1,29,1995,3.8,202,195,7,6,1,1,2,1,0,0,0,0,166,0,5
1841,Jesús Santiago,es,MF,Getafe,La Liga,20,2004,1.9,48,46,2,0,0,0,2,2,0,0,0,0,34,0,1
1842,Andrey Santos,br,MF,Strasbourg,Ligue 1,20,2004,7.7,352,331,20,19,2,0,0,1,0,0,0,0,303,1,7
1843,Kauã Santos,br,GK,Eint Frankfurt,Bundesliga,21,2003,3.5,134,113,21,8,0,0,0,0,0,0,0,0,97,0,0
1844,Tiago Santos,pt,DF,Lille,Ligue 1,22,2002,4.5,223,201,22,1,0,0,19,21,0,0,0,0,175,0,6
1845,Pablo Sarabia,es,"MF,FW",Wolves,Premier League,32,1992,0.8,52,41,10,2,0,0,8,1,6,6,0,0,33,1,3
1846,Jeremy Sarmiento,ec,MF,Brighton,Premier League,22,2002,0.1,6,6,0,0,0,0,0,0,0,0,0,0,6,0,0
1847,Amin Sarr,se,FW,Hellas Verona,it Serie A,23,2001,1.8,59,50,9,0,0,0,0,1,0,0,0,0,43,0,2
1848,Ismaila Sarr,sn,"FW,MF",Crystal Palace,Premier League,26,1998,3.4,93,90,2,0,0,0,13,2,0,0,0,0,62,1,3
1849,Malang Sarr,fr,DF,Lens,Ligue 1,25,1999,1.2,78,74,4,4,1,1,1,0,0,0,0,0,66,0,2
1850,Mamadou Sarr,fr,DF,Strasbourg,Ligue 1,19,2005,3.8,165,139,26,14,0,0,0,2,0,0,0,0,147,0,6
1851,Martin Satriano,uy,"FW,DF",Lens,Ligue 1,23,2001,0.5,18,16,2,0,0,0,1,1,0,0,0,0,10,0,1
1852,Téji Savanier,fr,MF,Montpellier,Ligue 1,32,1991,8.4,530,422,102,39,4,19,62,9,38,10,23,0,381,6,11
1853,Sávio,br,"FW,MF",Manchester City,Premier League,20,2004,5.0,296,277,19,3,3,2,41,1,15,9,2,0,232,0,12
1854,Nicolò Savona,it,DF,Juventus,it Serie A,21,2003,5.2,354,320,32,8,0,1,12,24,0,0,0,0,324,2,3
1855,Saba Sazonov,ge,DF,Torino,it Serie A,22,2002,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1856,Joe Scally,us,DF,Gladbach,Bundesliga,21,2002,7.8,480,387,91,9,1,5,15,82,0,0,0,0,414,2,7
1857,Kevin Schade,de,"FW,MF",Brentford,Premier League,22,2001,5.1,97,92,5,0,0,1,9,3,0,0,0,0,52,0,4
1858,András Schäfer,hu,MF,Union Berlin,Bundesliga,25,1999,4.5,192,187,4,2,0,1,3,2,0,0,0,0,146,1,4
1859,Fabian Schär,ch,DF,Newcastle Utd,Premier League,32,1991,6.3,420,401,15,14,3,8,0,1,0,0,0,0,350,4,1
1860,Patrik Schick,cz,FW,Leverkusen,Bundesliga,28,1996,1.5,36,33,3,0,0,0,0,1,0,0,0,0,26,0,2
1861,Stefan Schimmer,de,"FW,DF",Heidenheim,Bundesliga,30,1994,0.5,11,11,0,0,0,0,0,0,0,0,0,0,7,0,0
1862,Joël Schingtienne,be,DF,Venezia,it Serie A,22,2002,1.0,29,28,1,1,0,0,0,0,0,0,0,0,28,0,0
1863,Keven Schlotterbeck,de,DF,Augsburg,Bundesliga,27,1997,6.4,335,319,15,8,1,3,0,0,0,0,0,0,289,1,3
1864,Nico Schlotterbeck,de,DF,Dortmund,Bundesliga,24,1999,6.8,736,687,49,15,2,7,4,19,0,0,0,0,664,0,8
1865,Jeffrey Schlupp,gh,"DF,MF",Crystal Palace,Premier League,31,1992,0.6,35,32,3,0,0,0,3,3,0,0,0,0,27,0,0
1866,Romano Schmid,at,MF,Werder Bremen,Bundesliga,24,2000,7.8,393,381,10,2,5,2,26,4,4,0,2,0,300,2,12
1867,Niklas Schmidt,de,MF,Toulouse,Ligue 1,26,1998,1.7,137,127,10,2,0,3,11,0,8,3,5,0,107,0,2
1868,Jan Schöppner,de,MF,Heidenheim,Bundesliga,25,1999,7.2,218,211,6,2,0,2,3,4,0,0,0,0,166,1,6
1869,Marvin Schulz,de,MF,Holstein Kiel,Bundesliga,29,1995,1.2,50,40,9,5,0,0,5,0,4,2,1,0,41,1,0
1870,Léo Scienza,br,FW,Heidenheim,Bundesliga,26,1998,4.7,121,95,26,11,1,0,27,3,12,6,4,0,75,0,4
1871,Alex Scott,eng,MF,Bournemouth,Premier League,21,2003,2.9,132,128,3,2,0,1,0,0,0,0,0,0,116,1,4
1872,Simone Scuffet,it,GK,Cagliari,it Serie A,28,1996,9.0,265,175,88,20,0,0,0,0,0,0,0,0,196,2,0
1873,Jérémy Sebas,mq,"FW,MF",Strasbourg,Ligue 1,21,2003,0.2,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0
1874,Aleksandar Sedlar,rs,DF,Alavés,La Liga,32,1991,4.5,147,139,8,5,0,1,0,1,0,0,0,0,117,0,1
1875,Alidu Seidu,gh,DF,Rennes,Ligue 1,24,2000,7.7,418,340,77,18,1,3,4,54,0,0,0,0,339,1,6
1876,Nicolas Seiwald,at,MF,RB Leipzig,Bundesliga,23,2001,3.7,222,219,3,2,0,1,1,0,0,0,0,0,191,0,1
1877,Matz Sels,be,GK,Nott'ham Forest,Premier League,32,1992,9.0,259,173,82,26,0,0,0,0,0,0,0,0,134,4,0
1878,Nélson Semedo,pt,DF,Wolves,Premier League,30,1993,6.7,268,231,37,1,0,0,5,36,0,0,0,0,223,0,3
1879,Antoine Semenyo,gh,FW,Bournemouth,Premier League,24,2000,8.7,238,226,9,0,1,3,12,9,0,0,0,0,170,3,10
1880,Marvin Senaya,tg,DF,Strasbourg,Ligue 1,23,2001,1.7,103,81,20,5,0,0,1,15,0,0,0,0,84,2,3
1881,Marcos Senesi,ar,DF,Bournemouth,Premier League,27,1997,6.8,384,362,18,15,0,1,4,3,0,0,0,0,292,4,0
1882,Suat Serdar,de,MF,Hellas Verona,it Serie A,27,1997,1.3,57,56,1,1,0,0,0,0,0,0,0,0,46,0,3
1883,Sergi,es,DF,Leganés,La Liga,32,1992,10.5,549,528,18,18,0,3,0,0,0,0,0,0,453,3,1
1884,Nicolás Serrano,es,FW,Athletic Club,La Liga,21,2003,0.2,4,3,1,0,0,0,3,0,1,1,0,0,2,0,0
1885,Benjamin Šeško,si,"FW,MF",RB Leipzig,Bundesliga,21,2003,6.4,166,161,3,0,2,0,2,3,0,0,0,0,106,2,9
1886,Stephan El Shaarawy,it,DF,Roma,it Serie A,32,1992,2.8,151,125,25,0,1,0,6,25,0,0,0,0,122,1,3
1887,Eldor Shomurodov,uz,"FW,DF",Roma,it Serie A,29,1995,0.4,16,15,1,0,0,0,1,0,0,0,0,0,12,0,3
1888,Djibril Sidibé,fr,DF,Toulouse,Ligue 1,32,1992,6.1,395,333,60,14,3,3,13,42,0,0,0,0,311,2,7
1889,Armindo Sieb,de,"MF,FW",Mainz 05,Bundesliga,21,2003,3.6,87,85,2,0,1,0,2,1,0,0,0,0,56,0,3
1890,Vincent Sierro,ch,MF,Toulouse,Ligue 1,29,1995,8.1,497,440,56,26,3,3,37,2,23,8,13,0,389,1,5
1891,Tim Siersleben,de,DF,Heidenheim,Bundesliga,24,2000,0.1,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0
1892,Kiliann Sildillia,fr,"DF,FW",Freiburg,Bundesliga,22,2002,0.3,26,23,2,0,0,0,2,2,0,0,0,0,21,1,0
1893,André Silva,pt,"FW,MF",RB Leipzig,Bundesliga,28,1995,0.5,17,16,1,0,1,0,0,1,0,0,0,0,13,0,1
1894,Bernardo Silva,pt,"MF,FW",Manchester City,Premier League,30,1994,8.1,444,407,36,13,1,0,19,16,3,1,0,0,390,1,12
1895,Caio Henrique Oliveira Silva,br,DF,Monaco,Ligue 1,27,1997,5.0,383,292,89,20,1,1,36,50,19,12,4,0,298,2,8
1896,Fábio Silva,pt,"FW,MF",Las Palmas,La Liga,22,2002,5.4,138,127,11,1,0,1,9,4,0,0,0,0,95,0,8
1897,Jota Silva,pt,"MF,FW",Nott'ham Forest,Premier League,25,1999,1.8,36,35,0,0,1,0,4,0,0,0,0,0,18,1,3
1898,Rui Silva,pt,GK,Betis,La Liga,30,1994,11.0,367,277,90,31,0,0,0,0,0,0,0,0,291,0,0
1899,Abdallah Sima,sn,"FW,MF",Brest,Ligue 1,23,2001,2.6,61,58,3,1,0,0,2,2,0,0,0,0,42,0,2
1900,Mohamed Simakan,fr,DF,RB Leipzig,Bundesliga,24,2000,0.6,50,44,6,0,0,0,1,6,0,0,0,0,42,0,1
1901,Giovanni Simeone,ar,FW,Napoli,it Serie A,29,1995,1.9,42,41,1,0,0,1,0,0,0,0,0,0,30,0,1
1902,Giuliano Simeone,ar,"MF,DF",Atlético Madrid,La Liga,21,2002,1.6,58,54,4,0,1,0,6,4,0,0,0,0,35,0,2
1903,Moses Simon,ng,FW,Nantes,Ligue 1,29,1995,7.4,238,209,29,3,0,0,51,9,16,8,5,0,159,0,16
1904,Xavi Simons,nl,MF,RB Leipzig,Bundesliga,21,2003,6.8,343,306,34,12,8,0,27,2,17,5,7,0,267,3,7
1905,Danel Sinani,lu,"FW,MF",St. Pauli,Bundesliga,27,1997,1.1,42,39,3,0,0,0,1,1,1,0,0,0,27,0,0
1906,Lassine Sinayoko,ml,"FW,MF",Auxerre,Ligue 1,24,1999,7.0,232,222,9,1,0,0,10,0,0,0,0,0,182,1,9
1907,Wilfried Singo,ci,DF,Monaco,Ligue 1,23,2000,6.1,347,331,15,15,0,1,4,0,0,0,0,0,296,1,2
1908,Luis Sinisterra,co,"FW,MF",Bournemouth,Premier League,25,1999,2.3,70,69,0,0,0,1,5,0,0,0,0,0,54,1,3
1909,Daley Sinkgraven,nl,DF,Las Palmas,La Liga,29,1995,1.0,66,59,7,2,0,0,4,5,0,0,0,0,50,0,1
1910,Jailson Siqueira,br,"DF,MF",Celta Vigo,La Liga,29,1995,5.0,351,344,7,6,0,2,1,0,0,0,0,0,316,0,4
1911,Ibrahim Sissoko,ml,FW,Saint-Étienne,Ligue 1,28,1995,6.1,123,108,14,0,1,2,1,0,0,0,0,0,80,1,7
1912,Ibrahima Sissoko,ml,"MF,DF",Bochum,Bundesliga,27,1997,7.2,251,244,6,1,0,0,6,1,0,0,0,0,196,1,4
1913,Niama Sissoko,ml,FW,Reims,Ligue 1,18,2005,0.2,4,4,0,0,0,0,0,0,0,0,0,0,1,0,1
1914,Antonio Sivera,es,GK,Alavés,La Liga,28,1996,11.0,326,192,134,49,0,0,0,0,0,0,0,0,191,0,1
1915,Tim Skarke,de,"FW,MF",Union Berlin,Bundesliga,28,1996,2.3,50,50,0,0,0,0,6,0,0,0,0,0,33,0,4
1916,Ellyes Skhiri,tn,MF,Eint Frankfurt,Bundesliga,29,1995,5.7,225,221,4,4,0,0,0,0,0,0,0,0,195,0,6
1917,Oliver Skipp,eng,MF,Leicester City,Premier League,24,2000,4.5,162,161,1,1,2,0,0,0,0,0,0,0,142,0,4
1918,Leo Skiri Østigård,no,DF,Rennes,Ligue 1,24,1999,4.9,258,248,10,6,0,2,0,1,0,0,0,0,205,0,2
1919,Łukasz Skorupski,pl,GK,Bologna,it Serie A,33,1991,5.0,186,146,39,12,0,0,0,0,0,0,0,0,153,1,0
1920,Robert Skov,dk,"MF,FW",Union Berlin,Bundesliga,28,1996,0.3,17,17,0,0,0,0,2,0,0,0,0,0,11,0,2
1921,Milan Škriniar,sk,DF,Paris S-G,Ligue 1,29,1995,2.2,185,182,3,3,0,2,0,0,0,0,0,0,177,0,0
1922,Steven Skrzybski,de,"FW,MF",Holstein Kiel,Bundesliga,31,1992,2.2,66,61,5,1,0,0,9,0,2,1,1,0,48,0,1
1923,Naatan Skyttä,fi,FW,Toulouse,Ligue 1,22,2002,0.1,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0
1924,William Smallbone,ie,MF,Southampton,Premier League,24,2000,2.7,127,99,27,3,0,0,19,3,15,8,4,0,91,1,6
1925,Adam Smith,eng,DF,Bournemouth,Premier League,33,1991,4.8,174,131,43,2,0,0,8,41,0,0,0,0,135,0,4
1926,Eric Smith,se,DF,St. Pauli,Bundesliga,27,1997,7.4,401,331,67,40,0,1,32,1,26,6,12,1,318,3,1
1927,Emile Smith Rowe,eng,MF,Fulham,Premier League,24,2000,7.0,328,319,8,3,1,1,4,1,0,0,0,0,294,1,5
1928,Eduard Sobol,ua,MF,Strasbourg,Ligue 1,29,1995,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1929,Simon Sohm,ch,MF,Parma,it Serie A,23,2001,6.8,219,213,6,3,1,0,3,0,3,1,0,0,186,0,5
1930,Alex Sola,es,"MF,FW",Getafe,La Liga,25,1999,8.5,155,152,1,0,0,2,10,1,0,0,0,0,95,2,5
1931,Dominic Solanke,eng,FW,Tottenham,Premier League,27,1997,6.9,123,108,14,0,2,0,4,1,0,0,0,0,87,1,5
1932,Ola Solbakken,no,"FW,MF",Empoli,it Serie A,26,1998,4.3,90,90,0,0,1,3,4,0,0,0,0,0,58,0,5
1933,Carlos Soler,es,"MF,FW",West Ham,Premier League,27,1997,2.2,80,76,4,3,0,0,2,0,1,0,1,0,68,0,2
1934,Jhon Solis,co,MF,Girona,La Liga,20,2004,3.2,169,168,0,0,0,0,2,0,0,0,0,0,153,1,0
1935,Yann Sommer,ch,GK,Inter,it Serie A,35,1988,9.0,333,288,41,6,0,0,0,0,0,0,0,0,287,4,0
1936,David Soria,es,GK,Getafe,La Liga,31,1993,11.0,253,136,114,34,0,2,0,0,0,0,0,0,131,3,0
1937,Juan Soriano,es,GK,Leganés,La Liga,27,1997,6.0,185,108,77,23,0,0,0,0,0,0,0,0,98,0,0
1938,Borna Sosa,hr,DF,Torino,it Serie A,26,1998,2.8,146,133,12,0,0,0,13,12,0,0,0,0,122,1,1
1939,Ramón Sosa,py,"MF,FW",Nott'ham Forest,Premier League,25,1999,0.9,38,32,5,2,0,0,5,0,3,2,1,0,22,1,2
1940,Hugo Sotelo,es,MF,Celta Vigo,La Liga,20,2003,4.7,398,368,30,17,1,7,14,1,12,0,8,0,349,0,3
